# Time,Input,Reference,Mix,Output
0.0018256480000000002,6.275987707558319,0.10425101692620858,0.6542781007293393,0.8779154497220205
0.0018261320000000003,6.5969135596129,0.15382756392983013,1.0147871423309165,0.8780523214146294
0.001826616,6.6607750977853435,0.20301962213544575,1.352268043481567,0.8785265371366964
0.0018271000000000001,6.4911928313394585,0.2517042370162984,1.6338607389379642,0.8792818713384977
0.0018275840000000002,6.165715501018186,0.29975972238967047,1.8482331669188994,0.8802508226340781
0.0018280680000000002,5.796278797435498,0.3470659645689136,2.0116910917422937,0.8813822629031862
0.0018285520000000002,5.501384321180768,0.39350472258516817,2.164820711140632,0.8826657013514236
0.0018290360000000002,5.3768247259925275,0.4389599237282839,2.360210571622031,0.8841432462216943
0.0018295200000000003,5.472130835959523,0.4833179536679875,2.6447790778394507,0.885903882053312
0.001830004,5.778509168482179,0.526467940430621,3.0421998206902727,0.888060177991949
0.0018304880000000001,6.231218553139004,0.5683020315214052,3.5412141626027673,0.8907133319765599
0.0018309720000000002,6.72579304236014,0.6087156634993395,4.094095574339494,0.8939167142189228
0.0018314560000000002,7.144122395248013,0.6476078233315372,4.626589554000654,0.8976493870587046
0.0018319400000000002,7.383982752775358,0.6848813008730401,5.057151713344879,0.9018088893849907
0.0018324240000000002,7.384761090607438,0.7204429318416263,5.320298931067189,0.906227379426673
0.0018329080000000003,7.14304567903009,0.7542038306800543,5.387312413847103,0.9107084644610934
0.001833392,6.7142338631678,0.7860796127235257,5.277922354894126,0.9150756783515265
0.0018338760000000001,6.199731117093602,0.8159906051175544,5.05892234580334,0.9192195250189783
0.0018343600000000002,5.722843572804868,0.8438620459584654,4.82929048604737,0.9231295959800068
0.0018348440000000002,5.399236221662649,0.8696242711593535,4.695306864080563,0.9269017732481074
0.0018353280000000002,5.3091624694320245,0.8932128885739077,4.742212345229559,0.9307170838200889
0.0018358120000000003,5.478241094563712,0.9145689389433062,5.01022914513075,0.9347965958813995
0.0018362960000000003,5.8714689396172535,0.933639043263631,5.481832643336379,0.9393436319288545
