Frequency (Hz),Input Amplitude (two-sided),Reference Amplitude (two-sided),Mix Amplitude (two-sided),Output Amplitude (two-sided)
544276.0029276916,0.0004092814011286729,0.00010015060318590932,0.0008280967374248135,0.00011591298187813526
544609.3011536117,0.0004090671461042387,0.00010010374945536043,0.000827692047064189,0.0001158590023696538
544942.5993795319,0.00040885324693018,0.00010005696547564888,0.0008272879878960805,0.00011580510288104185
545275.8976054522,0.00040863970285986897,0.00010001025112865856,0.0008268845587317455,0.0001157512832728828
545609.1958313724,0.00040842651313181724,9.996360628791539e-05,0.0008264817583404215,0.00011569754340612588
545942.4940572926,0.0004082136770013829,9.991703083425502e-05,0.0008260795855312389,0.00011564388314203679
546275.7922832128,0.0004080011937177441,9.98705246450735e-05,0.0008256780390973269,0.00011559030234224809
546609.090509133,0.0004077890625367838,9.982408759983853e-05,0.000825277117842772,0.00011553680086873254
546942.3887350531,0.00040757728271437,9.977771957713615e-05,0.0008248768205721081,0.00011548337858383391
547275.6869609734,0.00040736585350889,9.973142045636283e-05,0.0008244771460931509,0.00011543003535018573
547608.9851868936,0.0004071547741821593,9.968519011731346e-05,0.0008240780932175276,0.0001153767710308255
547942.2834128138,0.00040694404399650296,9.963902843980346e-05,0.0008236796607609822,0.00011532358548907501
548275.581638734,0.00040673366221904815,9.959293530446874e-05,0.0008232818475434102,0.00011527047858863228
548608.8798646542,0.00040652362811673424,9.954691059164637e-05,0.0008228846523847512,0.00011521745019354865
548942.1780905745,0.0004063139409600783,9.95009541823436e-05,0.000822488074111914,0.00011516450016815482
549275.4763164946,0.0004061046000212833,9.94550659577128e-05,0.0008220921115522532,0.00011511162837719779
549608.7745424148,0.00040589560457500093,9.940924579909945e-05,0.0008216967635370219,0.00011505883468569413
549942.072768335,0.00040568695389846065,9.936349358853313e-05,0.0008213020289028632,0.00011500611895902934
550275.3709942552,0.0004054786472704307,9.931780920797095e-05,0.0008209079064865326,0.00011495348106291785
550608.6692201754,0.00040527068397195666,9.92721925398595e-05,0.00082051439513082,0.00011490092086341051
550941.9674460957,0.0004050630632875659,9.922664346681667e-05,0.0008201214936798663,0.00011484843822688637
551275.2656720158,0.0004048557845016281,9.918116187176337e-05,0.0008197292009811925,0.00011479603302005494
551608.563897936,0.0004046488469029475,9.913574763810723e-05,0.0008193375158864038,0.0001147437051099707
551941.8621238562,0.00040444224978085434,9.909040064920331e-05,0.0008189464372497893,0.00011469145436398478
552275.1603497764,0.000404235992428513,9.904512078908403e-05,0.0008185559639291854,0.00011463928064981195
552608.4585756967,0.0004040300741392332,9.899990794183788e-05,0.0008181660947847355,0.0001145871838354723
552941.7568016169,0.0004038244942101489,9.895476199181821e-05,0.0008177768286811186,0.00011453516378933965
553275.055027537,0.00040361925193968014,9.890968282372544e-05,0.0008173881644841281,0.00011448322038007893
553608.3532534572,0.00040341434662883387,9.886467032257717e-05,0.000817000101063954,0.00011443135347670254
553941.6514793774,0.00040320977758040184,9.881972437381442e-05,0.0008166126372959651,0.00011437956294853795
554274.9497052977,0.00040300554409909413,9.877484486283937e-05,0.0008162257720556058,0.00011432784866525646
554608.2479312179,0.0004028016454926462,9.873003167553563e-05,0.0008158395042210213,0.00011427621049679795
554941.5461571381,0.00040259808107013563,9.868528469811406e-05,0.0008154538326757385,0.00011422464831348755
555274.8443830583,0.0004023948501425256,9.864060381686176e-05,0.0008150687563055852,0.0001141731619859309
555608.1426089784,0.0004021919520231889,9.859598891857186e-05,0.0008146842739985931,0.00011412175138505829
555941.4408348986,0.0004019893860277324,9.855143989021644e-05,0.0008143003846471731,0.00011407041638213134
556274.7390608189,0.0004017871514744206,9.850695661912112e-05,0.00081391708714693,0.00011401915684872644
556608.0372867391,0.00040158524768195783,9.846253899273103e-05,0.0008135343803945295,0.000113967972656709
556941.3355126593,0.0004013836739722474,9.841818689893816e-05,0.0008131522632916676,0.00011391686367830655
557274.6337385795,0.00040118242966891794,9.837390022581238e-05,0.0008127707347416798,0.00011386582978601847
557607.9319644996,0.0004009815140982011,9.832967886173236e-05,0.0008123897936519094,0.00011381487085266655
557941.2301904199,0.0004007809265870889,9.828552269539349e-05,0.000812009438932519,0.00011376398675141987
558274.5284163401,0.00040058066646626796,9.824143161572245e-05,0.0008116296694965523,0.0001137131773557166
558607.8266422603,0.0004003807330666455,9.819740551192717e-05,0.0008112504842597242,0.00011366244253930965
558941.1248681805,0.0004001811257225041,9.815344427348441e-05,0.0008108718821406956,0.00011361178217629565
559274.4230941007,0.0003999818437695212,9.810954779004635e-05,0.0008104938620613179,0.00011356119614104307
559607.7213200208,0.00039978288654598685,9.806571595182081e-05,0.0008101164229472106,0.00011351068430824207
559941.0195459411,0.000399584253390902,9.802194864901446e-05,0.0008097395637255391,0.00011346024655289686
560274.3177718613,0.00039938594364638286,9.797824577215251e-05,0.000809363283327187,0.00011340988275030799
560607.6159977815,0.0003991879566561462,9.793460721212684e-05,0.0008089875806851084,0.00011335959277607972
560940.9142237017,0.00039899029176606785,9.789103286014706e-05,0.000808612454737879,0.00011330937650613662
561274.2124496219,0.00039879294832316693,9.784752260727243e-05,0.0008082379044194478,0.00011325923381668315
561607.5106755422,0.00039859592567790554,9.780407634550347e-05,0.0008078639286816963,0.00011320916458425467
561940.8089014624,0.00039839922318100885,9.776069396646833e-05,0.0008074905264596808,0.00011315916868564858
562274.1071273825,0.00039820284018684236,9.771737536284271e-05,0.0008071176967085646,0.0001131092459980015
562607.4053533027,0.0003980067760498325,9.767412042640451e-05,0.0008067454383740412,0.0001130593963987309
562940.7035792229,0.0003978110301277424,9.76309290501996e-05,0.0008063737504149673,0.00011300961976555596
563274.0018051431,0.000397615601779677,9.758780112720194e-05,0.0008060026317850179,0.00011295991597650158
563607.3000310634,0.0003974204903666784,9.754473655055522e-05,0.0008056320814435671,0.00011291028490986423
563940.5982569836,0.0003972256952516191,9.750173521384303e-05,0.0008052620983537654,0.00011286072644427262
564273.8964829037,0.0003970312158002208,9.745879701082488e-05,0.0008048926814805267,0.00011281124045863226
564607.1947088239,0.00039683705137827716,9.741592183540009e-05,0.0008045238297913907,0.00011276182683213738
564940.4929347441,0.0003966432013550643,9.737310958185622e-05,0.0008041555422565661,0.00011271248544428899
565273.7911606644,0.000396449665100792,9.733036014489316e-05,0.0008037878178509551,0.00011266321617487257
565607.0893865846,0.0003962564419873838,9.728767341915164e-05,0.0008034206555490499,0.00011261401890396088
565940.3876125048,0.00039606353139006335,9.72450492996857e-05,0.0008030540543307652,0.00011256489351194208
566273.685838425,0.0003958709326846065,9.720248768194769e-05,0.000802688013178509,0.00011251583987946162
566606.9840643451,0.0003956786452479302,9.715998846128393e-05,0.0008023225310750255,0.00011246685788748733
566940.2822902653,0.0003954866684613259,9.71175515336588e-05,0.0008019576070088687,0.00011241794741723478
567273.5805161856,0.00039529500170545255,9.707517679510029e-05,0.0008015932399698089,0.00011236910835026147
567606.8787421058,0.0003951036443635911,9.703286414194366e-05,0.0008012294289498773,0.0001123203405683414
567940.176968026,0.0003949125958216149,9.699061347072674e-05,0.0008008661729448522,0.00011227164395361391
568273.4751939462,0.00039472185546597335,9.694842467840028e-05,0.0008005034709530266,0.00011222301838843123
568606.7734198663,0.0003945314226856187,9.690629766189203e-05,0.0008001413219747879,0.00011217446375549135
568940.0716457866,0.0003943412968711182,9.686423231850735e-05,0.0007997797250131608,0.000112125979937731
569273.3698717068,0.0003941514774153745,9.682222854615977e-05,0.0007994186790760861,0.00011207756681839604
569606.668097627,0.0003939619637115521,9.67802862422469e-05,0.0007990581831698846,0.00011202922428100023
569939.9663235472,0.00039377275515605306,9.673840530483006e-05,0.0007986982363061591,0.00011198095220933958
570273.2645494674,0.0003935838511476205,9.669658563293347e-05,0.0007983388375022929,0.00011193275048749776
570606.5627753875,0.0003933952510849687,9.665482712481956e-05,0.0007979799857732327,0.00011188461899984373
570939.8610013078,0.0003932069543685484,9.661312967869716e-05,0.0007976216801358864,0.00011183655763099786
571273.159227228,0.0003930189604013059,9.657149319397861e-05,0.000797263919613844,0.00011178856626586717
571606.4574531482,0.00039283126858957474,9.652991757032499e-05,0.0007969067032329047,0.00011174064478968121
571939.7556790684,0.0003926438783384235,9.648840270695005e-05,0.000796550030018764,0.00011169279308787166
572273.0539049886,0.0003924567890561979,9.644694850369467e-05,0.0007961938990012701,0.00011164501104621359
572606.3521309089,0.0003922700001537591,9.640555486074337e-05,0.0007958383092138202,0.0001115972985506951
572939.650356829,0.0003920835110415309,9.636422167818467e-05,0.0007954832596899978,0.00011154965548763486
573272.9485827492,0.00039189732113302766,9.63229488565669e-05,0.0007951287494676772,0.00011150208174358657
573606.2468086694,0.0003917114298440996,9.628173629699438e-05,0.0007947747775883639,0.00011145457720539621
573939.5450345896,0.00039152583659021934,9.62405838999801e-05,0.0007944213430924159,0.00011140714176016369
574272.8432605098,0.0003913405407908805,9.619949156702437e-05,0.0007940684450261256,0.00011135977529527499
574606.1414864301,0.00039115554186597144,9.61584591996209e-05,0.0007937160824373844,0.00011131247769840309
574939.4397123503,0.00039097083923681246,9.611748669942875e-05,0.0007933642543757443,0.00011126524885741799
575272.7379382704,0.00039078643232677557,9.60765739683593e-05,0.0007930129598939778,0.00011121808866055453
575606.0361641906,0.0003906023205618091,9.603572090878555e-05,0.000792662198048059,0.00011117099699624975
575939.3343901108,0.000390418503368465,9.59949274230093e-05,0.0007923119678952063,0.0001111239737532213
576272.6326160311,0.000390234980174162,9.595419341359762e-05,0.0007919622684951028,0.00011107701882047612
576605.9308419513,0.0003900517504102001,9.59135187836835e-05,0.0007916130989111775,0.00011103013208725739
576939.2290678715,0.00038986881350743283,9.587290343619657e-05,0.0007912644582083885,0.0001109833134430804
577272.5272937916,0.0003896861688993181,9.583234727439709e-05,0.0007909163454532759,0.00011093656277773886
577605.8255197118,0.0003895038160223946,9.579185020255505e-05,0.0007905687597201449,0.00011088987998126989
577939.1237456321,0.00038932175431158746,9.575141212382354e-05,0.0007902217000759189,0.00011084326494399195
578272.4219715523,0.00038913998320450223,9.571103294213904e-05,0.0007898751655982567,0.00011079671755646572
578605.7201974725,0.0003889585021430257,9.567071256235736e-05,0.0007895291553643181,0.00011075023770951952
578939.0184233927,0.00038877731056578,9.563045088815306e-05,0.000789183668451452,0.0001107038252942573
579272.3166493129,0.0003885964079196697,9.559024782597141e-05,0.0007888387039503075,0.00011065748020202689
579605.614875233,0.00038841579364649696,9.555010327890358e-05,0.0007884942609354395,0.00011061120232442853
579938.9131011533,0.0003882354671931527,9.551001715303423e-05,0.0007881503384993456,0.00011056499155332501
580272.2113270735,0.0003880554280083567,9.546998935398764e-05,0.0007878069357311754,0.00011051884778086046
580605.5095529937,0.0003878756755402887,9.543001978706431e-05,0.00078746405172236,0.00011047277089940556
580938.8077789139,0.00038769620924029597,9.539010835811749e-05,0.0007871216855657669,0.00011042676080159007
581272.1060048341,0.00038751702856109656,9.535025497347601e-05,0.0007867798363601843,0.00011038081738031373
581605.4042307544,0.00038733813295648657,9.53104595392381e-05,0.0007864385032025265,0.00011033494052872321
581938.7024566745,0.00038715952188227046,9.52707219620331e-05,0.0007860976851949514,0.00011028913014020349
582272.0006825947,0.00038698119479595844,9.523104214883868e-05,0.0007857573814420737,0.00011024338610843321
582605.2989085149,0.0003868031511562235,9.519142000646218e-05,0.0007854175910490418,0.00011019770832729383
582938.5971344351,0.0003866253904227975,9.515185544216856e-05,0.0007850783131239583,0.00011015209669094682
583271.8953603553,0.00038644791205811116,9.511234836346957e-05,0.0007847395467784515,0.00011010655109379613
583605.1935862756,0.00038627071552541444,9.50728986779381e-05,0.0007844012911247513,0.0001100610714305083
583938.4918121957,0.00038609380028922,9.503350629349841e-05,0.0007840635452785055,0.00011001565759597299
584271.7900381159,0.00038591716581651725,9.499417111829822e-05,0.0007837263083573324,0.00010997030948535056
584605.0882640361,0.0003857408115743366,9.495489306064803e-05,0.0007833895794811326,0.00010992502699405219
584938.3864899563,0.0003855647370327013,9.491567202902018e-05,0.0007830533577717812,0.00010987981001771598
585271.6847158766,0.0003853889416631556,9.487650793225141e-05,0.0007827176423543122,0.00010983465845224342
585604.9829417968,0.0003852134249369043,9.483740067928715e-05,0.0007823824323552814,0.00010978957219377126
585938.281167717,0.000385038186328538,9.479835017937997e-05,0.000782047726904009,0.0001097445511386808
586271.5793936371,0.00038486322531351583,9.475935634194005e-05,0.0007817135251315013,0.00010969959518362349
586604.8776195573,0.0003846885413679035,9.472041907647249e-05,0.0007813798261710049,0.00010965470422545553
586938.1758454775,0.00038451413397044566,9.46815382928274e-05,0.0007810466291583979,0.00010960987816129675
587271.4740713978,0.000384340002601947,9.464271390121574e-05,0.0007807139332325378,0.00010956511688851083
587604.772297318,0.00038416614674262046,9.460394581186088e-05,0.000780381737533102,0.00010952042030469572
587938.0705232382,0.00038399256587538826,9.4565233935228e-05,0.0007800500412030735,0.00010947578830769923
588271.3687491583,0.000383819259485126,9.452657818187442e-05,0.0007797188433857264,0.00010943122079559332
588604.6669750785,0.000383646227056203,9.448797846286038e-05,0.0007793881432290816,0.00010938671766671376
588937.9652009988,0.000383473468076308,9.444943468926827e-05,0.0007790579398823978,0.00010934227881961271
589271.263426919,0.00038330098203434923,9.441094677238814e-05,0.0007787282324966476,0.00010929790415309004
589604.5616528392,0.00038312876841993385,9.437251462373929e-05,0.0007783990202252144,0.0001092535935661945
589937.8598787594,0.00038295682672471516,9.433413815507269e-05,0.0007780703022242317,0.00010920934695818311
590271.1581046795,0.00038278515644127586,9.429581727845652e-05,0.0007777420776511847,0.00010916516422858947
590604.4563305997,0.00038261375706378505,9.425755190592246e-05,0.0007774143456663123,0.00010912104527713153
590937.75455652,0.0003824426280881461,9.421934194986752e-05,0.000777087105431713,0.00010907699000381109
591271.0527824402,0.0003822717690115276,9.418118732288908e-05,0.0007767603561119039,0.00010903299830883874
591604.3510083604,0.000382101179331936,9.414308793773112e-05,0.0007764340968730917,0.00010898907009265305
591937.6492342806,0.00038193085854953653,9.410504370740824e-05,0.0007761083268840169,0.000108945205255956
592270.9474602008,0.00038176080616575126,9.406705454512415e-05,0.0007757830453157744,0.00010890140369964943
592604.245686121,0.000381591021682818,9.402912036421988e-05,0.0007754582513403135,0.00010885766532487799
592937.5439120412,0.0003814215046048344,9.399124107834808e-05,0.0007751339441337646,0.0001088139900330196
593270.8421379614,0.00038125225443853117,9.395341660130548e-05,0.000774810122872801,0.00010877037772569983
593604.1403638816,0.00038108327068846567,9.391564684703507e-05,0.0007744867867362292,0.00010872682830473264
593937.4385898018,0.0003809145528657557,9.387793172981649e-05,0.0007741639349067897,0.00010868334167220172
594270.736815722,0.00038074610047453424,9.384027116414304e-05,0.0007738415665664502,0.00010863991773038844
594604.0350416423,0.00038057791303329014,9.38026650643815e-05,0.0007735196809006865,0.00010859655638182451
594937.3332675624,0.000380409990047268,9.376511334542477e-05,0.00077319827709755,0.00010855325752927223
595270.6314934826,0.0003802423310341729,9.372761592232428e-05,0.0007728773543466685,0.00010851002107568012
595603.9297194028,0.0003800749355074465,9.369017271042916e-05,0.0007725569118406398,0.00010846684692428423
595937.227945323,0.00037990780298466305,9.365278362494762e-05,0.0007722369487723784,0.00010842373497848568
596270.5261712433,0.00037974093298265494,9.361544858165277e-05,0.0007719174643379435,0.00010838068514195892
596603.8243971635,0.00037957432501996546,9.35781674961137e-05,0.000771598457734853,0.0001083376973185718
596937.1226230836,0.00037940797861742403,9.354094028452386e-05,0.0007712799281630809,0.00010829477141241956
597270.4208490038,0.00037924189329614544,9.350376686301286e-05,0.0007709618748251638,0.00010825190732783247
597603.719074924,0.0003790760685801371,9.346664714801012e-05,0.0007706442969250699,0.00010820910496937311
597937.0173008442,0.0003789105039924715,9.342958105606407e-05,0.0007703271936683587,0.00010816636424177916
598270.3155267645,0.0003787451990598337,9.33925685039903e-05,0.0007700105642635096,0.00010812368505006863
598603.6137526847,0.00037858015330807776,9.335560940875759e-05,0.0007696944079202103,0.00010808106729943177
598936.9119786049,0.0003784153662658524,9.331870368749326e-05,0.0007693787238505809,0.0001080385108953168
599270.210204525,0.0003782508374628024,9.328185125763723e-05,0.0007690635112690597,0.00010799601574335405
599603.5084304452,0.00037808656642927477,9.324505203668821e-05,0.0007687487693910969,0.00010795358174941306
599936.8066563655,0.0003779225526978094,9.32083059424638e-05,0.0007684344974355857,0.00010791120881958943
600270.1048822857,0.00037775879580161044,9.317161289286347e-05,0.0007681206946215555,0.00010786889686018554
600603.4031082059,0.00037759529527542536,9.313497280604441e-05,0.0007678073601717957,0.00010782664577771866
600936.7013341261,0.0003774320506544588,9.309838560021081e-05,0.000767494493309115,0.00010778445547891966
601269.9995600462,0.0003772690614765828,9.306185119407433e-05,0.0007671820932610586,0.00010774232587075571
601603.2977859665,0.0003771063272803918,9.302536950626127e-05,0.0007668701592550757,0.00010770025686037825
601936.5960118867,0.0003769438476047415,9.29889404555804e-05,0.0007665586905195945,0.00010765824835517452
602269.8942378069,0.0003767816219918478,9.295256396120554e-05,0.0007662476862880493,0.00010761630026275011
602603.1924637271,0.0003766196499831574,9.291623994258355e-05,0.0007659371457942137,0.0001075744124908997
602936.4906896473,0.00037645793112121015,9.287996831857793e-05,0.0007656270682705202,0.0001075325849476555
603269.7889155674,0.00037629646495186285,9.284374900906143e-05,0.0007653174529565235,0.00010749081754124294
603603.0871414877,0.0003761352510216162,9.280758193445781e-05,0.000765008299094437,0.00010744911018011614
603936.3853674079,0.00037597428887715733,9.277146701449103e-05,0.0007646996059238101,0.00010740746277292828
604269.6835933281,0.00037581357806655666,9.273540416901064e-05,0.0007643913726863876,0.00010736587522853415
604602.9818192483,0.00037565311813962795,9.269939331863291e-05,0.0007640835986286727,0.00010732434745604811
604936.2800451685,0.0003754929086471248,9.266343438394412e-05,0.000763776282997159,0.00010728287936471651
605269.5782710888,0.0003753329491412292,9.262752728559433e-05,0.0007634694250409628,0.00010724147086405464
605602.876497009,0.0003751732391755623,9.259167194469713e-05,0.0007631630240118142,0.00010720012186376126
605936.1747229291,0.00037501377830466155,9.25558682822681e-05,0.0007628570791614372,0.00010715883227375072
606269.4729488493,0.00037485456608396983,9.252011621956196e-05,0.0007625515897449021,0.00010711760200412978
606602.7711747695,0.00037469560207035974,9.248441567819273e-05,0.0007622465550184575,0.00010707643096523748
606936.0694006897,0.0003745368858221861,9.244876657978264e-05,0.000761941974240547,0.0001070353190675913
607269.36762661,0.00037437841689905214,9.24131688460998e-05,0.0007616378466713901,0.00010699426622195405
607602.6658525302,0.0003742201948612208,9.23776223993462e-05,0.0007613341715733213,0.00010695327233923424
607935.9640784503,0.00037406221927071507,9.234212716155054e-05,0.0007610309482095558,0.00010691233733060073
608269.2623043705,0.0003739044896893822,9.230668305514056e-05,0.0007607281758459178,0.00010687146110739421
608602.5605302907,0.00037374700568290175,9.227129000279989e-05,0.0007604258537507697,0.00010683064358114772
608935.858756211,0.0003735897668150708,9.223594792712633e-05,0.0007601239811922712,0.00010678988466363889
609269.1569821312,0.0003734327726534378,9.220065675110663e-05,0.0007598225574426961,0.00010674918426682091
609602.4552080514,0.00037327602276545393,9.216541639797352e-05,0.0007595215817753307,0.00010670854230285556
609935.7534339715,0.0003731195167192063,9.213022679084266e-05,0.0007592210534633417,0.00010666795868409278
610269.0516598917,0.00037296325408540644,9.209508785308553e-05,0.0007589209717846654,0.00010662743332310008
610602.3498858119,0.00037280723443486823,9.205999950871533e-05,0.0007586213360175048,0.00010658696613263299
610935.6481117322,0.00037265145733955484,9.202496168113539e-05,0.0007583221454424185,0.0001065465570256574
611268.9463376524,0.0003724959223728337,9.198997429422345e-05,0.0007580233993389266,0.00010650620591531694
611602.2445635726,0.0003723406291112799,9.19550372733785e-05,0.000757725096997522,0.00010646591271498073
611935.5427894928,0.00037218557712693037,9.192015054086153e-05,0.0007574272376942316,0.00010642567733819524
612268.8410154129,0.0003720307659998819,9.188531402288044e-05,0.0007571298207244629,0.00010638549969872563
612602.1392413332,0.00037187619530527314,9.185052764300772e-05,0.0007568328453718247,0.00010634537971050688
612935.4374672534,0.0003717218646246397,9.181579132684444e-05,0.0007565363109308224,0.00010630531728768345
613268.7356931736,0.00037156777353693665,9.17811049990926e-05,0.0007562402166920864,0.00010626531234459921
613602.0339190938,0.00037141392162415163,9.1746468585065e-05,0.0007559445619510996,0.00010622536479579518
613935.332145014,0.00037126030846848366,9.171188201013491e-05,0.000755649346004169,0.0001061854745559941
614268.6303709341,0.00037110693365358934,9.167734519986369e-05,0.0007553545681489211,0.00010614564154012327
614601.9285968544,0.0003709537967637806,9.16428580797607e-05,0.0007550602276842826,0.00010610586566329406
614935.2268227746,0.00037080089738517763,9.16084205758308e-05,0.0007547663239115862,0.00010606614684082186
615268.5250486948,0.0003706482351049466,9.157403261422634e-05,0.0007544728561349077,0.00010602648498820987
615601.823274615,0.00037049580951077616,9.153969412099092e-05,0.0007541798236579383,0.0001059868800211566
615935.1215005352,0.0003703436201915001,9.150540502256608e-05,0.0007538872257876911,0.00010594733185554088
616268.4197264555,0.00037019166673808674,9.147116524561162e-05,0.0007535950618328835,0.00010590784040745125
616601.7179523756,0.0003700399487405328,9.143697471664997e-05,0.0007533033311024224,0.00010586840559315453
616935.0161782958,0.0003698884657927492,9.14028333627091e-05,0.0007530120329085561,0.00010582902732910627
617268.314404216,0.0003697372174876052,9.136874111088262e-05,0.0007527211665642926,0.00010578970553194503
617601.6126301362,0.00036958620341972267,9.13346978883373e-05,0.0007524307313847302,0.00010575044011851757
617934.9108560564,0.00036943542318430275,9.130070362245244e-05,0.000752140726686588,0.00010571123100584987
618268.2090819767,0.0003692848763780527,9.126675824071482e-05,0.000751851151788032,0.00010567207811115604
618601.5073078969,0.0003691345625995684,9.123286167102904e-05,0.0007515620060100363,0.00010563298135183676
618934.805533817,0.0003689844814467649,9.119901384103322e-05,0.0007512732886725494,0.00010559394064548836
619268.1037597372,0.0003688346325197863,9.116521467902987e-05,0.0007509849990999921,0.00010555495590986824
619601.4019856574,0.00036868501542023437,9.1131464113119e-05,0.000750697136616938,0.00010551602706294128
619934.7002115777,0.0003685356297493964,9.109776207166986e-05,0.0007504097005509472,0.00010547715402286532
620267.9984374979,0.00036838647511039667,9.106410848317297e-05,0.0007501226902302667,0.0001054383367079599
620601.2966634181,0.0003682375511073807,9.103050327630766e-05,0.0007498361049834968,0.00010539957503675664
620934.5948893382,0.0003680888573457935,9.099694638010888e-05,0.0007495499441436133,0.00010536086892793775
621267.8931152584,0.00036794039343169085,9.096343772355566e-05,0.0007492642070439761,0.0001053222183003846
621601.1913411786,0.0003677921589725065,9.092997723569071e-05,0.0007489788930184741,0.00010528362307318655
621934.4895670989,0.00036764415357610385,9.089656484604528e-05,0.0007486940014038541,0.0001052450831655755
622267.7877930191,0.0003674963768517849,9.08632004840659e-05,0.0007484095315387617,0.00010520659849697698
622601.0860189393,0.00036734882841064247,9.082988407931981e-05,0.0007481254827623936,0.00010516816898703165
622934.3842448595,0.0003672015078630758,9.079661556167444e-05,0.0007478418544154611,0.00010512979455550397
623267.6824707796,0.00036705441482202185,9.076339486119748e-05,0.0007475586458426939,0.00010509147512239233
623600.9806966999,0.0003669075489007726,9.073022190802511e-05,0.0007472758563876904,0.00010505321060783293
623934.2789226201,0.0003667609097133809,9.069709663233885e-05,0.0007469934853961452,0.00010501500093218641
624267.5771485403,0.00036661449687621094,9.066401896474838e-05,0.0007467115322167305,0.00010497684601592705
624600.8753744605,0.0003664683100044889,9.06309888357728e-05,0.0007464299961978178,0.00010493874577978617
624934.1736003807,0.0003663223487168476,9.059800617618774e-05,0.0007461488766908606,0.00010490070014462528
625267.471826301,0.0003661766126313956,9.056507091708228e-05,0.0007458681730488757,0.00010486270903148636
625600.7700522211,0.00036603110136718695,9.053218298933376e-05,0.0007455878846250297,0.0001048247723616048
625934.0682781413,0.000365885814544322,9.049934232427342e-05,0.0007453080107752914,0.0001047868900563699
626267.3665040615,0.00036574075178522243,9.046654885324678e-05,0.0007450285508559923,0.00010474906203738397
626600.6647299817,0.00036559591271170263,9.043380250797692e-05,0.0007447495042282074,0.00010471128822639092
626933.9629559019,0.00036545129694790055,9.040110321997959e-05,0.0007444708702500488,0.00010467356854532209
627267.2611818222,0.0003653069041172692,9.036845092124074e-05,0.000744192648284194,0.00010463590291629303
627600.5594077423,0.0003651627338458747,9.033584554376674e-05,0.0007439148376941765,0.00010459829126156939
627933.8576336625,0.0003650187857594727,9.03032870196495e-05,0.000743637437845574,0.00010456073350363338
628267.1558595827,0.00036487505948623367,9.02707752812959e-05,0.0007433604481030245,0.00010452322956509991
628600.4540855029,0.00036473155465329717,9.023831026087045e-05,0.0007430838678340981,0.00010448577936876119
628933.7523114232,0.0003645882708913084,9.020589189158235e-05,0.0007428076964114846,0.00010444838283761086
629267.0505373434,0.00036444520782937396,9.017352010579114e-05,0.0007425319332045956,0.00010441103989479075
629600.3487632636,0.0003643023650992675,9.014119483659738e-05,0.0007422565775861905,0.0001043737504636341
629933.6469891837,0.00036415974233299333,9.010891601695101e-05,0.0007419816289295297,0.00010433651446760762
630266.9452151039,0.00036401733916393165,9.007668358017887e-05,0.0007417070866114809,0.00010429933183039903
630600.2434410241,0.00036387515522591865,9.004449745964976e-05,0.0007414329500086874,0.00010426220247583384
630933.5416669444,0.0003637331901540095,9.001235758889024e-05,0.0007411592184994594,0.00010422512632791056
631266.8398928646,0.0003635914435837707,8.998026390153859e-05,0.0007408858914642857,0.0001041881033108098
631600.1381187848,0.0003634499151526843,8.994821633151326e-05,0.000740612968284554,0.00010415113334886857
631933.4363447049,0.00036330860449818877,8.991621481268817e-05,0.0007403404483434551,0.00010411421636660893
632266.7345706251,0.00036316751125973134,8.988425927924726e-05,0.0007400683310255534,0.00010407735228870115
632600.0327965454,0.00036302663507638944,8.985234966550024e-05,0.0007397966157171796,0.00010404054104000993
632933.3310224656,0.0003628859755893964,8.982048590581868e-05,0.000739525301805294,0.00010400378254553537
633266.6292483858,0.0003627455324395442,8.978866793476066e-05,0.0007392543886796322,0.00010396707673046033
633599.927474306,0.00036260530527010775,8.975689568710146e-05,0.0007389838757305105,0.0001039304235201549
633933.2257002261,0.00036246529372394574,8.972516909760594e-05,0.0007387137623492926,0.00010389382284010914
634266.5239261463,0.00036232549744547054,8.969348810135828e-05,0.00073844404792978,0.00010385727461602167
634599.8221520666,0.0003621859160806651,8.966185263356096e-05,0.0007381747318671157,0.00010382077877374038
634933.1203779868,0.00036204654927537495,8.963026262938423e-05,0.0007379058135573661,0.00010378433523926394
635266.418603907,0.00036190739667597626,8.959871802437533e-05,0.0007376372923984158,0.00010374794393878228
635599.7168298272,0.0003617684579315025,8.956721875411796e-05,0.0007373691677893936,0.0001037116047986469
635933.0150557474,0.0003616297326900082,8.953576475414073e-05,0.0007371014391300869,0.00010367531774534117
636266.3132816677,0.00036149122060173146,8.950435596055623e-05,0.0007368341058236788,0.00010363908270555081
636599.6115075878,0.0003613529213177504,8.947299230945413e-05,0.000736567167273959,0.00010360289960609483
636932.909733508,0.0003612148344893603,8.944167373673642e-05,0.00073630062288494,0.00010356676837397338
637266.2079594282,0.00036107695976867344,8.941040017876648e-05,0.0007360344720629177,0.0001035306889363514
637599.5061853484,0.00036093929681011463,8.937917157228446e-05,0.0007357687142171125,0.00010349466122052851
637932.8044112686,0.0003608018452675783,8.934798785361375e-05,0.0007355033487558574,0.00010345868515399957
638266.1026371889,0.00036066460479509396,8.9316848959347e-05,0.0007352383750882354,0.00010342276066439093
638599.400863109,0.0003605275750500589,8.928575482655755e-05,0.0007349737926281324,0.00010338688767951585
638932.6990890292,0.00036039075568927974,8.925470539230889e-05,0.0007347096007888818,0.00010335106612732225
639265.9973149494,0.0003602541463695584,8.922370059355052e-05,0.0007344457989840351,0.00010331529593594737
