# Time,m_true,EnvelopeFactor(1+mu*m),Carrier,RF_in,RLC_out,RF_amp,Rectified,Envelope,m_hat,m_hat_norm
1.2845,0.9765972620638245,1.7812778096510598,-0.8270805742745635,-1.473260273748735,0.1344475790882432,0.672237895441216,0.652237895441216,0.2610683740866837,0.03600483179526326,0.1575548700957225
1.285,0.9759167619387478,1.7807334095509981,-0.8090169943749482,-1.4406435907780022,0.14270877667296747,0.7135438833648373,0.6935438833648373,0.2621495628598791,0.037086020568458666,0.162286083886094
1.2855,0.9752266299092234,1.7801813039273786,-0.7901550123756902,-1.4066191802357102,0.15081571576950106,0.7540785788475053,0.7340785788475053,0.2633293853998482,0.03826584310842773,0.16744891281077426
1.286,0.9745268727865772,1.779621498229262,-0.770513242775788,-1.371221931514135,0.15875975311866986,0.7937987655933493,0.7737987655933493,0.26460555885033193,0.039542016558911486,0.1730333672349449
1.2865,0.973817497477129,1.7790539979817033,-0.7501110696304667,-1.3344880973564135,0.16653242493836407,0.8326621246918203,0.8126621246918203,0.26597570026493567,0.04091215797351522,0.1790290195356747
1.287,0.9730985109821267,1.7784788087857013,-0.7289686274214179,-1.296455256138591,0.174125456115395,0.870627280576975,0.850627280576975,0.2674373292157158,0.04237378692429533,0.18542501551693089
1.2875,0.9723699203976763,1.7778959363181412,-0.7071067811865428,-1.2571622728145555,0.18153076918550184,0.9076538459275092,0.8876538459275092,0.2689878705074953,0.04392432821607484,0.1922100862872521
1.288,0.9716317329146742,1.7773053863317394,-0.6845471059286931,-1.21664925856487,0.18874049309158847,0.9437024654579423,0.9237024654579423,0.2706246569948714,0.04556111470345098,0.19937256058679623
1.2885,0.9708839558187313,1.7767071646549852,-0.6613118653236552,-1.1749575291918908,0.19574697171052421,0.9787348585526211,0.9587348585526211,0.2723449324987658,0.04728139020734534,0.20690037754997914
1.289,0.9701265964901061,1.776101277192085,-0.6374239897486919,-1.132129562305526,0.20254277213910576,1.0127138606955288,0.9927138606955288,0.2741458548192577,0.049082312527837235,0.2147810998894435
1.2895,0.9693596624036293,1.7754877299229035,-0.6129070536529775,-1.0882089533440602,0.20912069273005396,1.0456034636502698,1.0256034636502698,0.27602449884133523,0.05096095654991478,0.2230019274866293
1.29,0.9685831611286311,1.7748665289029049,-0.5877852522924728,-1.0432403704766595,0.2154737708692035,1.0773688543460174,1.0573688543460174,0.2779778597300969,0.05291431743867647,0.2315497113737742
1.2905,0.9677971003288655,1.7742376802630924,-0.5620833778521289,-0.9972695084348044,0.2215952904853394,1.107976452426697,1.087976452426697,0.2800028562118384,0.054939313920417954,0.24041096809174192
1.291,0.9670014877624351,1.773601190209948,-0.5358267949790055,-0.950343041321146,0.22747878928443852,1.1373939464221925,1.1173939464221925,0.2820963339373643,0.057032791645943826,0.2495718944076624
1.2915,0.9661963312817149,1.772957065025372,-0.5090414157503669,-0.9025085744451307,0.2331180657003883,1.1655903285019416,1.1455903285019415,0.2842550689237757,0.059191526632355274,0.259018382375977
1.292,0.9653816388332741,1.7723053110666194,-0.48175367410172176,-0.8538145952363387,0.23850718555457773,1.1925359277728886,1.1725359277728886,0.2864757710708985,0.06141222877947805,0.2687360347261055
1.2925,0.9645574184577983,1.7716459347662386,-0.45399049973955197,-0.8043104232860703,0.24364048841708713,1.2182024420854356,1.1982024420854356,0.28875508774843484,0.06369154545701439,0.278710180559596
1.293,0.96372367829001,1.770978942632008,-0.4257792915650765,-0.7540461595705246,0.2485125936625416,1.242562968312708,1.222562968312708,0.2910896074498455,0.06602606515842507,0.2889258913392824
1.2935,0.9628804265585875,1.7703043412468702,-0.397147890634783,-0.7030726349077936,0.253118406214041,1.2655920310702051,1.245592031070205,0.29347586350889643,0.06841232121747598,0.2993679971526571
1.294,0.9620276715860858,1.7696221372688687,-0.3681245526846789,-0.6514413577030078,0.2574531219689331,1.2872656098446655,1.2672656098446655,0.29591033787473586,0.07084679558331541,0.3100211032313712
1.2945,0.9611654217888519,1.7689323374310817,-0.33873792024529087,-0.5992044610360457,0.2615122329005569,1.3075611645027845,1.2875611645027845,0.29838946494130597,0.07332592264988552,0.320869606708497
1.295,0.9602936856769431,1.7682349485415545,-0.3090169943749589,-0.5464146491470713,0.26529153183045234,1.3264576591522617,1.3064576591522616,0.30090963542683336,0.0758460931354129,0.3318977135949338
1.2955,0.9594124718540429,1.7675299774832345,-0.27899110603922567,-0.4931251433755352,0.26878711686590456,1.3439355843295229,1.3239355843295229,0.3034672002990901,0.07840365800766963,0.3430894559561022
1.296,0.9585217890173761,1.766817431213901,-0.2486898871648496,-0.4393896276094744,0.27199539549806995,1.3599769774903496,1.3399769774903496,0.3060584747420682,0.08099493245064776,0.35442870926986153
1.2965,0.9576216459576224,1.766097316766098,-0.21814324139654964,-0.3852621933011055,0.2749130883563173,1.3745654417815865,1.3545654417815864,0.308679742159667,0.08361619986824653,0.36589920994639175
1.297,0.9567120515588308,1.7653696412470645,-0.1873813145857302,-0.33079728410661385,0.27753723261480434,1.3876861630740218,1.3676861630740218,0.3113272582119529,0.08626371592053245,0.37748457299061305
1.2975,0.9557930147983299,1.764634411838664,-0.1564344650402349,-0.27604964020757095,0.27986518504770413,1.3993259252385206,1.3793259252385206,0.3139972548795193,0.08893371258809885,0.38916830978756645
1.298,0.9548645447466428,1.7638916357973144,-0.1253332335643067,-0.22107424237151183,0.2818946247298929,1.4094731236494646,1.3894731236494646,0.31668594455144417,0.09162240226002372,0.40093384599105913
1.2985,0.9539266505673935,1.7631413204539148,-0.09410831331851519,-0.1659262558100976,0.2836235553803103,1.4181177769015516,1.3981177769015516,0.3193895241323194,0.09432598184089896,0.41276453949576497
1.299,0.9529793415172187,1.762383473213775,-0.06279051952932684,-0.1106609738929924,0.2850503073456089,1.4252515367280445,1.4052515367280445,0.32210417916380873,0.09704063687238829,0.42464369847290173
1.2995,0.9520226269456766,1.7616181015565413,-0.031410759078125974,-0.05533376177565817,0.2861735392221117,1.4308676961105584,1.4108676961105584,0.3248260879561756,0.09976254566475518,0.43655459944953645
1.3,0.9510565162951536,1.760845213036123,3.921345679817883e-15,6.904882768967201e-15,0.28699223911450733,1.4349611955725368,1.4149611955725367,0.3275514257252165,0.10248788343379606,0.44848050541154383
1.3005,0.9500810191007719,1.7600648152806175,0.031410759078119604,0.05528497187465456,0.2875057255301207,1.4375286276506036,1.4175286276506036,0.33027636873002997,0.10521282643860952,0.4604046839102228
1.301,0.9490961449902948,1.759276915992236,0.0627905195293063,0.11046591155106825,0.2877136479080064,1.438568239540032,1.418568239540032,0.332997098407055,0.10793355611563454,0.4723104251525871
1.3015,0.9481019036840317,1.7584815229472253,0.094108313318523,0.16548773012635096,0.2876159867825241,1.4380799339126205,1.4180799339126204,0.3357098054958189,0.11064626320439847,0.48418106005537737
1.302,0.947098304994744,1.7576786439957952,0.12533323356430037,0.22029554801890777,0.2872130535814647,1.4360652679073236,1.4160652679073236,0.33841069415184766,0.11334715186042721,0.49599997824289693
1.3025,0.9460853588275452,1.7568682870620362,0.1564344650402286,0.2748347506326924,0.2865054900592087,1.4325274502960437,1.4125274502960437,0.34109598604220814,0.1160324437507877,0.5077506459688466
1.303,0.9450630751798054,1.7560504601438445,0.18738131458572393,0.329051043700619,0.28549426736580513,1.4274713368290257,1.4074713368290257,0.3437619244191752,0.11869838212775474,0.5194166239424335
1.3035,0.9440314641410497,1.7552251713128397,0.21814324139654342,0.3828905082509861,0.28418068475326935,1.4209034237663467,1.4009034237663467,0.3464047781675431,0.12134123587612267,0.5309815850391517
1.304,0.9429905358928645,1.7543924287142918,0.2486898871648572,0.43629965513983704,0.28256636792080503,1.4128318396040251,1.3928318396040251,0.3490208458211343,0.12395730352971385,0.5424293318767693
1.3045,0.9419403007087908,1.7535522405670325,0.2789911060392195,0.4892254790933479,0.28065326700105797,1.4032663350052899,1.3832663350052898,0.3516064595440947,0.12654291725267425,0.5537438142372267
1.305,0.9408807689542257,1.7527046151633807,0.3090169943749393,0.5416155122048726,0.2784436541899136,1.392218270949568,1.372218270949568,0.35415798907260837,0.12909444678118792,0.5649091463153302
1.3055,0.9398119510863193,1.7518495608690556,0.33873792024529825,0.5934178768314229,0.2759401210227456,1.3797006051137282,1.3597006051137281,0.35667184561271115,0.1316083033212907,0.5759096237753383
1.306,0.9387338576538744,1.7509870861230996,0.368124552684673,0.644581337835705,0.27314557530042,1.3657278765021,1.3457278765021,0.3591444856899346,0.13408094339851417,0.586729740596761
1.3065,0.937646499297236,1.7501171994377889,0.3971478906347772,0.6950553541203615,0.2700632376687497,1.3503161883437484,1.3303161883437484,0.36157241494656917,0.13650887265514872,0.5973542056909427
1.307,0.9365498867481928,1.7492399093985544,0.4257792915650707,0.744790129401065,0.2666966378554792,1.333483189277396,1.313483189277396,0.36395219188239625,0.1388886495909758,0.6077679592702709
1.3075,0.9354440308298673,1.7483552246638938,0.4539904997395463,0.7937366621674079,0.26304961056926207,1.3152480528463104,1.2952480528463104,0.36628043153480605,0.1412168892433856,0.6179561889521381
1.308,0.934328942456612,1.7474631539652896,0.4817536741017162,0.8418467947801512,0.25912629106546864,1.2956314553273431,1.2756314553273431,0.36855380909428737,0.14349026680286692,0.6279043455800974
1.3085,0.9332046326338986,1.746563706107119,0.5090414157503735,0.8890732616549872,0.2549311103840328,1.274655551920164,1.254655551920164,0.3707690634513521,0.14570552115993163,0.6375981587449803
1.309,0.9320711124582111,1.7456568899665688,0.5358267949789882,0.9353697364837749,0.25046879026490915,1.2523439513245458,1.2323439513245458,0.37292300067103507,0.14785945837961462,0.6470236519890881
1.3095,0.9309283931169359,1.7447427144935488,0.5620833778521355,0.9806908784454379,0.24574433774706972,1.2287216887353485,1.2087216887353485,0.37501249739119585,0.1499489550997754,0.6561671576769464
1.31,0.9297764858882517,1.7438211887106014,0.5877852522924677,1.0249923773592118,0.24076303945732047,1.2038151972866022,1.1838151972866022,0.37703450414093437,0.15197096184951392,0.665015331516482
1.3105,0.9286154021410177,1.742892321712814,0.6129070536529724,1.0682309977353892,0.23553045559555974,1.1776522779777987,1.1576522779777987,0.37898604857552654,0.1539225062841061,0.6735551667148969
1.311,0.9274451533346617,1.7419561226677294,0.637423989748687,1.1103646216780172,0.2300524136234354,1.150262068117177,1.1302620681171769,0.3808642386243807,0.15580069633296023,0.6817740077539273
1.3115,0.9262657510190665,1.741012600815253,0.6613118653236504,1.151352290597115,0.22433500166368586,1.1216750083184293,1.1016750083184292,0.3826662655486158,0.15760272325719538,0.6896595637696122
1.312,0.9250772068344579,1.7400617654675665,0.6845471059286884,1.191154245687987,0.21838456161776734,1.0919228080888368,1.0719228080888368,0.38438940690496637,0.15932586461354592,0.697199921522154
1.3125,0.9238795325112867,1.7391036260090296,0.7071067811865483,1.2297319671370996,0.21220768200967915,1.0610384100483958,1.0410384100483958,0.38603102941282497,0.16096748712140452,0.7043835579419164
1.313,0.9226727398701149,1.738138191896092,0.7289686274214038,1.267048212015215,0.2058111905641992,1.029055952820996,1.009055952820996,0.3875885917213454,0.16252504942992496,0.7111993522380925
1.3135000000000001,0.9214568408214986,1.7371654726571988,0.7501110696304625,1.3030670508199993,0.19920214652803278,0.9960107326401639,0.9760107326401639,0.38905964707364243,0.16399610478222199,0.717636597557074
1.314,0.9202318473658705,1.7361854778926964,0.770513242775793,1.3377539026313414,0.19238783274265767,0.9619391637132884,0.9419391637132883,0.39044184586524155,0.1653783035738211,0.723685012178067
1.3145,0.9189977715934217,1.7351982172747373,0.7901550123756863,1.371075568844989,0.18537574747791985,0.9268787373895992,0.9068787373895992,0.39173293809405246,0.16666939580263201,0.7293347502340204
1.315,0.9177546256839815,1.734203700547185,0.8090169943749445,1.40300026545059,0.1781735960356935,0.8908679801784675,0.8708679801784674,0.3929307756992635,0.16786723340784304,0.7345764119464804
1.3155000000000001,0.9165024219068977,1.7332019375255183,0.8270805742745679,1.4334976538223996,0.17078928213316802,0.8539464106658401,0.8339464106658401,0.3940333147866799,0.16896977249525946,0.7394010533635306
1.316,0.9152411726209173,1.732192938096734,0.8443279255020141,1.4625388699924542,0.16323089907556354,0.8161544953778177,0.7961544953778177,0.39503861773815774,0.1699750754467373,0.7438001955905406
1.3165,0.9139708902740611,1.731176712219249,0.8607420270039435,1.490096552377619,0.15550672072830282,0.7775336036415141,0.7575336036415141,0.3959448552029161,0.17088131291149566,0.7477658335040238
1.317,0.9126915874035028,1.7301532699228024,0.8763066800438574,1.5161448679330747,0.14762519229888196,0.7381259614944098,0.7181259614944098,0.39675030796864486,0.1716867656772244,0.7512904439394856
1.3175000000000001,0.9114032766354453,1.7291226213083561,0.8910065241883692,1.5406595367074403,0.13959492093888695,0.6979746046944347,0.6779746046944347,0.39745336871045933,0.17238982641903888,0.7543669933447394
1.318,0.9101059706849958,1.7280847765479965,0.9048270524660215,1.563617854775327,0.13142466617679316,0.6571233308839658,0.6371233308839658,0.3980525436158931,0.17298900132447265,0.7569889448907721
1.3185,0.9087996823560403,1.7270397458848321,0.9177546256839779,1.5849987155258864,0.12312333019236506,0.6156166509618253,0.5956166509618253,0.3985464538842579,0.17348291159283746,0.7591502650328481
1.319,0.9074844245411172,1.7259875396328939,0.929776485888249,1.604782629286777,0.11469994794363919,0.573499739718196,0.553499739718196,0.3989338370988428,0.17387029480742233,0.7608454295151666
1.3195000000000001,0.9061602102212895,1.7249281681770317,0.9408807689542287,1.6229517412652146,0.10616367715762794,0.5308183857881397,0.5108183857881397,0.399213548470566,0.17415000617914556,0.7620694288130038
1.32,0.9048270524660192,1.7238616419728154,0.9510565162951525,1.6394898477895072,0.09752378819602277,0.4876189409801138,0.4676189409801138,0.39938456195183986,0.1743210196604194,0.7628177730069146
1.3205,0.9034849644330346,1.7227879715464276,0.9602936856769426,1.6543824108362226,0.08878965380730434,0.44394826903652174,0.4239482690365217,0.39944597121955155,0.1743824289281311,0.7630864960841951
1.321,0.9021339593682034,1.7217071674945628,0.9685831611286311,1.667616570829705,0.0799707387767815,0.3998536938839075,0.3798536938839075,0.39939699052621247,0.17433344823479202,0.762872159663458
1.3215000000000001,0.900774050605398,1.7206192404843184,0.9759167619387478,1.6791811577029636,0.07107658948618374,0.3553829474309187,0.3353829474309187,0.39923695541847426,0.1741734131270538,0.7621718561388137
1.322,0.8994052515663711,1.719524201253097,0.9822872507286893,1.6890667002103499,0.06211682339452089,0.31058411697260446,0.29058411697260444,0.39896532332235957,0.17390178103093912,0.7609832112408028
1.3225,0.8980275757606158,1.7184220606084928,0.9876883405951362,1.6972654334844768,0.05310111845199845,0.26550559225999226,0.24550559225999227,0.3985816739947036,0.17351813170328317,0.7593043860118762
1.323,0.8966410367852361,1.717312829428189,0.9921147013144769,1.703771304831667,0.04403920245884011,0.22019601229420055,0.20019601229420056,0.3980857098404524,0.17302216754903194,0.7571340781948719
1.3235000000000001,0.8952456483248111,1.716196518659849,0.9955619646030808,1.708579977761967,0.03494084238091673,0.17470421190458363,0.15470421190458364,0.3974772560956127,0.17241371380419224,0.7544715230335924
1.324,0.8938414241512633,1.7150731393210106,0.9980267284282712,1.7116888342517529,0.02581583363411665,0.12907916817058326,0.10907916817058326,0.3967562608758001,0.17169271858437968,0.7513164934852486
1.3245,0.8924283781237183,1.7139427024989748,0.9995065603657315,1.7130969752386966,0.01667398934941375,0.08336994674706875,0.06336994674706875,0.3959227950904783,0.17085925279905784,0.7476692998451748
1.325,0.8910065241883685,1.7128052193506949,1.0,1.7128052193506949,0.007525129630597269,0.03762564815298634,0.017625648152986343,0.39497705222313456,0.1699135099317141,0.7435307887848926
1.3255000000000001,0.8895758763783378,1.7116607011026703,0.9995065603657316,1.7108160998723265,-0.0016209291833776244,-0.008104645916888122,0.0,0.39398960959257673,0.16892606730115628,0.7392098021942822
1.326,0.8881364488135445,1.7105091590508357,0.9980267284282714,1.7071338599540993,-0.010754385239478956,-0.05377192619739478,0.0,0.3930046355685953,0.16794109327717482,0.7348996180701481
1.3265,0.8866882557005565,1.7093506045604454,0.9955619646030797,1.701764446071659,-0.019865461863219698,-0.09932730931609848,0.0,0.3920221239796738,0.16695858168825334,0.7306002094063245
1.327,0.8852313113324554,1.7081850490659645,0.992114701314479,1.694715499743938,-0.028944418210950985,-0.14472209105475492,0.0,0.39104206866972463,0.16597852637830418,0.7263115492641606
1.3275000000000001,0.8837656300886936,1.707012504070955,0.9876883405951367,1.6859963475209905,-0.037981559870025085,-0.18990779935012542,0.0,0.3900644634980503,0.16500092120662985,0.7220336107723518
1.328,0.8822912264349536,1.705832981147963,0.9822872507286872,1.675617989254153,-0.04696724939509898,-0.23483624697549488,0.0,0.38908930233930517,0.16402576004788472,0.7177663671267727
1.3285,0.8808081149230039,1.7046464919384032,0.9759167619387484,1.6635930846627733,-0.055891916768935346,-0.27945958384467673,0.0,0.3881165790834569,0.16305303679203648,0.7135097915903076
1.329,0.8793163101905568,1.7034530481524455,0.9685831611286319,1.649935938213699,-0.0647460697761565,-0.3237303488807825,0.0,0.38714628763574827,0.16208274534432782,0.7092638574926835
1.3295000000000001,0.8778158269611214,1.702252661568897,0.9602936856769434,1.6346624823313827,-0.0735203042785187,-0.3676015213925935,0.0,0.3861784219166589,0.16111487962523846,0.7050285382303036
1.33,0.8763066800438634,1.7010453440350908,0.9510565162951535,1.6177902589581044,-0.0822053143803989,-0.4110265719019945,0.0,0.38521297586186726,0.1601494335704468,0.7008038072660796
1.3305,0.8747888843334527,1.6998311074667622,0.9408807689542248,1.5993383994856387,-0.09079190247332325,-0.45395951236661625,0.0,0.3842499434222126,0.15918640113079213,0.6965896381292661
1.331,0.8732624548099202,1.6986099638479362,0.9297764858882553,1.5793276030813106,-0.09927098914851641,-0.49635494574258204,0.0,0.38328931856365706,0.1582257762722366,0.6923860044152947
1.3315000000000001,0.871727406538509,1.697381925230807,0.9177546256839791,1.5577801134329512,-0.10763362296661266,-0.5381681148330633,0.0,0.3823310952672479,0.15726755297582745,0.6881928797856082
1.332,0.8701837546695258,1.6961470037356206,0.9048270524660167,1.5347196939391674,-0.11587099007384374,-0.5793549503692187,0.0,0.3813752675290798,0.15631172523765935,0.684010237967496
1.3325,0.8686315144381915,1.6949052115505534,0.8910065241883706,1.5101716013724136,-0.12397442365420466,-0.6198721182710233,0.0,0.3804218293602571,0.15535828706883664,0.679838052753929
1.333,0.8670707011644905,1.6936565609315926,0.8763066800438657,1.484162558044475,-0.13193541320729613,-0.6596770660364806,0.0,0.3794707747868564,0.15440723249543598,0.6756762980033958
1.3335000000000001,0.8655013302530186,1.6924010642024148,0.8607420270039378,1.456720722505208,-0.13974561364175067,-0.6987280682087533,0.0,0.37852209784988927,0.15345855555846882,0.671524947639739
1.334,0.863923417192835,1.691138733754268,0.8443279255020156,1.4278756588068466,-0.14739685417437057,-0.7369842708718528,0.0,0.3775757926052645,0.15251225031384408,0.6673839756519914
1.3345,0.8623369775573038,1.689869582045843,0.8270805742745616,1.3976583043675892,-0.15488114702533604,-0.7744057351266802,0.0,0.37663185312375136,0.1515683108323309,0.6632533560942131
1.335,0.8607420270039435,1.6885936216031547,0.8090169943749546,1.3661009364701036,-0.16219069590008373,-0.8109534795004186,0.0,0.375690273490942,0.15062673119952152,0.6591330630853293
1.3355000000000001,0.8591385812742723,1.687310865019418,0.7901550123756881,1.3332371374310512,-0.16931790424870763,-0.8465895212435381,0.0,0.37475104780721463,0.14968750551579418,0.6550230708089677
1.336,0.8575266561936523,1.6860213249549219,0.7705132427757859,1.2991017584801439,-0.17625538329399643,-0.8812769164699821,0.0,0.3738141701876966,0.14875062789627613,0.650923353513297
1.3365,0.8559062676711332,1.6847250141369066,0.7501110696304644,1.2637308823874343,-0.18299595981949268,-0.9149797990974634,0.0,0.37287963476222735,0.1478160924708069,0.6468338855108656
1.337,0.8542774316992955,1.6834219453594366,0.7289686274214154,1.2271617848797576,-0.18953268370924004,-0.9476634185462002,0.0,0.3719474356753218,0.14688389338390134,0.6427546411784402
1.3375000000000001,0.8526401643540917,1.6821121314832734,0.7071067811865404,1.189432894887968,-0.19585883523117553,-0.9792941761558777,0.0,0.3710175670861335,0.14595402479471303,0.6386855949568458
1.338,0.8509944817946914,1.680795585435753,0.6845471059286905,1.1505837536677639,-0.20196793205642097,-1.009839660282105,0.0,0.37009002316841816,0.1450264808769977,0.6346267213508056
1.3385,0.8493404002633163,1.6794723202106532,0.6613118653236526,1.1106549728379498,-0.20785373600703688,-1.0392686800351845,0.0,0.3691647981104971,0.14410125581907668,0.6305779949287803
1.339,0.8476779360850839,1.6781423488680671,0.6374239897486892,1.06968819138172,-0.2135102595251146,-1.067551297625573,0.0,0.3682418861152209,0.14317834382380046,0.6265393903228103
1.3395000000000001,0.8460071056678421,1.6768056845342736,0.6129070536529747,1.027726031656461,-0.21893177185640725,-1.0946588592820363,0.0,0.36732128139993286,0.14225773910851242,0.6225108822283549
1.34,0.8443279255020151,1.6754623404016122,0.58778525229247,0.9848120544594939,-0.22411280494202854,-1.1205640247101427,0.0,0.366402978196433,0.14133943590501258,0.6184924454041358
1.3405,0.8426404121604323,1.674112329728346,0.5620833778521379,0.9409907131976208,-0.22904815901208575,-1.1452407950604289,0.0,0.36548697075094194,0.1404234284595215,0.6144840546719772
1.341,0.8409445822981693,1.6727556658385354,0.5358267949790027,0.89630730720923,-0.23373290787545603,-1.16866453937728,0.0,0.3645732533240646,0.13950971103264415,0.610485684916649
1.3415000000000001,0.839240452652381,1.671392362121905,0.5090414157503639,0.8508079342888794,-0.23816240390026466,-1.1908120195013234,0.0,0.36366182019075444,0.138598277899334,0.6064973110857091
1.342,0.8375280400421411,1.670022432033713,0.48175367410171877,0.8045394424645291,-0.24233228267997775,-1.2116614133998889,0.0,0.3627526656402775,0.13768912334885708,0.6025189081893466
1.3425,0.8358073613682708,1.6686458890946168,0.4539904997395489,0.757549381078409,-0.24623846738038416,-1.2311923369019209,0.0,0.36184578397617684,0.1367822416847564,0.598550451300225
1.343,0.8340784336131718,1.6672627468905374,0.4257792915650734,0.7098859512238913,-0.2498771727631031,-1.2493858638155155,0.0,0.3609411695162364,0.13587762722481594,0.5945919155533261
1.3435000000000001,0.8323412738406631,1.6658730190725306,0.3971478906347799,0.661597955590048,-0.2532449088816256,-1.266224544408128,0.0,0.3600388165924458,0.13497527430102535,0.5906432761457946
1.344,0.8305958991958124,1.6644767193566499,0.36812455268467575,0.6127347477672234,-0.25633848444627055,-1.2816924222313528,0.0,0.35913871955096466,0.1340751772595442,0.5867045083367817
1.3445,0.8288423269047619,1.6630738615238094,0.33873792024528765,0.5633461810668747,-0.25915500985481216,-1.2957750492740607,0.0,0.35824087275208727,0.13317733046066682,0.5827755874472916
1.345,0.8270805742745619,1.6616644594196495,0.3090169943749556,0.5134825569095455,-0.26169189988591574,-1.3084594994295786,0.0,0.35734527057020704,0.1322817282787866,0.578856488860025
1.3455,0.8253106586929998,1.6602485269543998,0.278991106039236,0.4631945728350203,-0.26394687605290246,-1.3197343802645123,0.0,0.3564519073937815,0.13138836510236107,0.5749471880192267
1.346,0.8235325976284277,1.6588260781027422,0.24868988716484627,0.41253327018947544,-0.265917968615746,-1.32958984307873,0.0,0.3555607776252971,0.13049723533387664,0.5710476604305306
1.3465,0.8217464086295907,1.6573971269036725,0.21814324139654628,0.36154998154409007,-0.2676035182495926,-1.338017591247963,0.0,0.3546718756812338,0.12960833338981337,0.5671578816608058
1.347,0.8199521093254528,1.6559616874603624,0.18738131458572682,0.3102962778999212,-0.269002177368483,-1.3450108868424149,0.0,0.35378519599203073,0.12872165370061028,0.5632778273380056
1.3475,0.8181497174250241,1.6545197739400193,0.15643446504024552,0.2588239157348149,-0.27011291110334334,-1.3505645555167167,0.0,0.35290073300205066,0.1278371907106302,0.5594074731510124
1.348,0.8163392507171837,1.653071400573747,0.1253332335643033,0.20718478394657938,-0.2709349979337018,-1.354674989668509,0.0,0.35201848116954554,0.1269549388781251,0.5555467948494865
1.3485,0.8145207270705093,1.6516165816564075,0.09410831331851177,0.15543085074857058,-0.27146802997297537,-1.3573401498648767,0.0,0.35113843496662167,0.12607489267520122,0.5516957682437146
1.349,0.812694164433094,1.6501553315464752,0.06279051952932341,0.10361411057188609,-0.2717119129075628,-1.358559564537814,0.0,0.35026058887920514,0.1251970465877847,0.5478543692044572
1.3495,0.8108595808323735,1.648687664665899,0.031410759078136744,0.051786531029916455,-0.2716668655903639,-1.3583343279518196,0.0,0.3493849374070071,0.12432139511558665,0.5440225736627977
1.35,0.8090169943749476,1.647213595499958,-7.351594678703649e-15,-1.2109646703365797e-14,-0.27133341928973503,-1.3566670964486751,0.0,0.34851147506348956,0.12344793277206911,0.5402003576099923
1.3505,0.8071664232464005,1.6457331385971203,-0.03141075907812303,-0.05169372712335741,-0.27071241659527306,-1.3535620829763653,0.0,0.3476401963758308,0.12257665408441037,0.536387697097319
1.351,0.8053078857111223,1.6442463085688979,-0.06279051952930972,-0.10324307994919081,-0.2698050099822046,-1.349025049911023,0.0,0.34677109588489125,0.1217075535934708,0.5325845682359275
1.3515,0.8034414001121282,1.6427531200897025,-0.09410831331851226,-0.1545967253303653,-0.2686126600365347,-1.3430633001826737,0.0,0.345904168145179,0.12084062585375854,0.5287909471966893
1.352,0.8015669848708762,1.641253587896701,-0.1253332335643038,-0.2057036192701088,-0.2671371333434895,-1.3356856667174475,0.0,0.34503940772481606,0.11997586543339561,0.5250068102100494
1.3525,0.7996846584870902,1.6397477267896723,-0.15643446504023198,-0.25651305844127886,-0.265380500042156,-1.3269025002107802,0.0,0.34417680920550403,0.11911326691408358,0.521232133565876
1.353,0.7977944395385709,1.6382355516308569,-0.18738131458571336,-0.30697473126564123,-0.26334513104959717,-1.3167256552479858,0.0,0.34331636718249026,0.11825282489106981,0.5174668936133131
1.3535,0.7958963466810158,1.6367170773448128,-0.2181432413965329,-0.3570387685010573,-0.2610336949580802,-1.305168474790401,0.0,0.342458076264534,0.11739453397311356,0.5137110667606314
1.354,0.7939903986478354,1.6351923189182682,-0.2486898871648605,-0.40665579328463075,-0.25844915460942064,-1.292245773047103,0.0,0.34160193107387266,0.1165383887824522,0.5099646294750816
1.3545,0.7920766142499672,1.633661291399974,-0.27899110603922284,-0.45577697058114386,-0.2555947633507967,-1.2779738167539836,0.0,0.340747926246188,0.11568438395476754,0.5062275582827457
1.355,0.7901550123756906,1.6321240099005525,-0.30901699437494257,-0.5043540559866477,-0.25247406097674185,-1.2623703048837092,0.0,0.3398960564305725,0.11483251413915208,0.5024998297683906
1.3555,0.7882256119904405,1.6305804895923526,-0.3387379202452881,-0.5523394438370571,-0.2490908693623624,-1.245454346811812,0.0,0.3390463162894961,0.11398277399807566,0.4987814205753214
1.356,0.7862884321366184,1.6290307457092947,-0.3681245526846762,-0.5996862145738187,-0.24544928779317018,-1.2272464389658508,0.0,0.3381987004987724,0.11313515820735193,0.4950723074052349
1.3565,0.7843434919334097,1.6274747935467277,-0.39714789063478034,-0.6463481813183576,-0.24155368799724622,-1.2077684399862312,0.0,0.3373532037475254,0.11228966145610497,0.4913724670180734
1.357,0.7823908105765889,1.6259126484612711,-0.4257792915650738,-0.692279935608533,-0.23740870888577847,-1.1870435444288923,0.0,0.3365098207381566,0.11144627844673616,0.48768187623188
1.3575,0.7804304073383307,1.6243443258706645,-0.4539904997395367,-0.7374368922511038,-0.23301925100833137,-1.1650962550416568,0.0,0.3356685461863112,0.11060500389489075,0.484000511922652
1.358,0.7784623015670233,1.6227698412536187,-0.4817536741017192,-0.7817753332453944,-0.22839047072951466,-1.1419523536475733,0.0,0.3348293748208454,0.10976583252942496,0.480328351024197
1.3585,0.7764865126870787,1.621189210149663,-0.5090414157503765,-0.8252524507338191,-0.22352777413401856,-1.1176388706700928,0.0,0.33399230138379327,0.10892875909237282,0.4766653705279882
