Zeit;Kanal B;A-0,180
(s);(V);(mV)

0,39477499;-11,61417000;-103,07460000
0,39479999;-11,61417000;-103,05920000
0,39482499;-11,61417000;-103,04380000
0,39484999;-11,61417000;-103,01300000
0,39487499;-11,61417000;-102,99770000
0,39489999;-11,61417000;-102,95150000
0,39492499;-11,61417000;-102,93610000
0,39494999;-11,61417000;-102,89000000
0,39497499;-11,61417000;-102,87460000
0,39499999;-11,61417000;-102,85930000
0,39502499;-11,61417000;-102,82850000
0,39504999;-11,61417000;-102,81310000
0,39507499;-11,61417000;-102,76700000
0,39509999;-11,61417000;-102,75160000
0,39512499;-11,61417000;-102,73620000
0,39514999;-11,61417000;-102,69010000
0,39517499;-11,61417000;-102,69010000
0,39519999;-11,61417000;-102,64390000
0,39522499;-11,61417000;-102,62860000
0,39524999;-11,61417000;-102,58240000
0,39527499;-11,61417000;-102,55170000
0,39529999;-11,61417000;-102,50550000
0,39532499;-11,61417000;-102,49020000
0,39534999;-11,61417000;-102,44400000
0,39537499;-11,61417000;-102,42860000
0,39539999;-11,61417000;-102,39790000
0,39542499;-11,61417000;-102,38250000
0,39544999;-11,61417000;-102,36710000
0,39547499;-11,61417000;-102,33640000
0,39549999;-11,61417000;-102,32100000
0,39552499;-11,61417000;-102,27480000
0,39554999;-11,61417000;-102,25950000
0,39557499;-11,61417000;-102,24410000
0,39559999;-11,61417000;-102,21330000
0,39562499;-11,61417000;-102,19800000
0,39564999;-11,61417000;-102,18260000
0,39567499;-11,61417000;-102,13640000
0,39569999;-11,61417000;-102,12110000
0,39572499;-11,61417000;-102,09030000
0,39574999;-11,61417000;-102,07490000
0,39577499;-11,61417000;-102,02880000
0,39579999;-11,61417000;-101,96730000
0,39582499;-11,61417000;-101,96730000
0,39584999;-11,61417000;-101,95190000
0,39587499;-11,61417000;-101,90580000
0,39589999;-11,61417000;-101,87500000
0,39592499;-11,61417000;-101,84420000
0,39594999;-11,61417000;-101,82890000
0,39597499;-11,61417000;-101,78270000
0,39599999;-11,61417000;-101,73660000
0,39602499;-11,61417000;-101,70580000
0,39604999;-11,61417000;-101,67510000
0,39607499;-11,61417000;-101,65970000
0,39609999;-11,61417000;-101,65970000
0,39612499;-11,61417000;-101,64430000
0,39614999;-11,61417000;-101,59820000
0,39617499;-11,61417000;-101,55200000
0,39619999;-11,61417000;-101,52130000
0,39622499;-11,61417000;-101,47520000
0,39624999;-11,61417000;-101,45980000
0,39627499;-11,61417000;-101,41360000
0,39629999;-11,61417000;-101,41360000
0,39632499;-11,61417000;-101,39830000
0,39634999;-11,61417000;-101,36750000
0,39637499;-11,61417000;-101,33670000
0,39639999;-11,61417000;-101,30600000
0,39642499;-11,61417000;-101,30600000
0,39644999;-11,61417000;-101,27520000
0,39647499;-11,61417000;-101,22910000
0,39649999;-11,61417000;-101,18290000
0,39652499;-11,61417000;-101,15220000
0,39654999;-11,61417000;-101,12140000
0,39657499;-11,61417000;-101,09070000
0,39659999;-11,61417000;-101,05990000
0,39662499;-11,61417000;-101,02920000
0,39664999;-11,61417000;-100,98300000
0,39667499;-11,61417000;-100,96760000
0,39669999;-11,61417000;-100,92150000
0,39672499;-11,61417000;-100,87540000
0,39674999;-11,61417000;-100,86000000
0,39677499;-11,61417000;-100,84460000
0,39679999;-11,61417000;-100,81390000
0,39682499;-11,61417000;-100,79850000
0,39684999;-11,61417000;-100,75230000
0,39687499;-11,61417000;-100,73700000
0,39689999;-11,61417000;-100,69080000
0,39692499;-11,61417000;-100,66010000
0,39694999;-11,61417000;-100,61390000
0,39697499;-11,61417000;-100,56780000
0,39699999;-11,61417000;-100,53700000
0,39702499;-11,61417000;-100,49090000
0,39704999;-11,61417000;-100,44480000
0,39707499;-11,61417000;-100,41400000
0,39709999;-11,61417000;-100,38320000
0,39712499;-11,61417000;-100,36790000
0,39714999;-11,61417000;-100,36790000
0,39717499;-11,61417000;-100,35250000
0,39719999;-11,61417000;-100,32170000
0,39722499;-11,61417000;-100,32170000
0,39724999;-11,61417000;-100,30640000
0,39727499;-11,61417000;-100,26020000
0,39729999;-11,61417000;-100,24480000
0,39732499;-11,61417000;-100,21410000
0,39734999;-11,61417000;-100,18330000
0,39737499;-11,61417000;-100,13720000
0,39739999;-11,61417000;-100,12180000
0,39742499;-11,61417000;-100,09100000
0,39744999;-11,61417000;-100,07570000
0,39747499;-11,61417000;-100,02950000
0,39749999;-11,61417000;-99,99877000
0,39752499;-11,61417000;-99,95263000
0,39754999;-11,61417000;-99,93726000
0,39757499;-11,61417000;-99,90650000
0,39759999;-11,61417000;-99,87574000
0,39762499;-11,61417000;-99,84498000
0,39764999;-11,61417000;-99,81422000
0,39767499;-11,61417000;-99,76809000
0,39769999;-11,61417000;-99,75271000
0,39772499;-11,61417000;-99,70657000
0,39774999;-11,61417000;-99,66044000
0,39777499;-11,61417000;-99,64506000
0,39779999;-11,61417000;-99,59892000
0,39782499;-11,61417000;-99,56816000
0,39784999;-11,61417000;-99,52203000
0,39787499;-11,61417000;-99,47588000
0,39789999;-11,61417000;-99,46050000
0,39792499;-11,61417000;-99,41438000
0,39794999;-11,61417000;-99,39899000
0,39797499;-11,61417000;-99,38361000
0,39799999;-11,61417000;-99,38361000
0,39802499;-11,61417000;-99,35285000
0,39804999;-11,61417000;-99,32210000
0,39807499;-11,61417000;-99,27596000
0,39809999;-11,61417000;-99,22982000
0,39812499;-11,61417000;-99,21445000
0,39814999;-11,61417000;-99,19907000
0,39817499;-11,61417000;-99,16831000
0,39819999;-11,61417000;-99,15293000
0,39822499;-11,61417000;-99,10679000
0,39824999;-11,61417000;-99,09142000
0,39827499;-11,61417000;-99,07603000
0,39829999;-11,61417000;-99,04528000
0,39832499;-11,61417000;-99,02990000
0,39834999;-11,61417000;-99,01452000
0,39837499;-11,61417000;-98,98376000
0,39839999;-11,61417000;-98,96838000
0,39842499;-11,61417000;-98,93762000
0,39844999;-11,61417000;-98,92225000
0,39847499;-11,61417000;-98,90687000
0,39849999;-11,61417000;-98,86073000
0,39852499;-11,61417000;-98,84535000
0,39854999;-11,61417000;-98,79922000
0,39857499;-11,61417000;-98,75307000
0,39859999;-11,61417000;-98,73769000
0,39862499;-11,61417000;-98,72232000
0,39864999;-11,61417000;-98,69156000
0,39867499;-11,61417000;-98,67619000
0,39869999;-11,61417000;-98,66080000
0,39872499;-11,61417000;-98,63004000
0,39874999;-11,61417000;-98,61466000
0,39877499;-11,61417000;-98,59929000
0,39879999;-11,61417000;-98,56853000
0,39882499;-11,61417000;-98,55315000
0,39884999;-11,61417000;-98,53777000
0,39887499;-11,61417000;-98,50701000
0,39889999;-11,61417000;-98,49163000
0,39892499;-11,61417000;-98,43012000
0,39894999;-11,61417000;-98,41474000
0,39897499;-11,61417000;-98,38398000
0,39899999;-11,61417000;-98,36860000
0,39902499;-11,61417000;-98,35323000
0,39904999;-11,61417000;-98,32246000
0,39907499;-11,61417000;-98,30709000
0,39909999;-11,61417000;-98,29171000
0,39912499;-11,61417000;-98,26095000
0,39914999;-11,61417000;-98,24557000
0,39917499;-11,61417000;-98,19943000
0,39919999;-11,61417000;-98,18406000
0,39922499;-11,61417000;-98,16868000
0,39924999;-11,61417000;-98,13792000
0,39927499;-11,61417000;-98,12254000
0,39929999;-11,61417000;-98,12254000
0,39932499;-11,61417000;-98,10716000
0,39934999;-11,61417000;-98,07641000
0,39937499;-11,61417000;-98,06103000
0,39939999;-11,61417000;-98,01488000
0,39942499;-11,61417000;-97,98413000
0,39944999;-11,61417000;-97,95338000
0,39947499;-11,61417000;-97,92262000
0,39949999;-11,61417000;-97,87647000
0,39952499;-11,61417000;-97,86110000
0,39954999;-11,61417000;-97,83035000
0,39957499;-11,61417000;-97,81496000
0,39959999;-11,61417000;-97,78421000
0,39962499;-11,61417000;-97,75344000
0,39964999;-11,61417000;-97,72269000
0,39967499;-11,61417000;-97,70731000
0,39969999;-11,61417000;-97,69193000
0,39972499;-11,61417000;-97,66118000
0,39974999;-11,61417000;-97,64579000
0,39977499;-11,61479000;-97,59966000
0,39979999;-11,61479000;-97,58428000
0,39982499;-11,61479000;-97,56890000
0,39984999;-11,61479000;-97,56890000
0,39987499;-11,61479000;-97,53815000
0,39989999;-11,61479000;-97,52276000
0,39992499;-11,61479000;-97,47662000
0,39994999;-11,61479000;-97,46125000
0,39997499;-11,61479000;-97,44587000
0,39999999;-11,61479000;-97,41512000
0,40002499;-11,61479000;-97,39973000
0,40004999;-11,61479000;-97,38435000
0,40007499;-11,61479000;-97,35359000
0,40009999;-11,61479000;-97,33822000
0,40012499;-11,61479000;-97,29208000
0,40014999;-11,61479000;-97,26132000
0,40017499;-11,61479000;-97,23056000
0,40019999;-11,61479000;-97,23056000
0,40022499;-11,61479000;-97,19981000
0,40024999;-11,61479000;-97,16904000
0,40027499;-11,61479000;-97,13829000
0,40029999;-11,61479000;-97,10753000
0,40032499;-11,61479000;-97,09216000
0,40034999;-11,61479000;-97,04601000
0,40037499;-11,61479000;-97,03063000
0,40039999;-11,61479000;-96,98450000
0,40042499;-11,61479000;-96,95374000
0,40044999;-11,61479000;-96,95374000
0,40047499;-11,61479000;-96,92298000
0,40049999;-11,61479000;-96,92298000
0,40052499;-11,61479000;-96,90760000
0,40054999;-11,61479000;-96,89223000
0,40057499;-11,61479000;-96,84609000
0,40059999;-11,61479000;-96,79995000
0,40062499;-11,61479000;-96,78457000
0,40064999;-11,61479000;-96,73843000
0,40067499;-11,61479000;-96,72306000
0,40069999;-11,61479000;-96,69231000
0,40072499;-11,61479000;-96,67692000
0,40074999;-11,61479000;-96,66154000
0,40077499;-11,61479000;-96,63078000
0,40079999;-11,61479000;-96,61540000
0,40082499;-11,61479000;-96,60003000
0,40084999;-11,61479000;-96,55389000
0,40087499;-11,61479000;-96,53851000
0,40089999;-11,61479000;-96,50775000
0,40092499;-11,61479000;-96,47700000
0,40094999;-11,61479000;-96,43085000
0,40097499;-11,61479000;-96,38472000
0,40099999;-11,61479000;-96,36934000
0,40102499;-11,61479000;-96,32321000
0,40104999;-11,61479000;-96,29244000
0,40107499;-11,61479000;-96,24631000
0,40109999;-11,61479000;-96,23093000
0,40112499;-11,61479000;-96,20018000
0,40114999;-11,61479000;-96,16941000
0,40117499;-11,61479000;-96,13866000
0,40119999;-11,61479000;-96,10790000
0,40122499;-11,61479000;-96,07715000
0,40124999;-11,61479000;-96,06176000
0,40127499;-11,61479000;-96,04638000
0,40129999;-11,61479000;-96,04638000
0,40132499;-11,61479000;-96,00025000
0,40134999;-11,61479000;-95,95412000
0,40137499;-11,61479000;-95,92335000
0,40139999;-11,61479000;-95,89259000
0,40142499;-11,61479000;-95,86184000
0,40144999;-11,61479000;-95,83109000
0,40147499;-11,61479000;-95,81570000
0,40149999;-11,61479000;-95,76956000
0,40152499;-11,61479000;-95,75419000
0,40154999;-11,61479000;-95,75419000
0,40157499;-11,61479000;-95,72343000
0,40159999;-11,61479000;-95,72343000
0,40162499;-11,61479000;-95,70805000
0,40164999;-11,61479000;-95,70805000
0,40167499;-11,61479000;-95,69267000
0,40169999;-11,61479000;-95,66191000
0,40172499;-11,61479000;-95,63116000
0,40174999;-11,61479000;-95,60040000
0,40177499;-11,61479000;-95,58502000
0,40179999;-11,61479000;-95,53888000
0,40182499;-11,61479000;-95,50813000
0,40184999;-11,61479000;-95,46199000
0,40187499;-11,61479000;-95,41585000
0,40189999;-11,61479000;-95,38509000
0,40192499;-11,61479000;-95,35433000
0,40194999;-11,61479000;-95,32357000
0,40197499;-11,61479000;-95,27744000
0,40199999;-11,61479000;-95,23130000
0,40202499;-11,61479000;-95,20054000
0,40204999;-11,61479000;-95,16978000
0,40207499;-11,61479000;-95,15440000
0,40209999;-11,61479000;-95,13903000
0,40212499;-11,61479000;-95,10827000
0,40214999;-11,61479000;-95,07751000
0,40217499;-11,61479000;-95,04675000
0,40219999;-11,61479000;-95,03137000
0,40222499;-11,61479000;-95,01600000
0,40224999;-11,61479000;-94,98524000
0,40227499;-11,61479000;-94,96986000
0,40229999;-11,61479000;-94,95448000
0,40232499;-11,61479000;-94,92372000
0,40234999;-11,61479000;-94,89297000
0,40237499;-11,61479000;-94,86221000
0,40239999;-11,61479000;-94,84682000
0,40242499;-11,61479000;-94,83144000
0,40244999;-11,61479000;-94,78531000
0,40247499;-11,61479000;-94,76994000
0,40249999;-11,61479000;-94,72379000
0,40252499;-11,61479000;-94,70841000
0,40254999;-11,61479000;-94,70841000
0,40257499;-11,61479000;-94,67766000
0,40259999;-11,61479000;-94,66228000
0,40262499;-11,61479000;-94,63152000
0,40264999;-11,61479000;-94,61615000
0,40267499;-11,61479000;-94,57001000
0,40269999;-11,61479000;-94,53925000
0,40272499;-11,61479000;-94,49312000
0,40274999;-11,61479000;-94,47773000
0,40277499;-11,61479000;-94,44698000
0,40279999;-11,61479000;-94,43159000
0,40282499;-11,61479000;-94,38546000
0,40284999;-11,61479000;-94,37009000
0,40287499;-11,61479000;-94,35470000
0,40289999;-11,61479000;-94,32394000
0,40292499;-11,61479000;-94,30856000
0,40294999;-11,61479000;-94,30856000
0,40297499;-11,61479000;-94,29319000
0,40299999;-11,61479000;-94,24706000
0,40302499;-11,61479000;-94,23167000
0,40304999;-11,61479000;-94,20091000
0,40307499;-11,61479000;-94,18553000
0,40309999;-11,61479000;-94,17016000
0,40312499;-11,61479000;-94,13940000
0,40314999;-11,61479000;-94,10863000
0,40317499;-11,61479000;-94,07788000
0,40319999;-11,61479000;-94,04713000
0,40322499;-11,61479000;-94,00099000
0,40324999;-11,61479000;-93,98560000
0,40327499;-11,61479000;-93,95485000
0,40329999;-11,61479000;-93,93947000
0,40332499;-11,61479000;-93,92410000
0,40334999;-11,61479000;-93,89333000
0,40337499;-11,61479000;-93,87796000
0,40339999;-11,61479000;-93,86257000
0,40342499;-11,61479000;-93,83182000
0,40344999;-11,61479000;-93,81644000
0,40347499;-11,61479000;-93,80106000
0,40349999;-11,61479000;-93,75493000
0,40352499;-11,61479000;-93,73954000
0,40354999;-11,61479000;-93,69341000
0,40357499;-11,61479000;-93,67803000
0,40359999;-11,61479000;-93,64727000
0,40362499;-11,61479000;-93,60114000
0,40364999;-11,61479000;-93,58575000
0,40367499;-11,61479000;-93,57037000
0,40369999;-11,61479000;-93,52424000
0,40372499;-11,61479000;-93,50887000
0,40374999;-11,61479000;-93,47810000
0,40377499;-11,61479000;-93,46272000
0,40379999;-11,61479000;-93,44734000
0,40382499;-11,61479000;-93,41659000
0,40384999;-11,61479000;-93,40121000
0,40387499;-11,61479000;-93,38583000
0,40389999;-11,61479000;-93,35507000
0,40392499;-11,61479000;-93,33969000
0,40394999;-11,61479000;-93,32431000
0,40397499;-11,61479000;-93,26279000
0,40399999;-11,61479000;-93,23204000
0,40402499;-11,61479000;-93,21666000
0,40404999;-11,61479000;-93,20128000
0,40407499;-11,61479000;-93,15514000
0,40409999;-11,61479000;-93,13976000
0,40412499;-11,61479000;-93,10901000
0,40414999;-11,61479000;-93,09363000
0,40417499;-11,61479000;-93,07825000
0,40419999;-11,61479000;-93,04749000
0,40422499;-11,61479000;-93,03212000
0,40424999;-11,61479000;-93,01673000
0,40427499;-11,61479000;-92,98598000
0,40429999;-11,61479000;-92,97060000
0,40432499;-11,61479000;-92,95522000
0,40434999;-11,61479000;-92,90909000
0,40437499;-11,61479000;-92,86295000
0,40439999;-11,61479000;-92,83218000
0,40442499;-11,61479000;-92,80143000
0,40444999;-11,61479000;-92,78606000
0,40447499;-11,61479000;-92,77067000
0,40449999;-11,61479000;-92,72453000
0,40452499;-11,61479000;-92,67840000
0,40454999;-11,61479000;-92,64764000
0,40457499;-11,61479000;-92,60150000
0,40459999;-11,61479000;-92,58612000
0,40462499;-11,61479000;-92,58612000
0,40464999;-11,61479000;-92,53999000
0,40467499;-11,61479000;-92,52460000
0,40469999;-11,61479000;-92,47847000
0,40472499;-11,61479000;-92,46310000
0,40474999;-11,61479000;-92,43233000
0,40477499;-11,61479000;-92,41696000
0,40479999;-11,61479000;-92,38619000
0,40482499;-11,61479000;-92,37082000
0,40484999;-11,61479000;-92,32468000
0,40487499;-11,61479000;-92,30930000
0,40489999;-11,61479000;-92,26316000
0,40492499;-11,61479000;-92,24779000
0,40494999;-11,61479000;-92,23241000
0,40497499;-11,61479000;-92,20165000
0,40499999;-11,61479000;-92,17090000
0,40502499;-11,61479000;-92,14013000
0,40504999;-11,61479000;-92,12476000
0,40507499;-11,61479000;-92,10938000
0,40509999;-11,61479000;-92,06324000
0,40512499;-11,61479000;-92,01710000
0,40514999;-11,61479000;-91,98634000
0,40517499;-11,61479000;-91,95559000
0,40519999;-11,61479000;-91,92484000
0,40522499;-11,61479000;-91,89407000
0,40524999;-11,61479000;-91,87869000
0,40527499;-11,61479000;-91,86331000
0,40529999;-11,61479000;-91,83256000
0,40532499;-11,61479000;-91,83256000
0,40534999;-11,61479000;-91,81718000
0,40537499;-11,61479000;-91,77104000
0,40539999;-11,61479000;-91,75566000
0,40542499;-11,61479000;-91,74028000
0,40544999;-11,61479000;-91,69415000
0,40547499;-11,61479000;-91,64801000
0,40549999;-11,61479000;-91,61725000
0,40552499;-11,61479000;-91,58649000
0,40554999;-11,61479000;-91,57111000
0,40557499;-11,61479000;-91,55574000
0,40559999;-11,61479000;-91,50960000
0,40562499;-11,61479000;-91,46346000
0,40564999;-11,61479000;-91,44808000
0,40567499;-11,61479000;-91,43271000
0,40569999;-11,61479000;-91,38657000
0,40572499;-11,61479000;-91,37119000
0,40574999;-11,61479000;-91,37119000
0,40577499;-11,61479000;-91,32505000
0,40579999;-11,61479000;-91,32505000
0,40582499;-11,61479000;-91,30967000
0,40584999;-11,61479000;-91,26353000
0,40587499;-11,61479000;-91,26353000
0,40589999;-11,61479000;-91,24815000
0,40592499;-11,61479000;-91,21740000
0,40594999;-11,61479000;-91,18664000
0,40597499;-11,61479000;-91,15588000
0,40599999;-11,61479000;-91,14050000
0,40602499;-11,61479000;-91,10975000
0,40604999;-11,61479000;-91,07899000
0,40607499;-11,61479000;-91,03285000
0,40609999;-11,61479000;-91,01747000
0,40612499;-11,61479000;-90,98672000
0,40614999;-11,61479000;-90,97134000
0,40617499;-11,61417000;-90,95596000
0,40619999;-11,61417000;-90,92519000
0,40622499;-11,61417000;-90,89444000
0,40624999;-11,61417000;-90,84830000
0,40627499;-11,61417000;-90,80216000
0,40629999;-11,61417000;-90,77141000
0,40632499;-11,61417000;-90,74065000
0,40634999;-11,61417000;-90,72527000
0,40637499;-11,61417000;-90,67913000
