# Zeit,Kanal A,Kanal B,(A-B)/1000 (s),(V),(V),(mA)
0.35000281,5.81908200,0.60962100,5.20946100
0.35066948,5.81908200,0.60962100,5.20946100
0.35133615,5.81908200,0.59910180,5.21998000
0.35200282,5.81908200,0.60962100,5.20946100
0.35266950,5.71327500,0.59910180,5.11417300
0.35333617,5.81908200,0.59910180,5.21998000
0.35400284,5.71327500,0.60962100,5.10365400
0.35466951,5.81908200,0.60962100,5.20946100
0.35533618,5.71327500,0.60962100,5.10365400
0.35600286,5.81908200,0.59910180,5.21998000
0.35666953,5.81908200,0.59910180,5.21998000
0.35733620,5.71327500,0.59910180,5.11417300
0.35800287,5.81908200,0.60962100,5.20946100
0.35866954,5.81908200,0.60962100,5.20946100
0.35933622,5.81908200,0.60962100,5.20946100
0.36000289,5.81908200,0.60962100,5.20946100
0.36066956,5.71327500,0.60962100,5.10365400
0.36133623,5.81908200,0.59910180,5.21998000
0.36200290,5.71327500,0.60962100,5.10365400
0.36266958,5.81908200,0.60962100,5.20946100
0.36333625,5.81908200,0.59910180,5.21998000
0.36400292,5.81908200,0.59910180,5.21998000
0.36466959,5.81908200,0.60962100,5.20946100
0.36533626,5.81908200,0.60962100,5.20946100
0.36600294,5.81908200,0.58858270,5.23050000
0.36666961,5.81908200,0.59910180,5.21998000
0.36733628,5.81908200,0.60962100,5.20946100
0.36800295,5.81908200,0.60962100,5.20946100
0.36866962,5.81908200,0.60962100,5.20946100
0.36933630,5.81908200,0.59910180,5.21998000
0.37000297,5.71327500,0.60962100,5.10365400
0.37066964,5.81908200,0.60962100,5.20946100
0.37133631,5.81908200,0.60962100,5.20946100
0.37200298,5.71327500,0.59910180,5.11417300
0.37266966,5.81908200,0.59910180,5.21998000
0.37333633,5.81908200,0.59910180,5.21998000
0.37400300,5.71327500,0.59910180,5.11417300
0.37466967,5.71327500,0.60962100,5.10365400
0.37533634,5.81908200,0.59910180,5.21998000
0.37600302,5.81908200,0.60962100,5.20946100
0.37666969,5.81908200,0.60962100,5.20946100
0.37733636,5.81908200,0.60962100,5.20946100
0.37800303,5.81908200,0.60962100,5.20946100
0.37866970,5.81908200,0.59910180,5.21998000
0.37933638,5.71327500,0.60962100,5.10365400
0.38000305,5.81908200,0.60962100,5.20946100
0.38066972,5.81908200,0.59910180,5.21998000
0.38133639,5.81908200,0.59910180,5.21998000
0.38200306,5.81908200,0.60962100,5.20946100
0.38266974,5.81908200,0.60962100,5.20946100
0.38333641,5.71327500,0.60962100,5.10365400
