# f,H_in,H_out,G_ideal,G_theo,phi_ideal,phi_theo
2.534780713555942930e+04,5.070211347900204224e-01,2.119471172194522732e-02,-2.757540722976191461e+01,-2.757597098040549355e+01,8.760404392108654292e+01,7.803640226067903995e+01
2.535948408833611029e+04,5.070227130708214736e-01,2.121088339408884124e-02,-2.756869775543806611e+01,-2.756937316762716605e+01,8.760219135233475640e+01,7.803596873605604856e+01
2.537116642032475647e+04,5.070242943550135051e-01,2.122707559448105616e-02,-2.756198494406148569e+01,-2.756277205529118035e+01,8.760033642701797874e+01,7.803552910024129119e+01
2.538285413400335528e+04,5.070258786501741222e-01,2.124328836348934532e-02,-2.755526879048836619e+01,-2.755616763853937101e+01,8.759847914045566597e+01,7.803508334470014063e+01
2.539454723185102921e+04,5.070274659639056880e-01,2.125952174158868627e-02,-2.754854928956444482e+01,-2.754955991250381686e+01,8.759661948795492492e+01,7.803463146087356961e+01
2.540624571634820677e+04,5.070290563038341025e-01,2.127577576936212286e-02,-2.754182643612486103e+01,-2.754294887230669175e+01,8.759475746481003000e+01,7.803417344017800872e+01
2.541794958997629874e+04,5.070306496776111338e-01,2.129205048750068899e-02,-2.753510022499432353e+01,-2.753633451306048840e+01,8.759289306630273586e+01,7.803370927400527535e+01
2.542965885521786186e+04,5.070322460929116426e-01,2.130834593680398098e-02,-2.752837065098700009e+01,-2.752971682986784430e+01,8.759102628770199317e+01,7.803323895372248842e+01
2.544137351455674434e+04,5.070338455574365799e-01,2.132466215818075439e-02,-2.752163770890638261e+01,-2.752309581782146353e+01,8.758915712426401967e+01,7.803276247067199733e+01
2.545309357047779122e+04,5.070354480789102114e-01,2.134099919264881989e-02,-2.751490139354544340e+01,-2.751647147200424115e+01,8.758728557123230019e+01,7.803227981617129672e+01
2.546481902546704077e+04,5.070370536650828930e-01,2.135735708133571636e-02,-2.750816169968648950e+01,-2.750984378748913883e+01,8.758541162383735923e+01,7.803179098151296955e+01
2.547654988201162632e+04,5.070386623237289614e-01,2.137373586547894333e-02,-2.750141862210119115e+01,-2.750321275933922038e+01,8.758353527729694576e+01,7.803129595796451667e+01
2.548828614259997994e+04,5.070402740626487326e-01,2.139013558642657853e-02,-2.749467215555044675e+01,-2.749657838260749543e+01,8.758165652681584845e+01,7.803079473676837097e+01
2.550002780972153050e+04,5.070418888896671694e-01,2.140655628563728832e-02,-2.748792229478450722e+01,-2.748994065233707573e+01,8.757977536758588144e+01,7.803028730914181210e+01
2.551177488586689651e+04,5.070435068126341038e-01,2.142299800468087240e-02,-2.748116903454285520e+01,-2.748329956356102599e+01,8.757789179478579911e+01,7.802977366627681022e+01
2.552352737352779513e+04,5.070451278394256800e-01,2.143946078523859683e-02,-2.747441236955422283e+01,-2.747665511130241711e+01,8.757600580358139553e+01,7.802925379934001171e+01
2.553528527519725321e+04,5.070467519779426890e-01,2.145594466910381165e-02,-2.746765229453644253e+01,-2.747000729057416990e+01,8.757411738912526289e+01,7.802872769947258291e+01
2.554704859336928348e+04,5.070483792361119013e-01,2.147244969818185023e-02,-2.746088880419659262e+01,-2.746335609637918651e+01,8.757222654655691940e+01,7.802819535779022431e+01
2.555881733053905191e+04,5.070500096218852892e-01,2.148897591449071970e-02,-2.745412189323089081e+01,-2.745670152371027228e+01,8.757033327100265296e+01,7.802765676538302841e+01
2.557059148920301959e+04,5.070516431432412485e-01,2.150552336016159360e-02,-2.744735155632458756e+01,-2.745004356755000430e+01,8.756843755757552117e+01,7.802711191331535190e+01
2.558237107185865898e+04,5.070532798081834880e-01,2.152209207743883621e-02,-2.744057778815206916e+01,-2.744338222287086992e+01,8.756653940137532288e+01,7.802656079262581557e+01
2.559415608100458121e+04,5.070549196247416956e-01,2.153868210868054370e-02,-2.743380058337677951e+01,-2.743671748463516025e+01,8.756463879748852719e+01,7.802600339432719068e+01
2.560594651914070346e+04,5.070565626009718718e-01,2.155529349635916872e-02,-2.742701993665109939e+01,-2.743004934779488835e+01,8.756273574098817392e+01,7.802543970940627105e+01
2.561774238876794334e+04,5.070582087449561071e-01,2.157192628306146831e-02,-2.742023584261648139e+01,-2.742337780729187813e+01,8.756083022693394469e+01,7.802486972882384464e+01
2.562954369238837171e+04,5.070598580648024711e-01,2.158858051148911106e-02,-2.741344829590332211e+01,-2.741670285805770391e+01,8.755892225037209187e+01,7.802429344351455143e+01
2.564135043250536546e+04,5.070615105686460122e-01,2.160525622445926691e-02,-2.740665729113086968e+01,-2.741002449501351990e+01,8.755701180633526803e+01,7.802371084438686921e+01
2.565316261162329465e+04,5.070631662646475357e-01,2.162195346490454473e-02,-2.739986282290736952e+01,-2.740334271307030178e+01,8.755509888984261124e+01,7.802312192232297150e+01
2.566498023224769349e+04,5.070648251609951584e-01,2.163867227587366882e-02,-2.739306488582990440e+01,-2.739665750712861580e+01,8.755318349589970239e+01,7.802252666817862803e+01
2.567680329688539496e+04,5.070664872659024214e-01,2.165541270053198547e-02,-2.738626347448434117e+01,-2.738996887207859388e+01,8.755126561949840891e+01,7.802192507278316214e+01
2.568863180804423610e+04,5.070681525876115092e-01,2.167217478216151155e-02,-2.737945858344541605e+01,-2.738327680280004017e+01,8.754934525561697001e+01,7.802131712693933707e+01
2.570046576823321084e+04,5.070698211343898087e-01,2.168895856416148613e-02,-2.737265020727665643e+01,-2.737658129416232455e+01,8.754742239921982616e+01,7.802070282142329916e+01
2.571230517996262643e+04,5.070714929145324623e-01,2.170576409004902965e-02,-2.736583834053023878e+01,-2.736988234102428308e+01,8.754549704525763332e+01,7.802008214698440725e+01
2.572415004574378327e+04,5.070731679363618127e-01,2.172259140345907460e-02,-2.735902297774715919e+01,-2.736317993823433525e+01,8.754356918866727710e+01,7.801945509434524695e+01
2.573600036808914228e+04,5.070748462082270702e-01,2.173944054814495874e-02,-2.735220411345708413e+01,-2.735647408063040587e+01,8.754163882437170230e+01,7.801882165420144588e+01
2.574785614951247771e+04,5.070765277385049785e-01,2.175631156797911900e-02,-2.734538174217825457e+01,-2.734976476303976867e+01,8.753970594727992705e+01,7.801818181722168788e+01
2.575971739252857151e+04,5.070782125355995928e-01,2.177320450695300127e-02,-2.733855585841763158e+01,-2.734305198027923467e+01,8.753777055228702864e+01,7.801753557404754247e+01
2.577158409965335522e+04,5.070799006079423910e-01,2.179011940917769188e-02,-2.733172645667075074e+01,-2.733633572715501714e+01,8.753583263427405825e+01,7.801688291529335118e+01
2.578345627340408100e+04,5.070815919639931613e-01,2.180705631888453858e-02,-2.732489353142164035e+01,-2.732961599846260725e+01,8.753389218810792727e+01,7.801622383154625595e+01
2.579533391629899779e+04,5.070832866122385596e-01,2.182401528042512626e-02,-2.731805707714294229e+01,-2.732289278898694818e+01,8.753194920864149253e+01,7.801555831336595759e+01
2.580721703085752597e+04,5.070849845611933304e-01,2.184099633827190842e-02,-2.731121708829579475e+01,-2.731616609350228941e+01,8.753000369071347109e+01,7.801488635128477256e+01
2.581910561960039558e+04,5.070866858194007509e-01,2.185799953701885248e-02,-2.730437355932971144e+01,-2.730943590677209443e+01,8.752805562914824122e+01,7.801420793580741986e+01
2.583099968504933713e+04,5.070883903954312988e-01,2.187502492138137036e-02,-2.729752648468275922e+01,-2.730270222354917209e+01,8.752610501875604143e+01,7.801352305741099258e+01
2.584289922972725253e+04,5.070900982978845395e-01,2.189207253619696383e-02,-2.729067585878137336e+01,-2.729596503857558076e+01,8.752415185433270040e+01,7.801283170654484422e+01
2.585480425615835338e+04,5.070918095353876831e-01,2.190914242642590104e-02,-2.728382167604030428e+01,-2.728922434658249685e+01,8.752219613065973647e+01,7.801213387363048923e+01
2.586671476686786991e+04,5.070935241165968055e-01,2.192623463715115753e-02,-2.727696393086271343e+01,-2.728248014229034979e+01,8.752023784250425820e+01,7.801142954906157456e+01
2.587863076438223288e+04,5.070952420501964042e-01,2.194334921357911361e-02,-2.727010261764006316e+01,-2.727573242040871904e+01,8.751827698461886484e+01,7.801071872320362388e+01
2.589055225122899355e+04,5.070969633448989544e-01,2.196048620103987353e-02,-2.726323773075211321e+01,-2.726898117563631629e+01,8.751631355174168903e+01,7.801000138639417969e+01
2.590247922993702741e+04,5.070986880094472404e-01,2.197764564498794898e-02,-2.725636926456676790e+01,-2.726222640266086827e+01,8.751434753859624038e+01,7.800927752894247647e+01
2.591441170303620675e+04,5.071004160526111360e-01,2.199482759100225560e-02,-2.724949721344026798e+01,-2.725546809615924815e+01,8.751237893989147665e+01,7.800854714112948329e+01
2.592634967305762984e+04,5.071021474831908238e-01,2.201203208478680340e-02,-2.724262157171697396e+01,-2.724870625079736186e+01,8.751040775032164731e+01,7.800781021320780440e+01
2.593829314253350822e+04,5.071038823100151305e-01,2.202925917217102639e-02,-2.723574233372944065e+01,-2.724194086123013392e+01,8.750843396456627943e+01,7.800706673540148017e+01
2.595024211399737396e+04,5.071056205419416374e-01,2.204650889911046949e-02,-2.722885949379826798e+01,-2.723517192210138305e+01,8.750645757729019181e+01,7.800631669790602984e+01
2.596219658998377054e+04,5.071073621878583459e-01,2.206378131168681284e-02,-2.722197304623218983e+01,-2.722839942804397140e+01,8.750447858314332450e+01,7.800556009088826670e+01
2.597415657302841282e+04,5.071091072566817903e-01,2.208107645610846506e-02,-2.721508298532803138e+01,-2.722162337367968732e+01,8.750249697676078142e+01,7.800479690448619863e+01
2.598612206566833265e+04,5.071108557573585918e-01,2.209839437871128145e-02,-2.720818930537051372e+01,-2.721484375361912456e+01,8.750051275276271667e+01,7.800402712880895706e+01
2.599809307044158413e+04,5.071126076988649034e-01,2.211573512595852581e-02,-2.720129200063246344e+01,-2.720806056246182081e+01,8.749852590575432032e+01,7.800325075393671170e+01
2.601006958988737824e+04,5.071143630902064103e-01,2.213309874444151920e-02,-2.719439106537464568e+01,-2.720127379479615826e+01,8.749653643032580419e+01,7.800246776992059949e+01
2.602205162654626110e+04,5.071161219404194398e-01,2.215048528088035817e-02,-2.718748649384565397e+01,-2.719448344519922145e+01,8.749454432105220292e+01,7.800167816678245458e+01
2.603403918295979383e+04,5.071178842585694069e-01,2.216789478212383493e-02,-2.718057828028205947e+01,-2.718768950823698205e+01,8.749254957249348763e+01,7.800088193451493623e+01
2.604603226167070170e+04,5.071196500537530349e-01,2.218532729515016941e-02,-2.717366641890829726e+01,-2.718089197846414606e+01,8.749055217919450911e+01,7.800007906308132988e+01
2.605803086522304147e+04,5.071214193350966903e-01,2.220278286706762333e-02,-2.716675090393651715e+01,-2.717409085042404726e+01,8.748855213568469935e+01,7.799926954241540500e+01
2.607003499616188492e+04,5.071231921117570485e-01,2.222026154511455576e-02,-2.715983172956674352e+01,-2.716728611864878218e+01,8.748654943647839843e+01,7.799845336242135829e+01
2.608204465703347523e+04,5.071249683929214269e-01,2.223776337666000594e-02,-2.715290888998678298e+01,-2.716047777765913906e+01,8.748454407607449923e+01,7.799763051297374261e+01
2.609405985038539075e+04,5.071267481878083405e-01,2.225528840920451557e-02,-2.714598237937202896e+01,-2.715366582196440959e+01,8.748253604895650426e+01,7.799680098391729643e+01
2.610608057876621751e+04,5.071285315056665022e-01,2.227283669037999347e-02,-2.713905219188567486e+01,-2.714685024606258423e+01,8.748052534959245463e+01,7.799596476506691545e+01
2.611810684472572029e+04,5.071303183557757110e-01,2.229040826795045116e-02,-2.713211832167856130e+01,-2.714003104444022796e+01,8.747851197243498689e+01,7.799512184620748201e+01
2.613013865081499898e+04,5.071321087474469635e-01,2.230800318981270361e-02,-2.712518076288904822e+01,-2.713320821157233098e+01,8.747649591192106300e+01,7.799427221709380831e+01
2.614217599958616847e+04,5.071339026900220093e-01,2.232562150399631726e-02,-2.711823950964316410e+01,-2.712638174192250773e+01,8.747447716247205562e+01,7.799341586745052268e+01
2.615421889359251145e+04,5.071357001928745722e-01,2.234326325866436633e-02,-2.711129455605451000e+01,-2.711955162994282276e+01,8.747245571849371970e+01,7.799255278697194171e+01
2.616626733538866029e+04,5.071375012654092407e-01,2.236092850211407121e-02,-2.710434589622407131e+01,-2.711271787007371259e+01,8.747043157437603611e+01,7.799168296532202760e+01
2.617832132753025508e+04,5.071393059170623552e-01,2.237861728277682274e-02,-2.709739352424043091e+01,-2.710588045674409940e+01,8.746840472449326853e+01,7.799080639213421762e+01
2.619038087257411462e+04,5.071411141573020087e-01,2.239632964921890040e-02,-2.709043743417960570e+01,-2.709903938437130222e+01,8.746637516320377870e+01,7.798992305701133887e+01
2.620244597307839649e+04,5.071429259956278246e-01,2.241406565014210026e-02,-2.708347762010492232e+01,-2.709219464736091254e+01,8.746434288485006903e+01,7.798903294952552301e+01
2.621451663160227326e+04,5.071447414415718447e-01,2.243182533438385293e-02,-2.707651407606718408e+01,-2.708534624010690450e+01,8.746230788375869736e+01,7.798813605921810677e+01
2.622659285070610713e+04,5.071465605046975300e-01,2.244960875091782035e-02,-2.706954679610451819e+01,-2.707849415699156381e+01,8.746027015424026274e+01,7.798723237559947563e+01
2.623867463295158814e+04,5.071483831946014265e-01,2.246741594885466944e-02,-2.706257577424228700e+01,-2.707163839238533143e+01,8.745822969058923491e+01,7.798632188814899280e+01
2.625076198090142861e+04,5.071502095209116101e-01,2.248524697744204784e-02,-2.705560100449318384e+01,-2.706477894064698120e+01,8.745618648708399689e+01,7.798540458631488548e+01
2.626285489711958144e+04,5.071520394932886866e-01,2.250310188606537143e-02,-2.704862248085710874e+01,-2.705791579612343867e+01,8.745414053798680243e+01,7.798448045951418806e+01
2.627495338417111998e+04,5.071538731214264573e-01,2.252098072424820255e-02,-2.704164019732120749e+01,-2.705104895314983438e+01,8.745209183754361959e+01,7.798354949713252893e+01
2.628705744462246366e+04,5.071557104150511419e-01,2.253888354165295774e-02,-2.703465414785967269e+01,-2.704417840604933332e+01,8.745004037998415924e+01,7.798261168852410208e+01
2.629916708104105055e+04,5.071575513839214899e-01,2.255681038808100142e-02,-2.702766432643391781e+01,-2.703730414913328772e+01,8.744798615952180398e+01,7.798166702301153919e+01
2.631128229599555561e+04,5.071593960378296684e-01,2.257476131347338488e-02,-2.702067072699243155e+01,-2.703042617670110914e+01,8.744592917035349444e+01,7.798071548988579593e+01
2.632340309205578887e+04,5.071612443866008180e-01,2.259273636791120712e-02,-2.701367334347074944e+01,-2.702354448304024714e+01,8.744386940665974350e+01,7.797975707840606674e+01
2.633552947179289913e+04,5.071630964400933861e-01,2.261073560161644402e-02,-2.700667216979136498e+01,-2.701665906242609694e+01,8.744180686260457946e+01,7.797879177779960003e+01
2.634766143777905745e+04,5.071649522081991268e-01,2.262875906495188938e-02,-2.699966719986382202e+01,-2.700976990912208464e+01,8.743974153233537550e+01,7.797781957726169821e+01
2.635979899258762816e+04,5.071668117008436560e-01,2.264680680842197369e-02,-2.699265842758461176e+01,-2.700287701737961044e+01,8.743767340998294912e+01,7.797684046595550456e+01
2.637194213879331073e+04,5.071686749279854522e-01,2.266487888267344070e-02,-2.698564584683705192e+01,-2.699598038143786027e+01,8.743560248966136328e+01,7.797585443301196051e+01
2.638409087897184145e+04,5.071705418996181880e-01,2.268297533849540984e-02,-2.697862945149140046e+01,-2.698907999552400483e+01,8.743352876546796892e+01,7.797486146752964942e+01
2.639624521570013167e+04,5.071724126257682874e-01,2.270109622682004932e-02,-2.697160923540476318e+01,-2.698217585385306450e+01,8.743145223148331979e+01,7.797386155857473966e+01
2.640840515155645335e+04,5.071742871164969246e-01,2.271924159872340532e-02,-2.696458519242093033e+01,-2.697526795062775307e+01,8.742937288177104449e+01,7.797285469518081413e+01
2.642057068912008981e+04,5.071761653818989135e-01,2.273741150542534645e-02,-2.695755731637056840e+01,-2.696835628003868024e+01,8.742729071037787492e+01,7.797184086634878497e+01
2.643274183097152854e+04,5.071780474321040399e-01,2.275560599829037911e-02,-2.695052560107104256e+01,-2.696144083626418109e+01,8.742520571133356100e+01,7.797082006104675145e+01
2.644491857969259581e+04,5.071799332772765068e-01,2.277382512882833790e-02,-2.694349004032631711e+01,-2.695452161347021303e+01,8.742311787865075701e+01,7.796979226820995734e+01
