# frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg, gain
6.958635302420149674e+04,5.167099804998800394e-01,7.818668717318286165e-02,-2.774268611392657817e+02,-2.535388900205342964e+02,-1.244770109986681694e+00,-7.132007376627214512e+01,-1.640228076170651406e+01
6.969340895193103643e+04,5.223956503789080053e-01,7.701773143630434582e-02,-2.754083004294167267e+02,-2.515288995594324035e+02,-1.253340358733848525e+00,-7.181111284886208068e+01,-1.662817659844943918e+01
6.980046487966057612e+04,5.136072626436131161e-01,7.617105542949378916e-02,-2.733846974337945994e+02,-2.494848747972528713e+02,-1.232918592176439621e+00,-7.064103181492114913e+01,-1.657682365980017636e+01
6.990752080739011581e+04,5.166525233212664325e-01,7.656749415893429611e-02,-2.713534121965568602e+02,-2.475005081897152479e+02,-1.279837221876602538e+00,-7.332927127727764116e+01,-1.658308241480379763e+01
7.001457673511965550e+04,5.212629148543505009e-01,7.586358346100291472e-02,-2.693551486634023036e+02,-2.454545084571723805e+02,-1.232101022488264697e+00,-7.059418852233089581e+01,-1.674046950450975757e+01
7.012163266284919519e+04,5.146900242303851236e-01,7.669172685644903842e-02,-2.673588527542522115e+02,-2.434977271294962122e+02,-1.271615603962191532e+00,-7.285820727001274122e+01,-1.653594467941210056e+01
7.022868859057873487e+04,5.140470311681996085e-01,7.364716383549929635e-02,-2.653501228018222946e+02,-2.414755561709148424e+02,-1.258174597810798323e+00,-7.208809434512852476e+01,-1.687693657032926353e+01
7.033574451830827456e+04,5.215284251149778783e-01,7.599414664795513252e-02,-2.633656575554981600e+02,-2.394886593474953145e+02,-1.255743020715411884e+00,-7.194877524000220603e+01,-1.672995682755111702e+01
7.044280044603781425e+04,5.150449741416597282e-01,7.296868822869001514e-02,-2.613965419883845698e+02,-2.375467045485098652e+02,-1.282903788843552828e+00,-7.350497262207812810e+01,-1.697417229416674544e+01
7.054985637376735394e+04,5.130092014270882794e-01,7.360920265688575270e-02,-2.594081597909948300e+02,-2.355197247444535549e+02,-1.244306182176957432e+00,-7.129349266077619518e+01,-1.686386082672791886e+01
7.065691230149689363e+04,5.202837394396172543e-01,7.265770784686872985e-02,-2.574419376551405776e+02,-2.335892172609899262e+02,-1.280020834567620280e+00,-7.333979150953798865e+01,-1.709917120118458200e+01
7.076396822922643332e+04,5.176272046081911160e-01,7.377773867511511208e-02,-2.554976080444944557e+02,-2.316085626722929760e+02,-1.243695856516766396e+00,-7.125852357631870859e+01,-1.692183506906146562e+01
7.087102415695597301e+04,5.113106179688849950e-01,7.117673550305070318e-02,-2.535350334074156535e+02,-2.296648144041078012e+02,-1.262522225410378063e+00,-7.233719505747903611e+01,-1.712693492206525647e+01
7.097808008468552725e+04,5.195405468332305876e-01,7.142033674583238290e-02,-2.515832512327082213e+02,-2.277134911689096555e+02,-1.262981164919706245e+00,-7.236349035441534738e+01,-1.723595107165192530e+01
7.108513601241506694e+04,5.195145991320990753e-01,7.301599415408943639e-02,-2.496610401259571859e+02,-2.257839949650922904e+02,-1.255696067853374620e+00,-7.194608503917140752e+01,-1.704359507267769658e+01
7.119219194014460663e+04,5.118085909601691741e-01,6.838773943510415010e-02,-2.477258117549942540e+02,-2.238581988780058794e+02,-1.265128351729884582e+00,-7.248651509646472846e+01,-1.748258646291143492e+01
7.129924786787414632e+04,5.158978912142873074e-01,7.203789479452478439e-02,-2.457921657235285124e+02,-2.219283501477658263e+02,-1.268925652955587013e+00,-7.270408443023733014e+01,-1.710005479923843907e+01
7.140630379560368601e+04,5.201114910514538225e-01,7.047370057933223519e-02,-2.438879268418397430e+02,-2.200154358856892145e+02,-1.260250272567717600e+00,-7.220702174834184461e+01,-1.736138744014807855e+01
7.151335972333322570e+04,5.131061172548808669e-01,6.847333537446122220e-02,-2.419840148526472490e+02,-2.181191799447819335e+02,-1.267906320852955293e+00,-7.264568100283433694e+01,-1.749371418477141304e+01
7.162041565106276539e+04,5.126705290957569439e-01,7.085956400318449422e-02,-2.400645993988623275e+02,-2.162191932470717859e+02,-1.287335076927721866e+00,-7.375886672710761616e+01,-1.718879753805048338e+01
7.172747157879230508e+04,5.206316297520061642e-01,6.775115222789591940e-02,-2.381783705799983011e+02,-2.142971304324692596e+02,-1.251501081189217546e+00,-7.170573000820154164e+01,-1.771227727125594953e+01
7.183452750652184477e+04,5.154659332982444164e-01,6.979369632590932959e-02,-2.363023755640874981e+02,-2.124577939626337582e+02,-1.288159627264528595e+00,-7.380610998140274148e+01,-1.736767537850111864e+01
7.194158343425138446e+04,5.103825839991621427e-01,6.664517947611270365e-02,-2.344090416227256242e+02,-2.105508441367437626e+02,-1.274543742736401475e+00,-7.302597726360357910e+01,-1.768254208988484422e+01
7.204863936198092415e+04,5.189481606366331823e-01,6.756581508637510280e-02,-2.325308241763411843e+02,-2.086644693104735779e+02,-1.266386362850662639e+00,-7.255859382426582727e+01,-1.770793913380067508e+01
7.215569528971046384e+04,5.184472516890907823e-01,6.843284344615377379e-02,-2.306837649459196200e+02,-2.068532647465110585e+02,-1.302241029309697318e+00,-7.461291488821778728e+01,-1.758879981817549520e+01
7.226275121744000353e+04,5.099898865095525702e-01,6.653293191633515014e-02,-2.288190506190452425e+02,-2.049405776878780330e+02,-1.254268297551027311e+00,-7.186427982673279757e+01,-1.769049803610580440e+01
7.236980714516955777e+04,5.155732269688252378e-01,6.672690265072907245e-02,-2.269554412123087843e+02,-2.031321775208586473e+02,-1.309477537268099567e+00,-7.502753625264706727e+01,-1.775978781649805427e+01
7.247686307289909746e+04,5.207293713031081461e-01,6.792379166139797531e-02,-2.251230421436083873e+02,-2.012608486115680932e+02,-1.270547696677966965e+00,-7.279702068971539575e+01,-1.769180306316901508e+01
7.258391900062863715e+04,5.123908666266353551e-01,6.643633536961397745e-02,-2.232933426183489019e+02,-1.994411218095460185e+02,-1.280520419915387675e+00,-7.336841564147164263e+01,-1.774391422189540890e+01
7.269097492835817684e+04,5.110130811989908040e-01,6.539288817651467411e-02,-2.214481566560570798e+02,-1.976263136108372578e+02,-1.310898183498426350e+00,-7.510893328582596951e+01,-1.785802997053303187e+01
7.279803085608771653e+04,5.197331942429802565e-01,6.587244223537658261e-02,-2.196293264256660791e+02,-1.957566544533005981e+02,-1.260069256352791323e+00,-7.219665028320314093e+01,-1.794153379721030106e+01
7.290508678381725622e+04,5.170645024355893238e-01,6.554757470808270092e-02,-2.178269750010652217e+02,-1.940177765347302170e+02,-1.323542762383254301e+00,-7.583341428964683928e+01,-1.793976192698059080e+01
7.301214271154679591e+04,5.094817250643258744e-01,6.450469400764333172e-02,-2.160118780524642261e+02,-1.921704483862726534e+02,-1.291311562526670009e+00,-7.398670256922190447e+01,-1.795074582450214251e+01
7.311919863927633560e+04,5.144231800789980102e-01,6.528837206554549688e-02,-2.141976464882542928e+02,-1.903570567613349169e+02,-1.292151501798905144e+00,-7.403482754456825887e+01,-1.792969379993849799e+01
7.322625456700587529e+04,5.211328502806266139e-01,6.471112061307134067e-02,-2.124188874580384265e+02,-1.886108372760489260e+02,-1.324691046728754262e+00,-7.589920613632493485e+01,-1.811939059411726660e+01
7.333331049473541498e+04,5.114445706867690733e-01,6.523904487136478192e-02,-2.106388777415932623e+02,-1.867782611812475295e+02,-1.272124668372534240e+00,-7.288737451222569064e+01,-1.788581957006534040e+01
7.344036642246495467e+04,5.107243056268016002e-01,6.186116127149755145e-02,-2.088420966698794530e+02,-1.850406915861028381e+02,-1.331336144941646982e+00,-7.627994221837361977e+01,-1.833536916447905085e+01
7.354742235019449436e+04,5.188334484516591294e-01,6.401469778959209544e-02,-2.070721684647854488e+02,-1.832252941297075495e+02,-1.285866893640343900e+00,-7.367474602118922178e+01,-1.817496534224542160e+01
7.365447827792403405e+04,5.175270227390608158e-01,6.403302404064557807e-02,-2.053228335573101049e+02,-1.814930970314245258e+02,-1.303004702832655459e+00,-7.465667015800917738e+01,-1.815058038094117876e+01
7.376153420565357374e+04,5.082884503035830503e-01,6.159967486317011881e-02,-2.035599235559074884e+02,-1.797640436734691320e+02,-1.336861346279899720e+00,-7.659651293601552879e+01,-1.833063643190765291e+01
7.386859013338312798e+04,5.139363428371257481e-01,6.410863546724072937e-02,-2.017943558154442201e+02,-1.779457551893596019e+02,-1.284140602633646822e+00,-7.357583683229408678e+01,-1.807985593208183772e+01
7.397564606111266767e+04,5.207026282039520781e-01,6.220910917083895264e-02,-2.000649078433445709e+02,-1.762647293594667985e+02,-1.332562744840501079e+00,-7.635022121572912113e+01,-1.845471574840056661e+01
7.408270198884220736e+04,5.129410932737846762e-01,6.330579671581502976e-02,-1.983382459017071540e+02,-1.745017373436580215e+02,-1.296232670669115405e+00,-7.426866129631149249e+01,-1.817248028548664607e+01
7.418975791657174705e+04,5.086277948408548522e-01,6.151701488723965855e-02,-1.965926086831215969e+02,-1.727741709468133990e+02,-1.314303492410063168e+00,-7.530404311440103982e+01,-1.834809672179193996e+01
7.429681384430128674e+04,5.179780413724611732e-01,6.063815145067157769e-02,-1.948668675315934706e+02,-1.710684883694699465e+02,-1.334362066594734442e+00,-7.645331475823277856e+01,-1.863130791420490695e+01
7.440386977203082643e+04,5.188363672630764700e-01,6.357633408423132848e-02,-1.931728409408332823e+02,-1.693247613924053212e+02,-1.284661680290283936e+00,-7.360569238281796345e+01,-1.823469855407433826e+01
7.451092569976036611e+04,5.086611434188098579e-01,5.837016509497947037e-02,-1.914642197286080716e+02,-1.676548015336736626e+02,-1.323323033783856184e+00,-7.582082476826300876e+01,-1.880475283007509546e+01
7.461798162748990580e+04,5.112227383099593458e-01,6.045590211942876435e-02,-1.897463060511973083e+02,-1.659193263453232987e+02,-1.305761522844228306e+00,-7.481462430954951515e+01,-1.854342912366568541e+01
7.472503755521944549e+04,5.194902591826405791e-01,6.121341580338157673e-02,-1.880582624608757101e+02,-1.642455140658578046e+02,-1.319992833700347035e+00,-7.563001835854382193e+01,-1.857461588309215728e+01
7.483209348294898518e+04,5.156497813843688993e-01,5.865451822184260255e-02,-1.863911563023371230e+02,-1.625790656564981873e+02,-1.320650582879325130e+00,-7.566770461047745755e+01,-1.888106732082874473e+01
7.493914941067852487e+04,5.078437268583603226e-01,6.116612118578106105e-02,-1.847033480774839518e+02,-1.608799066193448652e+02,-1.309299770579157807e+00,-7.501735097163269472e+01,-1.838438302718754969e+01
7.504620533840806456e+04,5.134022878060507944e-01,5.871667251247154884e-02,-1.830182123547172637e+02,-1.592232608271617949e+02,-1.337789701162787059e+00,-7.664970375269533065e+01,-1.883392727184953941e+01
7.515326126613760425e+04,5.192454435894396925e-01,6.013721941214981992e-02,-1.813658194027181594e+02,-1.575303514846167161e+02,-1.297273310616811504e+00,-7.432828557330718411e+01,-1.872458701352460153e+01
7.526031719386714394e+04,5.138599641662677797e-01,6.048001130292043198e-02,-1.797205653534170153e+02,-1.559025069351434922e+02,-1.314682810444735006e+00,-7.532577643688094327e+01,-1.858465837229175222e+01
7.536737312159669818e+04,5.071198914373361566e-01,5.667266222542331755e-02,-1.780607657884417279e+02,-1.542529580213964380e+02,-1.324933461672944901e+00,-7.591309548951795705e+01,-1.903474062959476854e+01
7.547442904932623787e+04,5.146666087097956366e-01,6.022504588513204887e-02,-1.764046834806487993e+02,-1.525755940749241688e+02,-1.303651822993639797e+00,-7.469374741207140289e+01,-1.863497705633685797e+01
7.558148497705577756e+04,5.199144716437563707e-01,5.897425169871955281e-02,-1.747850553561186757e+02,-1.509928737327200565e+02,-1.340559605319630476e+00,-7.680840757053820766e+01,-1.890538934085583733e+01
7.568854090478531725e+04,5.115367530148267061e-01,5.703578857629033882e-02,-1.731661950359531659e+02,-1.493285737210884747e+02,-1.295119913853584936e+00,-7.420490502715716730e+01,-1.905458783973081793e+01
7.579559683251485694e+04,5.075681204358892806e-01,5.839053561561947242e-02,-1.715301583025310492e+02,-1.477269670915374604e+02,-1.329550017724668187e+00,-7.617760466716728729e+01,-1.878303755742482295e+01
7.590265276024439663e+04,5.158750180626098247e-01,5.599697794874004125e-02,-1.699078611405667516e+02,-1.461131285263425923e+02,-1.338008614494095916e+00,-7.666224656265848125e+01,-1.928759815013813750e+01
7.600970868797393632e+04,5.196702322112314310e-01,5.862479648619677713e-02,-1.683193060155792296e+02,-1.444817375626527109e+02,-1.295172775791732400e+00,-7.420793379310990190e+01,-1.895292984316076002e+01
7.611676461570347601e+04,5.110304746919258623e-01,5.707862078059974809e-02,-1.667271839594607457e+02,-1.429427196214626008e+02,-1.348276890720102372e+00,-7.725057545328317588e+01,-1.903946658092112898e+01
7.622382054343301570e+04,5.075333677020116285e-01,5.515756161012237702e-02,-1.651189290397481102e+02,-1.412936645678998673e+02,-1.307476756870005419e+00,-7.491289998010377360e+01,-1.927719082772378911e+01
7.633087647116255539e+04,5.155570712190717941e-01,5.785167722152096542e-02,-1.635266733514144164e+02,-1.397114632910067940e+02,-1.317531168310636103e+00,-7.548897532113996078e+01,-1.899921586904247306e+01
7.643793239889209508e+04,5.197747454093301078e-01,5.558053572893950633e-02,-1.619690391558268914e+02,-1.381688223535450959e+02,-1.332524426436473508e+00,-7.634802573290066618e+01,-1.941784891663090917e+01
7.654498832662163477e+04,5.101839132262061538e-01,5.590013205779603700e-02,-1.604063209569318644e+02,-1.365811762363035200e+02,-1.307596508089893472e+00,-7.491976121959490342e+01,-1.920627853500749893e+01
7.665204425435117446e+04,5.063797904939620897e-01,5.531126954970128073e-02,-1.588235002847814599e+02,-1.350296140447862001e+02,-1.338854988722997685e+00,-7.671074023386319141e+01,-1.923325475781211580e+01
7.675910018208072870e+04,5.155902173409631084e-01,5.462180050302318374e-02,-1.572617339327325396e+02,-1.334476616074412050e+02,-1.318668903426936989e+00,-7.555416274150782385e+01,-1.949877313713646387e+01
7.686615610981026839e+04,5.196233358633751687e-01,5.626690794455351669e-02,-1.557305699730984259e+02,-1.319170204927522718e+02,-1.319191748372113393e+00,-7.558411955020618223e+01,-1.930871193564596311e+01
7.697321203753980808e+04,5.111345147789064791e-01,5.380369420276349957e-02,-1.541975698903400769e+02,-1.304029478418597137e+02,-1.338119180237900441e+00,-7.666858151313721237e+01,-1.955446224713344350e+01
7.708026796526934777e+04,5.060517011675949028e-01,5.408969622116555770e-02,-1.526450450690746834e+02,-1.288466328738610969e+02,-1.334329033504684014e+00,-7.645142210158860507e+01,-1.942160693559457130e+01
7.718732389299888746e+04,5.153668301438453225e-01,5.565394971913411454e-02,-1.511118871790945946e+02,-1.273045113792278045e+02,-1.325365428851479122e+00,-7.593784538573613929e+01,-1.933240943778310950e+01
7.729437982072842715e+04,5.199992432183087043e-01,5.272342708459250987e-02,-1.496058950395050715e+02,-1.258138535957406390e+02,-1.340699784953832463e+00,-7.681643927195166555e+01,-1.987998158860003883e+01
7.740143574845796684e+04,5.120035847968931186e-01,5.535241940895470336e-02,-1.481058281318175602e+02,-1.242843947590476432e+02,-1.311307855948335321e+00,-7.513240578818853521e+01,-1.932272786832995948e+01
7.750849167618750653e+04,5.056601307868079376e-01,5.293373068024781469e-02,-1.465847474356444877e+02,-1.228037515396678288e+02,-1.351745332741603578e+00,-7.744930254260101776e+01,-1.960252418483704773e+01
7.761554760391704622e+04,5.132022934806003134e-01,5.237945195535324144e-02,-1.450727798107661783e+02,-1.212731548391698766e+02,-1.333116257121943482e+00,-7.638193513336443630e+01,-1.982255276898429486e+01
7.772260353164658591e+04,5.200500656797871768e-01,5.517580568343866815e-02,-1.435950173397312994e+02,-1.197751850984507911e+02,-1.312908987437741759e+00,-7.522414386497702310e+01,-1.948592944127121385e+01
7.782965945937612560e+04,5.145597153513550293e-01,5.139986545093043480e-02,-1.421274123520089177e+02,-1.183643101159750444e+02,-1.369638992684398593e+00,-7.847453373736547633e+01,-2.000947600676917659e+01
7.793671538710566529e+04,5.058630202458092029e-01,5.223301408510664517e-02,-1.406418946859952825e+02,-1.168043949114730111e+02,-1.295241454195971587e+00,-7.421186877581649810e+01,-1.972175690582528418e+01
7.804377131483520498e+04,5.099627743515660061e-01,5.256135643790837281e-02,-1.391519780214547666e+02,-1.153838831954559652e+02,-1.364646402719445817e+00,-7.818847940353431625e+01,-1.973743821445842883e+01
7.815082724256474467e+04,5.200790219216681054e-01,5.247629295561715562e-02,-1.376990409140823033e+02,-1.139134304106091236e+02,-1.347130725245064609e+00,-7.718490500893990713e+01,-1.992212376758896752e+01
7.825788317029429891e+04,5.177961314913767099e-01,5.251697464463095377e-02,-1.362610906227207010e+02,-1.124301128436507042e+02,-1.301763449648279058e+00,-7.458555158923724093e+01,-1.987718203597610866e+01
7.836493909802383860e+04,5.072210577053485325e-01,5.147527583447914640e-02,-1.348132497249467860e+02,-1.110626928678668577e+02,-1.382184371638339293e+00,-7.919333100381852830e+01,-1.987197185693670676e+01
7.847199502575337829e+04,5.054760038664980470e-01,5.060269571722518511e-02,-1.333520755955007644e+02,-1.095343927099982579e+02,-1.315058343215752767e+00,-7.534729287972911038e+01,-1.999053780311655615e+01
7.857905095348291798e+04,5.171352482748599044e-01,5.121334422795763980e-02,-1.319161269200084803e+02,-1.081139291557425821e+02,-1.330543464452347280e+00,-7.623452497183437515e+01,-2.008442008828534853e+01
7.868610688121245767e+04,5.205487002662411156e-01,5.289303664114291398e-02,-1.305089854357367471e+02,-1.067331136062196606e+02,-1.356869399201181992e+00,-7.774288992467940318e+01,-1.986125730875728834e+01
7.879316280894199735e+04,5.107444828343964405e-01,4.899664466896132275e-02,-1.290995694556775959e+02,-1.052671632537513631e+02,-1.300335026792018400e+00,-7.450370898821347510e+01,-2.036074687587424137e+01
7.890021873667153704e+04,5.035844393142756559e-01,5.147215790408295188e-02,-1.276717973791800489e+02,-1.038963345415724575e+02,-1.357278391110667837e+00,-7.776632343494793531e+01,-1.980999852274089790e+01
7.900727466440107673e+04,5.123811327337286503e-01,4.922301443895246015e-02,-1.262504387260285910e+02,-1.024784850281057089e+02,-1.360787530795383171e+00,-7.796738232860398909e+01,-2.034849845796355439e+01
7.911433059213061642e+04,5.211572105348373229e-01,5.030665489503721721e-02,-1.248678912785126016e+02,-1.010611594114334366e+02,-1.326009361639099771e+00,-7.597474001675689692e+01,-2.030686621386728063e+01
7.922138651986015611e+04,5.153337519705970537e-01,5.228654183369253750e-02,-1.234967535218867027e+02,-9.971391056724473856e+01,-1.349898274076293925e+00,-7.734347387656571016e+01,-1.987397337159590904e+01
7.932844244758969580e+04,5.057819829290715052e-01,4.703258052898481173e-02,-1.221083247621531456e+02,-9.832714295272515415e+01,-1.351559419290263797e+00,-7.743865048648453353e+01,-2.063129093981526907e+01
7.943549837531923549e+04,5.065034135915845726e-01,5.121664724196190593e-02,-1.207117694855540435e+02,-9.690844038827863471e+01,-1.329412131442856637e+00,-7.616970436516672294e+01,-1.990342462968183312e+01
7.954255430304877518e+04,5.173631585807686450e-01,4.954381002758224961e-02,-1.193398815201117600e+02,-9.557295620871011010e+01,-1.365815917316612671e+00,-7.825548765403091522e+01,-2.037612195298765272e+01
7.964961023077831487e+04,5.210229144150847480e-01,4.982473261070521908e-02,-1.179982450783175381e+02,-9.420587046909456319e+01,-1.340366619495288125e+00,-7.679735029729754103e+01,-2.038823694303794198e+01
7.975666615850786911e+04,5.116984375370533522e-01,5.021295750404037445e-02,-1.166571738524746706e+02,-9.285494690720994981e+01,-1.330514283453533064e+00,-7.623285302376034167e+01,-2.016396578257852212e+01
7.986372208623740880e+04,5.038396816011805335e-01,4.752522234050559485e-02,-1.152947362939805771e+02,-9.153618807874761387e+01,-1.374193013485291326e+00,-7.873545990907140890e+01,-2.050736423021154309e+01
7.997077801396694849e+04,5.091643802632399574e-01,4.814012621949326221e-02,-1.139344010920167705e+02,-9.011388593533595781e+01,-1.312226072037444347e+00,-7.518501569477548685e+01,-2.048701578747964192e+01
8.007783394169648818e+04,5.197023707917663993e-01,5.008293185519407942e-02,-1.126109173590763248e+02,-8.883621784120931864e+01,-1.358041710851253692e+00,-7.781005843450252257e+01,-2.032129906909096206e+01
8.018488986942602787e+04,5.187476392238682399e-01,4.888356269045112529e-02,-1.113087979640510099e+02,-8.754264760173091986e+01,-1.366590866398166959e+00,-7.829988896574151624e+01,-2.051586566033418180e+01
8.029194579715556756e+04,5.082770186353625652e-01,4.697673785291031634e-02,-1.099933139983775021e+02,-8.616609280173298657e+01,-1.305520032073745007e+00,-7.480078790760946106e+01,-2.068435237058033138e+01
8.039900172488510725e+04,5.034493361109008136e-01,4.903543393606746292e-02,-1.086635494136128557e+02,-8.491195303918924253e+01,-1.381144854294631186e+00,-7.913377104729339351e+01,-2.022891499163641171e+01
8.050605765261464694e+04,5.108779987644981313e-01,4.642866011475679094e-02,-1.073438316980816296e+02,-8.357221701181519791e+01,-1.361126542451831734e+00,-7.798680626572424046e+01,-2.083062098844548160e+01
8.061311358034418663e+04,5.205869091304828888e-01,4.871842308168016639e-02,-1.060622827483036588e+02,-8.224424184748002631e+01,-1.314700327894624543e+00,-7.532678011282743569e+01,-2.057600040754226001e+01
8.072016950807372632e+04,5.180369546351246690e-01,4.982085303075513977e-02,-1.047934045230827138e+02,-8.104989188566192126e+01,-1.389228591297468896e+00,-7.959693506024973431e+01,-2.033899164805083615e+01
8.082722543580326601e+04,5.068339575430284016e-01,4.519889991601053203e-02,-1.035115951978099105e+02,-7.972369688452189962e+01,-1.344842915430254138e+00,-7.705382316222265615e+01,-2.099475679739271783e+01
8.093428136353280570e+04,5.033283071443540591e-01,4.769249316952667989e-02,-1.022140010479369323e+02,-7.839775195969225763e+01,-1.316492140473595862e+00,-7.542944341128094266e+01,-2.046802659190737117e+01
8.104133729126234539e+04,5.133704017526911079e-01,4.678948314187587887e-02,-1.009342539075746714e+02,-7.718629628085544425e+01,-1.384783601999027836e+00,-7.934225593346823757e+01,-2.080565156221501510e+01
8.114839321899189963e+04,5.220067349434901471e-01,4.682564716347274031e-02,-9.968881903969631253e+01,-7.590289378857195857e+01,-1.346815977593911251e+00,-7.716687129691716507e+01,-2.094384635942934381e+01
8.125544914672143932e+04,5.173638432698353107e-01,4.775521599555027086e-02,-9.845532112643736866e+01,-7.465682823206067553e+01,-1.334248334341555875e+00,-7.644679838013112771e+01,-2.069550520854585329e+01
8.136250507445097901e+04,5.062231037121585064e-01,4.643263884204398839e-02,-9.720975777611117508e+01,-7.346258227724078438e+01,-1.385565729847860084e+00,-7.938706855824597142e+01,-2.075037192364774796e+01
8.146956100218051870e+04,5.024705965670297481e-01,4.446195401128272273e-02,-9.594923378589984964e+01,-7.216829806090228772e+01,-1.351805503720698187e+00,-7.745275008575231368e+01,-2.106244215567251388e+01
8.157661692991005839e+04,5.117635963874279659e-01,4.773346340731970255e-02,-9.470421738766505371e+01,-7.091457882427160087e+01,-1.343102665324816369e+00,-7.695411417588387337e+01,-2.060492885978438693e+01
8.168367285763959808e+04,5.215558072140079604e-01,4.648538898749496329e-02,-9.349217350081570999e+01,-6.972902317722059706e+01,-1.369590905123136970e+00,-7.847177852305810575e+01,-2.099968631822790854e+01
8.179072878536913777e+04,5.189646331078914265e-01,4.609708727051815835e-02,-9.229609867895561592e+01,-6.851767926321024049e+01,-1.354321812972883787e+00,-7.759692398585225703e+01,-2.102928555175052949e+01
8.189778471309867746e+04,5.069892243303877333e-01,4.655305795299343602e-02,-9.109248285968119774e+01,-6.729457594767887940e+01,-1.334834316715928448e+00,-7.648037269705173458e+01,-2.074101029738736202e+01
8.200484064082821715e+04,5.006432731974816974e-01,4.466819024271777294e-02,-8.986783809576772342e+01,-6.614516643745362501e+01,-1.410069570404149930e+00,-8.079103520398288651e+01,-2.099060056165381027e+01
8.211189656855775684e+04,5.089917168827612359e-01,4.528228543160670722e-02,-8.865368743284531661e+01,-6.484405431477915727e+01,-1.323108110652091440e+00,-7.580851057989315223e+01,-2.101564753920253992e+01
8.221895249628729653e+04,5.206720136629433560e-01,4.809181303605693930e-02,-8.747327453485600302e+01,-6.370563100747482110e+01,-1.365097701337063762e+00,-7.821433690962390983e+01,-2.068986169476426795e+01
8.232600842401683622e+04,5.212649871646206634e-01,4.527421863067813967e-02,-8.631503909106693584e+01,-6.256578561519741299e+01,-1.383487752848737262e+00,-7.926800924627097800e+01,-2.122415182104172260e+01
8.243306435174637591e+04,5.110996324987437944e-01,4.446124957047019322e-02,-8.515308646083232702e+01,-6.133262477304492677e+01,-1.312279540930858079e+00,-7.518807923670333082e+01,-2.121047808851343675e+01
8.254012027947591559e+04,5.005709376642872854e-01,4.716733157303048402e-02,-8.397155412512383066e+01,-6.021052574327087825e+01,-1.371712846865293267e+00,-7.859335682925629385e+01,-2.051648648489338811e+01
8.264717620720546984e+04,5.053421330681093782e-01,4.263020900222626308e-02,-8.278871340792818501e+01,-5.904394382772572669e+01,-1.387971648515789136e+00,-7.952491754377004440e+01,-2.147736094671326867e+01
8.275423213493500953e+04,5.164588999553501036e-01,4.517251845134260396e-02,-8.163087824589429431e+01,-5.784851066712971601e+01,-1.350373649953668931e+00,-7.737071090802162132e+01,-2.116322923827238967e+01
8.286128806266454922e+04,5.242750740889592365e-01,4.663924030963034068e-02,-8.050788722711733669e+01,-5.672417532573755494e+01,-1.349029327338469475e+00,-7.729368689586669916e+01,-2.101615485111480197e+01
8.296834399039408891e+04,5.165614559786416704e-01,4.391410064950797276e-02,-7.939134108000359902e+01,-5.567174085088946356e+01,-1.413140999604109327e+00,-8.096701513421379559e+01,-2.141036009141403440e+01
8.307539991812362859e+04,5.026280239244921288e-01,4.381704123806013512e-02,-7.825695055593295990e+01,-5.444261932154811490e+01,-1.318409994333397783e+00,-7.553932834317046741e+01,-2.119207301228371421e+01
8.318245584585316828e+04,4.997747901262399317e-01,4.491289892835308162e-02,-7.710836391155694969e+01,-5.335605841375944181e+01,-1.380435730920722914e+00,-7.909314127081437107e+01,-2.092806515416389956e+01
8.328951177358270797e+04,5.102127189090870374e-01,4.534312122418086843e-02,-7.597635135359890057e+01,-5.224703398769617024e+01,-1.403423862815504686e+00,-8.041026420727544632e+01,-2.102479738015643917e+01
8.339656770131224766e+04,5.218008775778523178e-01,4.275440311362612572e-02,-7.487890456113765936e+01,-5.107101150827590175e+01,-1.324848175856478072e+00,-7.590820897218208074e+01,-2.173047914930418756e+01
8.350362362904178735e+04,5.219244335360463394e-01,4.755927412328501275e-02,-7.380077680268404094e+01,-5.003038691531693161e+01,-1.362351341351125011e+00,-7.805698207340600447e+01,-2.080744821966849756e+01
8.361067955677132704e+04,5.117755435307662637e-01,4.252394773453562621e-02,-7.271718297556778055e+01,-4.897446651920698457e+01,-1.390024772357437488e+00,-7.964255287471418399e+01,-2.160891905017438219e+01
8.371773548450086673e+04,5.012687020382979863e-01,4.292626169671444336e-02,-7.161826145656678477e+01,-4.785175712056360453e+01,-1.366236892715055218e+00,-7.827960776764051332e+01,-2.134695040630251128e+01
8.382479141223040642e+04,5.010427279575566661e-01,4.477348062996928946e-02,-7.051229354383565351e+01,-4.673651405560892158e+01,-1.356961740491489987e+00,-7.774818069088884442e+01,-2.097707812159115548e+01
8.393184733995994611e+04,5.133502831242907627e-01,4.189055951957999097e-02,-6.942741175363417483e+01,-4.570245998818727884e+01,-1.407789463271342134e+00,-8.066039468843531779e+01,-2.176595289481813111e+01
8.403890326768948580e+04,5.237534284513032379e-01,4.535119048495864919e-02,-6.837886706105975065e+01,-4.457095202808935852e+01,-1.324826195747835555e+00,-7.590694960472362141e+01,-2.125076373824361298e+01
8.414595919541904004e+04,5.220703902671455232e-01,4.463179869964849916e-02,-6.734323135199154819e+01,-4.359517077581967470e+01,-1.384680652546352198e+00,-7.933635736432674435e+01,-2.136169345681329546e+01
8.425301512314857973e+04,5.098808895866794311e-01,4.372590086390994862e-02,-6.630326970979773193e+01,-4.255810391483073118e+01,-1.387575433751225384e+00,-7.950221610997976995e+01,-2.133459938087984753e+01
