# Time,Input,Output
20.895,-0.5210445437133537,0.08224324072481082
20.896,-0.5206177138575699,0.08224973496591126
20.897000000000002,-0.5201907538473604,0.08225630386577976
20.898,-0.5197636637894665,0.08226294787365696
20.899,-0.5193364437906579,0.08226966743611897
20.900000000000002,-0.5189090939577411,0.08227646299709956
20.901,-0.518481614397555,0.0822833349979124
20.902,-0.5180540052169665,0.08229028387713999
20.903,-0.5176262665228809,0.0822973100707225
20.904,-0.5171983984222298,0.08230441401193556
20.905,-0.5167704010219819,0.08231159613134587
20.906,-0.5163422744291379,0.08231885685678897
20.907,-0.5159140187507264,0.08232619661341367
20.908,-0.515485634093813,0.08233361582361542
20.909,-0.5150571205654952,0.08234111490710294
20.91,-0.5146284782728985,0.08234869428083158
20.911,-0.5141997073231849,0.08235635435898114
20.912,-0.5137708078235486,0.08236409555297808
20.913,-0.5133417798812115,0.08237191827149548
20.914,-0.5129126236034321,0.08237982292040869
20.915,-0.5124833390975011,0.08238780990279526
20.916,-0.5120539264707364,0.08239587961897943
20.917,-0.5116243858304927,0.08240403246644323
20.918,-0.5111947172841569,0.08241226883987096
20.919,-0.5107649209391427,0.08242058913112693
20.92,-0.5103349969029011,0.0824289937292555
20.921,-0.5099049452829143,0.08243748302041443
20.922,-0.5094747661866924,0.08244605738794153
20.923000000000002,-0.5090444597217817,0.08245471721233244
20.924,-0.5086140259957601,0.08246346287119621
20.925,-0.5081834651162331,0.08247229473929973
20.926000000000002,-0.5077527771908426,0.0824812131885011
20.927,-0.5073219623272619,0.08249021858777184
20.928,-0.5068910206331918,0.08249931130319688
20.929000000000002,-0.5064599522163691,0.08250849169795238
20.93,-0.5060287571845625,0.08251776013230572
20.931,-0.5055974356455678,0.08252711696359327
20.932000000000002,-0.5051659877072168,0.08253656254624264
20.933,-0.5047344134773729,0.08254609723170603
20.934,-0.5043027130639269,0.08255572136854905
20.935,-0.5038708865748067,0.08256543530236193
20.936,-0.503438934117966,0.0825752393757817
20.937,-0.5030068558013944,0.08258513392847
20.938,-0.5025746517331129,0.08259511929709085
20.939,-0.5021423220211697,0.08260519581539949
20.94,-0.5017098667736485,0.08261536381413137
20.941,-0.5012772860986647,0.08262562362100212
20.942,-0.5008445801043606,0.08263597556072977
20.943,-0.500411748898914,0.08264641995507915
20.944,-0.49997879259053435,0.0826569571227509
20.945,-0.4995457112874576,0.08266758737947022
20.946,-0.4991125050979557,0.08267831103787593
20.947,-0.4986791741303316,0.08268912840763143
20.948,-0.498245718492915,0.08270003979533591
20.949,-0.4978121382940714,0.08271104550452435
20.95,-0.49737843364219736,0.08272214583571191
20.951,-0.49694460464571594,0.08273334108634955
20.952,-0.496510651413086,0.08274463155084621
20.953,-0.49607657405279726,0.0827560175204578
20.954,-0.4956423726733661,0.08276749928346483
20.955000000000002,-0.49520804738334434,0.08277907712499477
20.956,-0.49477359829131484,0.0827907513271331
20.957,-0.4943390255058868,0.08280252216883444
20.958000000000002,-0.493904329135705,0.08281438992598922
20.959,-0.493469509289445,0.08282635487137924
20.96,-0.4930345660758087,0.08283841727463326
20.961000000000002,-0.49259949960353344,0.08285057740233803
20.962,-0.49216430998138744,0.08286283551790508
20.963,-0.49172899731816494,0.08287519188163728
20.964000000000002,-0.49129356172269567,0.0828876467507067
20.965,-0.49085800330384005,0.08290020037915458
20.966,-0.49042232217048465,0.0829128530178691
20.967,-0.4899865184315528,0.08292560491460765
20.968,-0.4895505921959923,0.08293845631397456
20.969,-0.48911454357278633,0.08295140745739893
20.97,-0.4886783726709486,0.08296445858319013
20.971,-0.48824207959951865,0.08297760992646008
20.972,-0.48780566446757134,0.0829908617191677
20.973,-0.48736912738421206,0.08300421419009663
20.974,-0.48693246845857185,0.08301766756485529
20.975,-0.4864956877998171,0.08303122206586577
20.976,-0.4860587855171445,0.08304487791236381
20.977,-0.4856217617197765,0.08305863532040991
20.978,-0.4851846165169706,0.08307249450284493
20.979,-0.4847473500180146,0.08308645566934558
20.98,-0.4843099623322221,0.08310051902636895
20.981,-0.48387245356894154,0.08311468477716355
20.982,-0.48343482383755165,0.08312895312178048
20.983,-0.4829970732474568,0.08314332425705118
20.984,-0.48255920190809615,0.08315779837660964
20.985,-0.48212120992893903,0.0831723756708369
20.986,-0.48168309741948045,0.08318705632691659
20.987000000000002,-0.48124486448925,0.08320184052881263
20.988,-0.4808065112478075,0.08321672845724715
20.989,-0.48036803780473813,0.08323172028971149
20.990000000000002,-0.4799294442696618,0.08324681620046626
20.991,-0.4794907307522285,0.08326201636054131
20.992,-0.4790518973621134,0.08327732093770246
20.993000000000002,-0.47861294420902645,0.08329273009651805
20.994,-0.4781738714027075,0.08330824399825909
