Zeit;Kanal A;Kanal B;(A-B)/1000
(s);(V);(V);(mA)

0,38266974;5,81908200;0,62010950;5,19897200
0,38333641;5,81908200;0,62010950;5,19897200
0,38400308;5,71327500;0,60962100;5,10365400
0,38466975;5,71327500;0,63062870;5,08264600
0,38533642;5,81908200;0,62010950;5,19897200
0,38600310;5,71327500;0,62010950;5,09316500
0,38666977;5,71327500;0,62010950;5,09316500
0,38733644;5,81908200;0,60962100;5,20946100
0,38800311;5,81908200;0,62010950;5,19897200
0,38866978;5,71327500;0,62010950;5,09316500
0,38933646;5,81908200;0,62010950;5,19897200
0,39000313;5,81908200;0,62010950;5,19897200
0,39066980;5,81908200;0,60962100;5,20946100
0,39133647;5,71327500;0,62010950;5,09316500
0,39200314;5,81908200;0,62010950;5,19897200
0,39266982;5,71327500;0,60962100;5,10365400
0,39333649;5,81908200;0,62010950;5,19897200
0,39400316;5,81908200;0,62010950;5,19897200
0,39466983;5,81908200;0,62010950;5,19897200
0,39533650;5,81908200;0,62010950;5,19897200
0,39600318;5,71327500;0,62010950;5,09316500
0,39666985;5,71327500;0,60962100;5,10365400
0,39733652;5,71327500;0,62010950;5,09316500
0,39800319;5,81908200;0,60962100;5,20946100
0,39866986;5,81908200;0,62010950;5,19897200
0,39933654;5,81908200;0,62010950;5,19897200
0,40000321;5,71327500;0,60962100;5,10365400
0,40066988;5,71327500;0,62010950;5,09316500
0,40133655;5,71327500;0,60962100;5,10365400
0,40200322;5,71327500;0,62010950;5,09316500
0,40266990;5,71327500;0,62010950;5,09316500
0,40333657;5,71327500;0,60962100;5,10365400
0,40400324;5,81908200;0,60962100;5,20946100
0,40466991;5,81908200;0,62010950;5,19897200
0,40533658;5,71327500;0,62010950;5,09316500
0,40600326;5,81908200;0,62010950;5,19897200
0,40666993;5,71327500;0,60962100;5,10365400
0,40733660;5,81908200;0,60962100;5,20946100
0,40800327;5,71327500;0,62010950;5,09316500
0,40866994;5,81908200;0,62010950;5,19897200
0,40933662;5,81908200;0,62010950;5,19897200
0,41000329;5,81908200;0,62010950;5,19897200
0,41066996;5,71327500;0,62010950;5,09316500
0,41133663;5,71327500;0,62010950;5,09316500
0,41200331;5,81908200;0,62010950;5,19897200
0,41266998;5,81908200;0,62010950;5,19897200
0,41333665;5,71327500;0,62010950;5,09316500
0,41400332;5,71327500;0,62010950;5,09316500
0,41466999;5,81908200;0,62010950;5,19897200
0,41533667;5,71327500;0,62010950;5,09316500
0,41600334;5,71327500;0,62010950;5,09316500
0,41667001;5,81908200;0,60962100;5,20946100
0,41733668;5,71327500;0,62010950;5,09316500
0,41800335;5,81908200;0,62010950;5,19897200
0,41867003;5,81908200;0,62010950;5,19897200
0,41933670;5,81908200;0,60962100;5,20946100
0,42000337;5,81908200;0,60962100;5,20946100
0,42067004;5,81908200;0,62010950;5,19897200
0,42133671;5,81908200;0,62010950;5,19897200
0,42200339;5,81908200;0,60962100;5,20946100
0,42267006;5,71327500;0,62010950;5,09316500
0,42333673;5,71327500;0,62010950;5,09316500
0,42400340;5,81908200;0,62010950;5,19897200
0,42467007;5,81908200;0,62010950;5,19897200
0,42533675;5,81908200;0,62010950;5,19897200
0,42600342;5,71327500;0,62010950;5,09316500
0,42667009;5,71327500;0,62010950;5,09316500
0,42733676;5,71327500;0,62010950;5,09316500
0,42800343;5,71327500;0,62010950;5,09316500
0,42867011;5,81908200;0,62010950;5,19897200
0,42933678;5,71327500;0,62010950;5,09316500
0,43000345;5,81908200;0,62010950;5,19897200
0,43067012;5,81908200;0,60962100;5,20946100
0,43133679;5,71327500;0,62010950;5,09316500
0,43200347;5,81908200;0,62010950;5,19897200
0,43267014;5,81908200;0,62010950;5,19897200
0,43333681;5,71327500;0,60962100;5,10365400
0,43400348;5,81908200;0,60962100;5,20946100
0,43467015;5,71327500;0,62010950;5,09316500
0,43533683;5,71327500;0,59910180;5,11417300
0,43600350;5,81908200;0,62010950;5,19897200
0,43667017;5,71327500;0,62010950;5,09316500
0,43733684;5,71327500;0,62010950;5,09316500
0,43800351;5,71327500;0,62010950;5,09316500
0,43867019;5,81908200;0,62010950;5,19897200
0,43933686;5,81908200;0,62010950;5,19897200
0,44000353;5,71327500;0,62010950;5,09316500
0,44067020;5,71327500;0,62010950;5,09316500
0,44133687;5,81908200;0,60962100;5,20946100
0,44200355;5,81908200;0,60962100;5,20946100
0,44267022;5,71327500;0,60962100;5,10365400
0,44333689;5,81908200;0,62010950;5,19897200
0,44400356;5,81908200;0,62010950;5,19897200
0,44467023;5,71327500;0,62010950;5,09316500
0,44533691;5,71327500;0,62010950;5,09316500
0,44600358;5,71327500;0,62010950;5,09316500
0,44667025;5,71327500;0,62010950;5,09316500
0,44733692;5,71327500;0,60962100;5,10365400
0,44800359;5,71327500;0,62010950;5,09316500
0,44867027;5,81908200;0,62010950;5,19897200
0,44933694;5,71327500;0,62010950;5,09316500
0,45000361;5,81908200;0,62010950;5,19897200
0,45067028;5,81908200;0,62010950;5,19897200
0,45133695;5,81908200;0,60962100;5,20946100
0,45200363;5,81908200;0,62010950;5,19897200
0,45267030;5,71327500;0,62010950;5,09316500
0,45333697;5,81908200;0,62010950;5,19897200
0,45400364;5,81908200;0,62010950;5,19897200
0,45467031;5,71327500;0,62010950;5,09316500
0,45533699;5,71327500;0,62010950;5,09316500
0,45600366;5,81908200;0,60962100;5,20946100
0,45667033;5,71327500;0,62010950;5,09316500
0,45733700;5,81908200;0,63062870;5,18845400
0,45800367;5,81908200;0,62010950;5,19897200
0,45867035;5,71327500;0,64114790;5,07212700
0,45933702;5,71327500;0,62010950;5,09316500
0,46000369;5,71327500;0,62010950;5,09316500
0,46067036;5,71327500;0,60962100;5,10365400
0,46133703;5,81908200;0,62010950;5,19897200
0,46200371;5,81908200;0,60962100;5,20946100
0,46267038;5,81908200;0,62010950;5,19897200
0,46333705;5,81908200;0,62010950;5,19897200
0,46400372;5,81908200;0,60962100;5,20946100
0,46467039;5,81908200;0,62010950;5,19897200
0,46533707;5,81908200;0,62010950;5,19897200
0,46600374;5,81908200;0,62010950;5,19897200
0,46667041;5,81908200;0,62010950;5,19897200
0,46733708;5,81908200;0,62010950;5,19897200
0,46800375;5,81908200;0,60962100;5,20946100
0,46867043;5,81908200;0,62010950;5,19897200
0,46933710;5,81908200;0,62010950;5,19897200
0,47000377;5,81908200;0,62010950;5,19897200
0,47067044;5,71327500;0,62010950;5,09316500
0,47133711;5,81908200;0,60962100;5,20946100
0,47200379;5,81908200;0,60962100;5,20946100
0,47267046;5,71327500;0,62010950;5,09316500
0,47333713;5,81908200;0,62010950;5,19897200
0,47400380;5,71327500;0,60962100;5,10365400
0,47467047;5,81908200;0,62010950;5,19897200
0,47533715;5,71327500;0,62010950;5,09316500
0,47600382;5,81908200;0,60962100;5,20946100
0,47667049;5,81908200;0,60962100;5,20946100
0,47733716;5,71327500;0,62010950;5,09316500
0,47800383;5,71327500;0,60962100;5,10365400
0,47867051;5,81908200;0,62010950;5,19897200
0,47933718;5,81908200;0,60962100;5,20946100
0,48000385;5,71327500;0,60962100;5,10365400
0,48067052;5,71327500;0,58858270;5,12469200
0,48133719;5,81908200;0,60962100;5,20946100
0,48200387;5,81908200;0,60962100;5,20946100
0,48267054;5,71327500;0,62010950;5,09316500
0,48333721;5,81908200;0,60962100;5,20946100
0,48400388;5,71327500;0,62010950;5,09316500
0,48467055;5,71327500;0,60962100;5,10365400
0,48533723;5,81908200;0,62010950;5,19897200
0,48600390;5,71327500;0,63062870;5,08264600
0,48667057;5,71327500;0,62010950;5,09316500
0,48733724;5,81908200;0,62010950;5,19897200
0,48800391;5,81908200;0,62010950;5,19897200
0,48867059;5,81908200;0,62010950;5,19897200
0,48933726;5,81908200;0,62010950;5,19897200
0,49000393;5,81908200;0,62010950;5,19897200
0,49067060;5,81908200;0,62010950;5,19897200
0,49133727;5,71327500;0,60962100;5,10365400
0,49200395;5,81908200;0,62010950;5,19897200
0,49267062;5,71327500;0,62010950;5,09316500
0,49333729;5,81908200;0,60962100;5,20946100
0,49400396;5,71327500;0,62010950;5,09316500
0,49467063;5,81908200;0,62010950;5,19897200
0,49533731;5,71327500;0,62010950;5,09316500
0,49600398;5,71327500;0,60962100;5,10365400
0,49667065;5,81908200;0,60962100;5,20946100
0,49733732;5,81908200;0,62010950;5,19897200
0,49800399;5,81908200;0,62010950;5,19897200
0,49867067;5,81908200;0,62010950;5,19897200
0,49933734;5,71327500;0,62010950;5,09316500
0,50000401;5,81908200;0,62010950;5,19897200
0,50067068;5,71327500;0,62010950;5,09316500
0,50133736;5,81908200;0,62010950;5,19897200
0,50200403;5,81908200;0,60962100;5,20946100
0,50267070;5,71327500;0,62010950;5,09316500
0,50333737;5,71327500;0,62010950;5,09316500
0,50400404;5,81908200;0,62010950;5,19897200
0,50467072;5,81908200;0,62010950;5,19897200
0,50533739;5,71327500;0,62010950;5,09316500
0,50600406;5,81908200;0,62010950;5,19897200
0,50667073;5,81908200;0,62010950;5,19897200
0,50733740;5,71327500;0,62010950;5,09316500
0,50800408;5,81908200;0,60962100;5,20946100
0,50867075;5,81908200;0,62010950;5,19897200
0,50933742;5,81908200;0,62010950;5,19897200
0,51000409;5,71327500;0,60962100;5,10365400
0,51067076;5,71327500;0,62010950;5,09316500
0,51133744;5,71327500;0,62010950;5,09316500
0,51200411;5,71327500;0,60962100;5,10365400
0,51267078;5,71327500;0,62010950;5,09316500
0,51333745;5,71327500;0,62010950;5,09316500
0,51400412;5,71327500;0,60962100;5,10365400
0,51467080;5,81908200;0,62010950;5,19897200
0,51533747;5,81908200;0,62010950;5,19897200
0,51600414;5,71327500;0,60962100;5,10365400
0,51667081;5,71327500;0,62010950;5,09316500
0,51733748;5,71327500;0,62010950;5,09316500
0,51800416;5,71327500;0,60962100;5,10365400
0,51867083;5,71327500;0,60962100;5,10365400
0,51933750;5,81908200;0,60962100;5,20946100
0,52000417;5,71327500;0,62010950;5,09316500
0,52067084;5,71327500;0,62010950;5,09316500
0,52133752;5,71327500;0,62010950;5,09316500
0,52200419;5,71327500;0,60962100;5,10365400
0,52267086;5,71327500;0,62010950;5,09316500
0,52333753;5,71327500;0,62010950;5,09316500
0,52400420;5,71327500;0,60962100;5,10365400
0,52467088;5,71327500;0,62010950;5,09316500
0,52533755;5,71327500;0,62010950;5,09316500
0,52600422;5,81908200;0,62010950;5,19897200
0,52667089;5,71327500;0,60962100;5,10365400
0,52733756;5,71327500;0,62010950;5,09316500
0,52800424;5,71327500;0,62010950;5,09316500
0,52867091;5,81908200;0,60962100;5,20946100
0,52933758;5,81908200;0,60962100;5,20946100
0,53000425;5,81908200;0,60962100;5,20946100
0,53067092;5,81908200;0,62010950;5,19897200
0,53133760;5,81908200;0,60962100;5,20946100
0,53200427;5,81908200;0,60962100;5,20946100
0,53267094;5,71327500;0,62010950;5,09316500
0,53333761;5,81908200;0,60962100;5,20946100
0,53400428;5,81908200;0,60962100;5,20946100
0,53467096;5,71327500;0,62010950;5,09316500
0,53533763;5,81908200;0,62010950;5,19897200
0,53600430;5,71327500;0,62010950;5,09316500
0,53667097;5,81908200;0,60962100;5,20946100
0,53733764;5,81908200;0,62010950;5,19897200
0,53800432;5,81908200;0,62010950;5,19897200
0,53867099;5,81908200;0,62010950;5,19897200
0,53933766;5,81908200;0,63062870;5,18845400
0,54000433;5,81908200;0,62010950;5,19897200
0,54067100;5,81908200;0,62010950;5,19897200
0,54133768;5,71327500;0,60962100;5,10365400
0,54200435;5,81908200;0,60962100;5,20946100
0,54267102;5,71327500;0,62010950;5,09316500
0,54333769;5,81908200;0,62010950;5,19897200
0,54400436;5,71327500;0,60962100;5,10365400
0,54467104;5,81908200;0,62010950;5,19897200
0,54533771;5,71327500;0,60962100;5,10365400
0,54600438;5,71327500;0,62010950;5,09316500
0,54667105;5,81908200;0,62010950;5,19897200
0,54733772;5,71327500;0,62010950;5,09316500
0,54800440;5,81908200;0,60962100;5,20946100
0,54867107;5,81908200;0,62010950;5,19897200
0,54933774;5,71327500;0,62010950;5,09316500
0,55000441;5,71327500;0,62010950;5,09316500
0,55067108;5,71327500;0,60962100;5,10365400
0,55133776;5,71327500;0,62010950;5,09316500
0,55200443;5,81908200;0,60962100;5,20946100
0,55267110;5,71327500;0,62010950;5,09316500
0,55333777;5,71327500;0,62010950;5,09316500
0,55400444;5,71327500;0,60962100;5,10365400
0,55467112;5,71327500;0,62010950;5,09316500
0,55533779;5,81908200;0,62010950;5,19897200
0,55600446;5,81908200;0,62010950;5,19897200
0,55667113;5,71327500;0,62010950;5,09316500
0,55733780;5,71327500;0,62010950;5,09316500
0,55800448;5,71327500;0,62010950;5,09316500
0,55867115;5,71327500;0,62010950;5,09316500
0,55933782;5,71327500;0,62010950;5,09316500
0,56000449;5,81908200;0,60962100;5,20946100
0,56067116;5,81908200;0,62010950;5,19897200
0,56133784;5,71327500;0,62010950;5,09316500
0,56200451;5,81908200;0,60962100;5,20946100
0,56267118;5,81908200;0,62010950;5,19897200
0,56333785;5,71327500;0,62010950;5,09316500
0,56400452;5,81908200;0,62010950;5,19897200
0,56467120;5,81908200;0,62010950;5,19897200
0,56533787;5,81908200;0,62010950;5,19897200
0,56600454;5,71327500;0,60962100;5,10365400
0,56667121;5,81908200;0,62010950;5,19897200
0,56733788;5,81908200;0,62010950;5,19897200
0,56800456;5,71327500;0,62010950;5,09316500
0,56867123;5,81908200;0,62010950;5,19897200
0,56933790;5,71327500;0,60962100;5,10365400
0,57000457;5,71327500;0,62010950;5,09316500
0,57067124;5,81908200;0,62010950;5,19897200
0,57133792;5,71327500;0,62010950;5,09316500
0,57200459;5,81908200;0,62010950;5,19897200
0,57267126;5,81908200;0,62010950;5,19897200
0,57333793;5,81908200;0,62010950;5,19897200
0,57400460;5,81908200;0,62010950;5,19897200
0,57467128;5,81908200;0,62010950;5,19897200
0,57533795;5,81908200;0,60962100;5,20946100
0,57600462;5,71327500;0,60962100;5,10365400
0,57667129;5,81908200;0,63062870;5,18845400
0,57733796;5,81908200;0,62010950;5,19897200
0,57800464;5,81908200;0,60962100;5,20946100
0,57867131;5,81908200;0,62010950;5,19897200
0,57933798;5,71327500;0,62010950;5,09316500
0,58000465;5,71327500;0,62010950;5,09316500
0,58067132;5,81908200;0,62010950;5,19897200
0,58133800;5,81908200;0,62010950;5,19897200
0,58200467;5,71327500;0,62010950;5,09316500
0,58267134;5,71327500;0,60962100;5,10365400
0,58333801;5,71327500;0,62010950;5,09316500
0,58400468;5,71327500;0,62010950;5,09316500
0,58467136;5,81908200;0,62010950;5,19897200
0,58533803;5,71327500;0,62010950;5,09316500
0,58600470;5,81908200;0,62010950;5,19897200
0,58667137;5,71327500;0,60962100;5,10365400
0,58733804;5,71327500;0,62010950;5,09316500
0,58800472;5,81908200;0,62010950;5,19897200
0,58867139;5,71327500;0,62010950;5,09316500
0,58933806;5,81908200;0,62010950;5,19897200
0,59000473;5,81908200;0,60962100;5,20946100
0,59067140;5,71327500;0,60962100;5,10365400
0,59133808;5,71327500;0,60962100;5,10365400
0,59200475;5,81908200;0,62010950;5,19897200
0,59267142;5,71327500;0,60962100;5,10365400
0,59333809;5,71327500;0,62010950;5,09316500
0,59400477;5,71327500;0,62010950;5,09316500
0,59467144;5,81908200;0,62010950;5,19897200
0,59533811;5,81908200;0,60962100;5,20946100
0,59600478;5,71327500;0,62010950;5,09316500
0,59667145;5,81908200;0,60962100;5,20946100
0,59733813;5,81908200;0,62010950;5,19897200
0,59800480;5,71327500;0,60962100;5,10365400
0,59867147;5,71327500;0,62010950;5,09316500
0,59933814;5,71327500;0,60962100;5,10365400
0,60000481;5,71327500;0,62010950;5,09316500
0,60067149;5,71327500;0,62010950;5,09316500
0,60133816;5,81908200;0,60962100;5,20946100
0,60200483;5,81908200;0,62010950;5,19897200
0,60267150;5,71327500;0,62010950;5,09316500
0,60333817;5,81908200;0,62010950;5,19897200
0,60400485;5,71327500;0,60962100;5,10365400
0,60467152;5,71327500;0,60962100;5,10365400
0,60533819;5,71327500;0,60962100;5,10365400
0,60600486;5,81908200;0,60962100;5,20946100
0,60667153;5,81908200;0,62010950;5,19897200
0,60733821;5,71327500;0,62010950;5,09316500
0,60800488;5,81908200;0,62010950;5,19897200
0,60867155;5,71327500;0,58858270;5,12469200
0,60933822;5,71327500;0,62010950;5,09316500
0,61000489;5,71327500;0,60962100;5,10365400
0,61067157;5,71327500;0,62010950;5,09316500
0,61133824;5,81908200;0,63062870;5,18845400
0,61200491;5,71327500;0,60962100;5,10365400
0,61267158;5,71327500;0,62010950;5,09316500
0,61333825;5,71327500;0,62010950;5,09316500
0,61400493;5,81908200;0,60962100;5,20946100
0,61467160;5,71327500;0,62010950;5,09316500
0,61533827;5,81908200;0,62010950;5,19897200
0,61600494;5,81908200;0,62010950;5,19897200
0,61667161;5,81908200;0,62010950;5,19897200
0,61733829;5,81908200;0,62010950;5,19897200
0,61800496;5,71327500;0,60962100;5,10365400
0,61867163;5,71327500;0,62010950;5,09316500
0,61933830;5,71327500;0,62010950;5,09316500
0,62000497;5,81908200;0,62010950;5,19897200
0,62067165;5,71327500;0,62010950;5,09316500
0,62133832;5,81908200;0,62010950;5,19897200
0,62200499;5,71327500;0,62010950;5,09316500
0,62267166;5,71327500;0,62010950;5,09316500
0,62333833;5,71327500;0,62010950;5,09316500
0,62400501;5,71327500;0,62010950;5,09316500
0,62467168;5,81908200;0,62010950;5,19897200
0,62533835;5,81908200;0,62010950;5,19897200
0,62600502;5,81908200;0,60962100;5,20946100
0,62667169;5,71327500;0,62010950;5,09316500
0,62733837;5,71327500;0,60962100;5,10365400
0,62800504;5,71327500;0,62010950;5,09316500
0,62867171;5,81908200;0,60962100;5,20946100
0,62933838;5,81908200;0,62010950;5,19897200
0,63000505;5,71327500;0,60962100;5,10365400
0,63067173;5,81908200;0,62010950;5,19897200
0,63133840;5,81908200;0,63062870;5,18845400
0,63200507;5,81908200;0,62010950;5,19897200
0,63267174;5,71327500;0,62010950;5,09316500
0,63333841;5,81908200;0,62010950;5,19897200
0,63400509;5,81908200;0,62010950;5,19897200
0,63467176;5,81908200;0,62010950;5,19897200
0,63533843;5,81908200;0,62010950;5,19897200
0,63600510;5,71327500;0,60962100;5,10365400
0,63667177;5,71327500;0,62010950;5,09316500
0,63733845;5,71327500;0,60962100;5,10365400
0,63800512;5,81908200;0,62010950;5,19897200
0,63867179;5,71327500;0,60962100;5,10365400
0,63933846;5,71327500;0,60962100;5,10365400
0,64000513;5,81908200;0,60962100;5,20946100
0,64067181;5,71327500;0,62010950;5,09316500
0,64133848;5,81908200;0,62010950;5,19897200
0,64200515;5,71327500;0,62010950;5,09316500
0,64267182;5,81908200;0,60962100;5,20946100
0,64333849;5,81908200;0,62010950;5,19897200
0,64400517;5,71327500;0,62010950;5,09316500
0,64467184;5,71327500;0,60962100;5,10365400
0,64533851;5,81908200;0,62010950;5,19897200
0,64600518;5,81908200;0,62010950;5,19897200
0,64667185;5,71327500;0,62010950;5,09316500
0,64733853;5,71327500;0,63062870;5,08264600
0,64800520;5,81908200;0,60962100;5,20946100
0,64867187;5,71327500;0,60962100;5,10365400
0,64933854;5,71327500;0,62010950;5,09316500
0,65000521;5,81908200;0,62010950;5,19897200
0,65067189;5,81908200;0,62010950;5,19897200
0,65133856;5,81908200;0,60962100;5,20946100
0,65200523;5,81908200;0,60962100;5,20946100
0,65267190;5,71327500;0,62010950;5,09316500
0,65333857;5,81908200;0,62010950;5,19897200
0,65400525;5,81908200;0,62010950;5,19897200
0,65467192;5,81908200;0,62010950;5,19897200
0,65533859;5,71327500;0,62010950;5,09316500
0,65600526;5,81908200;0,62010950;5,19897200
0,65667193;5,71327500;0,60962100;5,10365400
0,65733861;5,81908200;0,62010950;5,19897200
0,65800528;5,71327500;0,60962100;5,10365400
0,65867195;5,81908200;0,62010950;5,19897200
0,65933862;5,81908200;0,62010950;5,19897200
0,66000529;5,81908200;0,60962100;5,20946100
0,66067197;5,81908200;0,62010950;5,19897200
0,66133864;5,81908200;0,62010950;5,19897200
0,66200531;5,81908200;0,62010950;5,19897200
0,66267198;5,71327500;0,60962100;5,10365400
0,66333865;5,71327500;0,62010950;5,09316500
0,66400533;5,81908200;0,62010950;5,19897200
0,66467200;5,71327500;0,60962100;5,10365400
0,66533867;5,81908200;0,60962100;5,20946100
