# Time,Message Signal,Carrier Signal,AM Signal,Tuned Signal,Rectified,Envelope
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,1.0025132699887036,0.03141075907812829,0.031489702796241754,5.935669138103944e-05,0.0,0.0
0.001,1.0050265151724471,0.06279051952931337,0.0631061370284133,0.0001781127134476271,0.0,0.0
0.0015,1.0075397107465152,0.09410831331851433,0.09481786277977834,0.00035616694258724734,0.0,0.0
0.002,1.0100528319066822,0.12533323356430426,0.12659318749364715,0.0005932744307611887,0.0,0.0
0.0025,1.0125658538494566,0.15643446504023087,0.15840019766494434,0.0008890466082551001,0.0,0.0
0.003,1.0150787517723265,0.18738131458572463,0.190206790915135,0.001242951750625616,0.0,0.0
0.0035,1.0175915008740042,0.21814324139654254,0.22198070841822792,0.0016543157093431818,0.0,0.0
0.004,1.02010407635467,0.2486898871648548,0.2536895676450513,0.0021223229051955486,0.0,0.0
0.0045000000000000005,1.0226164534162185,0.2789911060392293,0.2853008953925048,0.0026460175830819634,0.0,0.0
0.005,1.0251286072625025,0.3090169943749474,0.3167821610640344,0.0032243053263955445,0.0,0.0
0.0055,1.0276405130995778,0.33873792024529137,0.3481008101671551,0.0038559548287613868,0.0,0.0
0.006,1.0301521461359475,0.368124552684678,0.3792242979934567,0.004539599920471222,0.0,0.0
0.006500000000000001,1.032663481582808,0.3971478906347806,0.4101201234461808,0.005273741846532698,0.0,0.0
0.007,1.035174494654292,0.42577929156507266,0.4407558629801365,0.006056751792833129,0.0,0.0
0.0075,1.0376851605677142,0.45399049973954675,0.4710992046184484,0.006886873656504619,0.0,0.0
0.008,1.0401954545438157,0.4817536741017153,0.501117982010387,0.0077622270561703705,0.0,0.0
0.0085,1.0427053518070084,0.5090414157503713,0.5307802084943286,0.008680810577351473,0.0,0.0
0.009000000000000001,1.0452148275856197,0.5358267949789967,0.5600541111297271,0.009640505247920013,0.0,0.0
0.0095,1.0477238571121366,0.5620833778521306,0.5889081646618527,0.010639078238098796,0.0,0.0
0.01,1.0502324156234506,0.5877852522924731,0.6173111253829634,0.011674186779130624,0.0,0.0
0.0105,1.0527404783611023,0.6129070536529765,0.6452320648535282,0.012743382294371898,0.0,0.0
0.011,1.0552480205715247,0.6374239897486896,0.6726404034471085,0.013844114736206498,0.0,0.0
0.0115,1.0577550175062884,0.6613118653236518,0.6995059436825356,0.014973737121827329,0.0,0.0
0.012,1.0602614444223462,0.6845471059286887,0.7257989033070883,0.01612951026059498,0.0,0.0
0.0125,1.062767276582276,0.7071067811865476,0.7514899480944865,0.017308607665356152,0.0,0.0
0.013000000000000001,1.065272489254526,0.7289686274214116,0.7765502243216622,0.0185081206397896,0.0,0.0
0.0135,1.0677770577136587,0.7501110696304595,0.8009513908884575,0.019725063533544366,0.0,0.0
0.014,1.0702809572405945,0.7705132427757893,0.8246656510446263,0.02095637915664519,0.0009563791566451901,2.3909478916129753e-06
0.0145,1.0727841631228558,0.7901550123756904,0.8476657836887849,0.022198944344362863,0.0021989443443628624,7.882331382791098e-06
0.015,1.0752866506548115,0.8090169943749475,0.8699251742042597,0.02344957566348412,0.003449575663484118,1.6486564713044418e-05
0.0155,1.0777883951379195,0.8270805742745618,0.8914178447971288,0.024705035250666252,0.004705035250666251,2.8207936427927438e-05
0.016,1.0802893718809718,0.8443279255020151,0.9121184843021358,0.025962036773326907,0.005962036773326906,4.304250852017489e-05
0.0165,1.082789556200338,0.8607420270039436,0.9320024774225795,0.027217251503299313,0.007217251503299313,6.097803100712273e-05
0.017,1.0852889234202079,0.8763066800438637,0.9510459333707414,0.028467314493278485,0.008467314493278484,8.199387216280114e-05
0.0175,1.0877874488728363,0.8910065241883678,0.9692257138759177,0.029708830845894464,0.009708830845894464,0.0001060609645971303
0.018000000000000002,1.0902851078987854,0.9048270524660196,0.9865194605276542,0.03093838206507514,0.01093838206507514,0.00013314176734832532
0.0185,1.092781875847169,0.917754625683981,1.0029056214223573,0.03215253247920373,0.01215253247920373,0.00016319024412796384
0.019,1.0952777280758959,0.9297764858882513,1.0183634770820742,0.03334783572543493,0.013347835725434926,0.00019615185783123125
0.0195,1.0977726399519114,0.9408807689542255,1.0328731656148644,0.03452084128440919,0.014520841284409187,0.00023196358139767614
0.02,1.1002665868514434,0.9510565162951535,1.0464157070868927,0.03566810105449703,0.015668101054497032,0.0002705539250804245
0.0205,1.1027595441602422,0.9602936856769431,1.0589730270770648,0.036786175954614524,0.016786175954614523,0.0003118429801542598
0.021,1.105251487273826,0.9685831611286311,1.0705279793858034,0.03787164254457749,0.01787164254457749,0.00035574247906531783
