# frequency,input_amplitude,output_amplitude
3.108500000000000000e+04,4.590506124417470470e-06,9.756026111535254325e-06
3.109000000000000000e+04,4.589526218111495670e-06,9.754978666693812412e-06
3.109500000000000000e+04,4.588546853421297892e-06,9.753931691505215963e-06
3.110000000000000000e+04,4.587568031406308677e-06,9.752885185776011121e-06
3.110500000000000000e+04,4.586589748428166609e-06,9.751839149264913777e-06
3.111000000000000000e+04,4.585612006989446624e-06,9.750793581798077194e-06
3.111500000000000000e+04,4.584634808030469644e-06,9.749748483187648099e-06
3.112000000000000000e+04,4.583658148752886992e-06,9.748703853200031745e-06
3.112500000000000000e+04,4.582682030190831874e-06,9.747659691644240839e-06
3.113000000000000000e+04,4.581706449275769046e-06,9.746615998282525089e-06
3.113500000000000000e+04,4.580731408763913223e-06,9.745572772951620590e-06
3.114000000000000000e+04,4.579756908459032283e-06,9.744530015444021211e-06
3.114500000000000000e+04,4.578782946236394053e-06,9.743487725536272882e-06
3.115000000000000000e+04,4.577809523897907816e-06,9.742445903051537149e-06
3.115500000000000000e+04,4.576836637354709211e-06,9.741404547734216736e-06
3.116000000000000000e+04,4.575864288395742837e-06,9.740363659412487623e-06
3.116500000000000000e+04,4.574892478337442734e-06,9.739323237900854676e-06
3.117000000000000000e+04,4.573921204905466995e-06,9.738283282968836842e-06
3.117500000000000000e+04,4.572950470111176668e-06,9.737243794447178303e-06
3.118000000000000000e+04,4.571980270188372737e-06,9.736204772084400060e-06
3.118500000000000000e+04,4.571010605987389884e-06,9.735166215698259586e-06
3.119000000000000000e+04,4.570041478735937992e-06,9.734128125101047604e-06
3.119500000000000000e+04,4.569072885164959468e-06,9.733090500053101222e-06
3.120000000000000000e+04,4.568104828871771901e-06,9.732053340402174740e-06
3.120500000000000000e+04,4.567137307253224507e-06,9.731016645918608726e-06
3.121000000000000000e+04,4.566170319678908782e-06,9.729980416393873834e-06
3.121500000000000000e+04,4.565203866644770987e-06,9.728944651636271259e-06
3.122000000000000000e+04,4.564237946650151646e-06,9.727909351428662413e-06
3.122500000000000000e+04,4.563272559859083774e-06,9.726874515575377602e-06
3.123000000000000000e+04,4.562307707463891605e-06,9.725840143893971012e-06
3.123500000000000000e+04,4.561343388909220526e-06,9.724806236181303813e-06
3.124000000000000000e+04,4.560379601943354575e-06,9.723772792208461963e-06
3.124500000000000000e+04,4.559416348245546733e-06,9.722739811803070869e-06
3.125000000000000000e+04,4.558453624910008969e-06,9.721707294726058871e-06
3.125500000000000000e+04,4.557491433150287930e-06,9.720675240800595980e-06
3.126000000000000000e+04,4.556529773521066528e-06,9.719643649835064711e-06
3.126500000000000000e+04,4.555568644250741472e-06,9.718612521611333751e-06
3.127000000000000000e+04,4.554608046652411191e-06,9.717581855948026240e-06
3.127500000000000000e+04,4.553647979535340483e-06,9.716551652632047324e-06
3.128000000000000000e+04,4.552688442622818084e-06,9.715521911466902299e-06
3.128500000000000000e+04,4.551729434487671405e-06,9.714492632232438833e-06
3.129000000000000000e+04,4.550770957212425814e-06,9.713463814766026599e-06
3.129500000000000000e+04,4.549813007105349198e-06,9.712435458823157679e-06
3.130000000000000000e+04,4.548855586154877658e-06,9.711407564232711089e-06
3.130500000000000000e+04,4.547898693942325349e-06,9.710380130791027920e-06
3.131000000000000000e+04,4.546942330276538958e-06,9.709353158301303456e-06
3.131500000000000000e+04,4.545986493540090437e-06,9.708326646549765216e-06
3.132000000000000000e+04,4.545031186428467324e-06,9.707300595372932452e-06
3.132500000000000000e+04,4.544076405664378020e-06,9.706275004538316643e-06
3.133000000000000000e+04,4.543122151130963318e-06,9.705249873842711198e-06
3.133500000000000000e+04,4.542168423207646545e-06,9.704225203100297416e-06
3.134000000000000000e+04,4.541215222400185992e-06,9.703200992124443445e-06
3.134500000000000000e+04,4.540262545558287403e-06,9.702177240676308019e-06
3.135000000000000000e+04,4.539310395055699627e-06,9.701153948594865091e-06
3.135500000000000000e+04,4.538358770346453178e-06,9.700131115675744245e-06
3.136000000000000000e+04,4.537407670223121226e-06,9.699108741712203374e-06
3.136500000000000000e+04,4.536457094172842259e-06,9.698086826502070961e-06
3.137000000000000000e+04,4.535507044400810654e-06,9.697065369878854208e-06
3.137500000000000000e+04,4.534557517697242490e-06,9.696044371609641079e-06
3.138000000000000000e+04,4.533608514602202586e-06,9.695023831507704854e-06
3.138500000000000000e+04,4.532660035024380790e-06,9.694003749377736676e-06
3.139000000000000000e+04,4.531712079839538019e-06,9.692984125036657151e-06
3.139500000000000000e+04,4.530764646131111984e-06,9.691964958256963391e-06
3.140000000000000000e+04,4.529817734244564225e-06,9.690946248846163774e-06
3.140500000000000000e+04,4.528871344895485964e-06,9.689927996621085728e-06
3.141000000000000000e+04,4.527925478354596555e-06,9.688910201395488733e-06
3.141500000000000000e+04,4.526980132055866433e-06,9.687892862941668308e-06
3.142000000000000000e+04,4.526035306758782610e-06,9.686875981075667534e-06
3.142500000000000000e+04,4.525091003290573556e-06,9.685859555617793451e-06
3.143000000000000000e+04,4.524147220319906765e-06,9.684843586356753692e-06
3.143500000000000000e+04,4.523203957108062781e-06,9.683828073094096907e-06
3.144000000000000000e+04,4.522261213443550182e-06,9.682813015631288738e-06
3.144500000000000000e+04,4.521318990498033223e-06,9.681798413792186989e-06
3.145000000000000000e+04,4.520377286678640188e-06,9.680784267364697998e-06
3.145500000000000000e+04,4.519436101858313593e-06,9.679770576159679309e-06
3.146000000000000000e+04,4.518495434827506484e-06,9.678757339965691169e-06
3.146500000000000000e+04,4.517555287360425083e-06,9.677744558615068487e-06
3.147000000000000000e+04,4.516615658395722708e-06,9.676732231900953961e-06
3.147500000000000000e+04,4.515676546114236016e-06,9.675720359614350681e-06
3.148000000000000000e+04,4.514737951965107936e-06,9.674708941575909583e-06
3.148500000000000000e+04,4.513799874287481347e-06,9.673697977580728317e-06
3.149000000000000000e+04,4.512862314601663499e-06,9.672687467452454623e-06
3.149500000000000000e+04,4.511925271208797679e-06,9.671677410979384474e-06
3.150000000000000000e+04,4.510988743429474526e-06,9.670667807965568655e-06
3.150500000000000000e+04,4.510052731598896315e-06,9.669658658221060029e-06
3.151000000000000000e+04,4.509117235683601859e-06,9.668649961558498297e-06
3.151500000000000000e+04,4.508182255827641816e-06,9.667641717787448427e-06
3.152000000000000000e+04,4.507247790188614491e-06,9.666633926695294987e-06
3.152500000000000000e+04,4.506313839099729096e-06,9.665626588094923316e-06
3.153000000000000000e+04,4.505380402300992254e-06,9.664619701793213290e-06
3.153500000000000000e+04,4.504447479851228710e-06,9.663613267605986065e-06
3.154000000000000000e+04,4.503515071994738860e-06,9.662607285341227742e-06
3.154500000000000000e+04,4.502583177004415747e-06,9.661601754792872147e-06
3.155000000000000000e+04,4.501651794334771001e-06,9.660596675761417608e-06
3.155500000000000000e+04,4.500720924860041726e-06,9.659592048068582325e-06
3.156000000000000000e+04,4.499790568384526889e-06,9.658587871524995143e-06
3.156500000000000000e+04,4.498860725229383267e-06,9.657584145942264074e-06
3.157000000000000000e+04,4.497931392704153005e-06,9.656580871102589844e-06
3.157500000000000000e+04,4.497002571709077118e-06,9.655578046827499223e-06
3.158000000000000000e+04,4.496074262510320464e-06,9.654575672930441673e-06
3.158500000000000000e+04,4.495146463746727354e-06,9.653573749206248875e-06
3.159000000000000000e+04,4.494219175968776030e-06,9.652572275471790612e-06
3.159500000000000000e+04,4.493292399199355018e-06,9.651571251542923613e-06
3.160000000000000000e+04,4.492366132307545735e-06,9.650570677217207006e-06
3.160500000000000000e+04,4.491440375407412180e-06,9.649570552304617419e-06
3.161000000000000000e+04,4.490515126784925587e-06,9.648570876601289268e-06
3.161500000000000000e+04,4.489590388478708758e-06,9.647571649939360952e-06
3.162000000000000000e+04,4.488666159561102221e-06,9.646572872124174134e-06
3.162500000000000000e+04,4.487742438369452299e-06,9.645574542947492542e-06
3.163000000000000000e+04,4.486819225738692073e-06,9.644576662229890879e-06
3.163500000000000000e+04,4.485896521507300831e-06,9.643579229785813027e-06
3.164000000000000000e+04,4.484974324257021852e-06,9.642582245405860583e-06
3.164500000000000000e+04,4.484052634331132178e-06,9.641585708912822394e-06
3.165000000000000000e+04,4.483131451766309185e-06,9.640589620116544648e-06
3.165500000000000000e+04,4.482210776407635627e-06,9.639593978830536099e-06
3.166000000000000000e+04,4.481290607696217142e-06,9.638598784860868556e-06
3.166500000000000000e+04,4.480370945054509400e-06,9.637604038012394095e-06
3.167000000000000000e+04,4.479451788451712586e-06,9.636609738102206119e-06
3.167500000000000000e+04,4.478533136966588586e-06,9.635615884930123635e-06
3.168000000000000000e+04,4.477614990556594323e-06,9.634622478310990324e-06
3.168500000000000000e+04,4.476697349280363111e-06,9.633629518057024063e-06
3.169000000000000000e+04,4.475780212464796831e-06,9.632637003979294154e-06
3.169500000000000000e+04,4.474863580699609138e-06,9.631644935895752887e-06
3.170000000000000000e+04,4.473947453098643480e-06,9.630653313610911835e-06
3.170500000000000000e+04,4.473031829385977181e-06,9.629662136935762372e-06
3.171000000000000000e+04,4.472116709016798648e-06,9.628671405677421543e-06
3.171500000000000000e+04,4.471202091549960417e-06,9.627681119648774687e-06
3.172000000000000000e+04,4.470287977026695205e-06,9.626691278662971419e-06
3.172500000000000000e+04,4.469374365260691340e-06,9.625701882532234699e-06
3.173000000000000000e+04,4.468461255296929337e-06,9.624712931062153525e-06
3.173500000000000000e+04,4.467548648235114612e-06,9.623724424080180509e-06
3.174000000000000000e+04,4.466636542082814764e-06,9.622736361377567769e-06
3.174500000000000000e+04,4.465724938602242028e-06,9.621748742791273322e-06
3.175000000000000000e+04,4.464813836030915658e-06,9.620761568118436165e-06
3.175500000000000000e+04,4.463903233882629425e-06,9.619774837165219583e-06
3.176000000000000000e+04,4.462993132446753501e-06,9.618788549754661455e-06
3.176500000000000000e+04,4.462083530959448821e-06,9.617802705688877941e-06
3.177000000000000000e+04,4.461174429521964621e-06,9.616817304788906229e-06
3.177500000000000000e+04,4.460265826966256020e-06,9.615832346859818624e-06
3.178000000000000000e+04,4.459357724197593714e-06,9.614847831723927945e-06
3.178500000000000000e+04,4.458450120831089321e-06,9.613863759191602147e-06
3.179000000000000000e+04,4.457543015868891442e-06,9.612880129073747904e-06
3.179500000000000000e+04,4.456636409582815491e-06,9.611896941188017654e-06
3.180000000000000000e+04,4.455730301714835750e-06,9.610914195348860362e-06
3.180500000000000000e+04,4.454824692542901000e-06,9.609931891374933049e-06
3.181000000000000000e+04,4.453919579557305979e-06,9.608950029053671104e-06
3.181500000000000000e+04,4.453014965064474818e-06,9.607968608230750204e-06
3.182000000000000000e+04,4.452110847114754511e-06,9.606987628702237005e-06
3.182500000000000000e+04,4.451207225852805581e-06,9.606007090284005178e-06
3.183000000000000000e+04,4.450304101306200644e-06,9.605026992794203525e-06
3.183500000000000000e+04,4.449401472857121491e-06,9.604047336049112294e-06
3.184000000000000000e+04,4.448499339843962547e-06,9.603068119851208484e-06
3.184500000000000000e+04,4.447597702543141154e-06,9.602089344024531165e-06
3.185000000000000000e+04,4.446696560126375135e-06,9.601111008379699017e-06
3.185500000000000000e+04,4.445795913065999706e-06,9.600133112738562375e-06
3.186000000000000000e+04,4.444895760456278301e-06,9.599155656909036190e-06
3.186500000000000000e+04,4.443996102189266737e-06,9.598178640708432397e-06
3.187000000000000000e+04,4.443096938061555133e-06,9.597202063953442900e-06
3.187500000000000000e+04,4.442198267958113874e-06,9.596225926462284266e-06
3.188000000000000000e+04,4.441300091334243176e-06,9.595250228045336310e-06
3.188500000000000000e+04,4.440402407868705794e-06,9.594274968520710565e-06
3.189000000000000000e+04,4.439505217223001952e-06,9.593300147701211056e-06
3.189500000000000000e+04,4.438608519338748209e-06,9.592325765406372332e-06
3.190000000000000000e+04,4.437712314138619775e-06,9.591351821452508521e-06
3.190500000000000000e+04,4.436816600994762795e-06,9.590378315656201416e-06
3.191000000000000000e+04,4.435921379534056714e-06,9.589405247827690224e-06
3.191500000000000000e+04,4.435026650000337755e-06,9.588432617795438916e-06
3.192000000000000000e+04,4.434132411151310126e-06,9.587460425360679351e-06
3.192500000000000000e+04,4.433238663207507328e-06,9.586488670345004370e-06
3.193000000000000000e+04,4.432345406201019202e-06,9.585517352572049853e-06
3.193500000000000000e+04,4.431452638848773792e-06,9.584546471845663298e-06
3.194000000000000000e+04,4.430560362082259161e-06,9.583576027996963277e-06
3.194500000000000000e+04,4.429668574787477904e-06,9.582606020835435139e-06
3.195000000000000000e+04,4.428777276989168466e-06,9.581636450177330333e-06
3.195500000000000000e+04,4.427886468941451742e-06,9.580667315853154178e-06
3.196000000000000000e+04,4.426996149705084237e-06,9.579698617665759756e-06
3.196500000000000000e+04,4.426106319133342058e-06,9.578730355440019615e-06
3.197000000000000000e+04,4.425216976520678099e-06,9.577762528983660667e-06
3.197500000000000000e+04,4.424328122214205616e-06,9.576795138124960532e-06
3.198000000000000000e+04,4.423439755206631333e-06,9.575828182676143866e-06
3.198500000000000000e+04,4.422551876532761849e-06,9.574861662468000590e-06
3.199000000000000000e+04,4.421664484752057548e-06,9.573895577301174724e-06
3.199500000000000000e+04,4.420777579903113487e-06,9.572929927006962715e-06
3.200000000000000000e+04,4.419891161607552424e-06,9.571964711394336612e-06
3.200500000000000000e+04,4.419005229502701958e-06,9.570999930283706795e-06
3.201000000000000000e+04,4.418119783473966152e-06,9.570035583498488917e-06
3.201500000000000000e+04,4.417234823424947577e-06,9.569071670857517877e-06
3.202000000000000000e+04,4.416350348431166520e-06,9.568108192171940904e-06
3.202500000000000000e+04,4.415466359591850672e-06,9.567145147276788166e-06
3.203000000000000000e+04,4.414582855386276890e-06,9.566182535979185180e-06
3.203500000000000000e+04,4.413699835388410472e-06,9.565220358096547217e-06
3.204000000000000000e+04,4.412817300068628294e-06,9.564258613455232523e-06
3.204500000000000000e+04,4.411935249030846740e-06,9.563297301873098521e-06
3.205000000000000000e+04,4.411053681090874785e-06,9.562336423161405942e-06
3.205500000000000000e+04,4.410172597565348912e-06,9.561375977158654402e-06
3.206000000000000000e+04,4.409291996720512112e-06,9.560415963667105753e-06
3.206500000000000000e+04,4.408411878875689028e-06,9.559456382512855662e-06
3.207000000000000000e+04,4.407532243804662571e-06,9.558497233517549482e-06
3.207500000000000000e+04,4.406653091170821848e-06,9.557538516502952846e-06
3.208000000000000000e+04,4.405774419993981179e-06,9.556580231277758282e-06
3.208500000000000000e+04,4.404896231752404488e-06,9.555622377685674658e-06
3.209000000000000000e+04,4.404018524929900256e-06,9.554664955534854093e-06
3.209500000000000000e+04,4.403141298630806529e-06,9.553707964633441932e-06
3.210000000000000000e+04,4.402264554014161686e-06,9.552751404823154821e-06
3.210500000000000000e+04,4.401388290027733121e-06,9.551795275915290760e-06
3.211000000000000000e+04,4.400512506094630408e-06,9.550839577729013297e-06
3.211500000000000000e+04,4.399637202842726039e-06,9.549884310091561593e-06
3.212000000000000000e+04,4.398762378970713131e-06,9.548929472818099506e-06
3.212500000000000000e+04,4.397888034426766821e-06,9.547975065730104677e-06
3.213000000000000000e+04,4.397014170034990027e-06,9.547021088664636767e-06
3.213500000000000000e+04,4.396140784968869175e-06,9.546067541433036127e-06
3.214000000000000000e+04,4.395267877744268711e-06,9.545114423843658165e-06
