# Time,Input,Output
0.000423,-1.0,0.5789519894658947
0.000424,-1.0,0.5756896919669982
0.000425,-1.0,0.5724341347521902
0.000426,-1.0,0.5691853038952641
0.00042699999999999997,-1.0,0.5659431854987862
0.000428,-1.0,0.5627077656940366
0.00042899999999999997,-1.0,0.5594790306409496
0.00043,-1.0,0.556256966528055
0.00043099999999999996,-1.0,0.5530415595724184
0.000432,-1.0,0.5498327960195828
0.00043299999999999995,-1.0,0.5466306621435092
0.000434,-1.0,0.5434351442465184
0.000435,-1.0,0.5402462286592321
0.00043599999999999997,-1.0,0.5370639017405147
0.000437,-1.0,0.5338881498774144
0.00043799999999999997,-1.0,0.5307189594851056
0.000439,-1.0,0.5275563170068305
0.00043999999999999996,-1.0,0.5244002089138411
0.000441,-1.0,0.5212506217053413
0.00044199999999999996,-1.0,0.5181075419084293
0.000443,-1.0,0.51497095607804
0.000444,-1.0,0.5118408507968869
0.000445,-1.0,0.5087172126754057
0.000446,-1.0,0.5056000283516962
0.00044699999999999997,-1.0,0.5024892844914653
0.000448,-1.0,0.49938496778797054
0.00044899999999999996,-1.0,0.4962870649619623
0.00045,-1.0,0.4931955627616276
0.00045099999999999996,-1.0,0.49011044796253334
0.000452,-1.0,0.4870317073675694
0.000453,-1.0,0.4839593278068926
0.000454,-1.0,0.4808932961378701
0.000455,-1.0,0.4778335992450232
0.00045599999999999997,-1.0,0.4747802240399715
0.000457,-1.0,0.4717331574613765
0.00045799999999999997,-1.0,0.46869238647488604
0.000459,-1.0,0.4656578980730784
0.00045999999999999996,-1.0,0.4626296792754067
0.000461,-1.0,0.45960771712814347
0.00046199999999999995,-1.0,0.456591998704325
0.000463,-1.0,0.4535825111036962
0.000464,-1.0,0.4505792414526555
0.00046499999999999997,-1.0,0.44758217690419955
0.000466,-1.0,0.44459130463786856
0.00046699999999999997,-1.0,0.44160661185969113
0.000468,-1.0,0.43862808580212975
0.00046899999999999996,-1.0,0.4356557137240262
0.00047,-1.0,0.43268948291054676
0.00047099999999999996,-1.0,0.42972938067312827
0.000472,-1.0,0.42677539434942346
0.000473,-1.0,0.423827511303247
0.000474,-1.0,0.42088571892452126
0.000475,-1.0,0.41795000462922266
0.00047599999999999997,-1.0,0.41502035585932756
0.000477,-1.0,0.4120967600827587
0.00047799999999999996,-1.0,0.4091792047933315
0.000479,-1.0,0.4062676775107006
0.00047999999999999996,-1.0,0.4033621657803066
0.000481,-1.0,0.40046265717332247
0.00048199999999999995,-1.0,0.3975691392866007
0.000483,-1.0,0.3946815997426201
0.000484,-1.0,0.3918000261894329
0.00048499999999999997,-1.0,0.3889244063006117
0.000486,-1.0,0.3860547277751972
0.00048699999999999997,-1.0,0.38319097833764515
0.000488,-1.0,0.380333145737774
0.000489,-1.0,0.37748121775071247
0.00049,-1.0,0.3746351821768473
0.000491,-1.0,0.3717950268417712
0.0004919999999999999,-1.0,0.3689607395962303
0.000493,-1.0,0.3661323083160728
