time,input_v,output_v
7.455999999999999954e-03,2.279999999999997584e+00,1.477989592027351584e+00
7.458000000000000219e-03,2.290000000000000924e+00,1.478328635428643789e+00
7.459999999999999618e-03,2.299999999999995381e+00,1.478667588254644061e+00
7.461999999999999883e-03,2.309999999999998721e+00,1.479006449628111897e+00
7.464000000000000148e-03,2.320000000000002061e+00,1.479345218671471951e+00
7.466000000000000414e-03,2.330000000000000959e+00,1.479683894506857333e+00
7.467999999999999812e-03,2.339999999999999858e+00,1.480022476256152686e+00
7.470000000000000077e-03,2.349999999999998757e+00,1.480360963041037925e+00
7.472000000000000343e-03,2.360000000000002096e+00,1.480699353983029321e+00
7.473999999999999741e-03,2.369999999999996554e+00,1.481037648203522128e+00
7.476000000000000006e-03,2.379999999999999893e+00,1.481375844823831667e+00
7.478000000000000272e-03,2.389999999999998792e+00,1.481713942965233954e+00
7.479999999999999670e-03,2.399999999999997691e+00,1.482051941749006341e+00
7.481999999999999935e-03,2.410000000000001030e+00,1.482389840296467476e+00
7.484000000000000201e-03,2.419999999999999929e+00,1.482727637729016834e+00
7.485999999999999599e-03,2.429999999999998828e+00,1.483065333168173572e+00
7.487999999999999864e-03,2.439999999999997726e+00,1.483402925735614941e+00
7.490000000000000130e-03,2.450000000000001066e+00,1.483740414553214926e+00
7.492000000000000395e-03,2.459999999999999964e+00,1.484077798743081766e+00
7.493999999999999793e-03,2.469999999999998863e+00,1.484415077427595042e+00
7.496000000000000059e-03,2.479999999999997762e+00,1.484752249729442530e+00
7.498000000000000324e-03,2.490000000000001101e+00,1.485089314771657065e+00
7.499999999999999722e-03,2.500000000000000000e+00,1.485426271677651844e+00
7.501999999999999988e-03,2.509999999999998899e+00,1.485763119571256397e+00
7.504000000000000253e-03,2.520000000000002238e+00,1.486099857576751671e+00
7.505999999999999651e-03,2.529999999999996696e+00,1.486436484818904891e+00
7.507999999999999917e-03,2.540000000000000036e+00,1.486773000423003532e+00
7.510000000000000182e-03,2.549999999999998934e+00,1.487109403514889516e+00
7.511999999999999580e-03,2.559999999999997833e+00,1.487445693220992737e+00
7.513999999999999846e-03,2.569999999999996732e+00,1.487781868668363927e+00
7.516000000000000111e-03,2.580000000000000071e+00,1.488117928984707516e+00
7.518000000000000377e-03,2.589999999999998970e+00,1.488453873298414276e+00
7.519999999999999775e-03,2.599999999999997868e+00,1.488789700738592625e+00
7.522000000000000040e-03,2.610000000000001208e+00,1.489125410435100605e+00
7.524000000000000306e-03,2.620000000000000107e+00,1.489461001518576966e+00
7.525999999999999704e-03,2.629999999999999005e+00,1.489796473120471809e+00
7.527999999999999969e-03,2.639999999999997904e+00,1.490131824373077229e+00
7.530000000000000235e-03,2.650000000000001243e+00,1.490467054409557290e+00
7.531999999999999633e-03,2.659999999999995701e+00,1.490802162363977557e+00
7.533999999999999898e-03,2.669999999999999041e+00,1.491137147371334404e+00
7.536000000000000164e-03,2.679999999999997939e+00,1.491472008567584107e+00
7.538000000000000429e-03,2.690000000000001279e+00,1.491806745089671260e+00
7.539999999999999827e-03,2.700000000000000178e+00,1.492141356075557201e+00
7.542000000000000093e-03,2.709999999999999076e+00,1.492475840664247544e+00
7.544000000000000358e-03,2.720000000000002416e+00,1.492810197995819932e+00
7.545999999999999756e-03,2.729999999999996874e+00,1.493144427211451353e+00
7.548000000000000022e-03,2.740000000000000213e+00,1.493478527453444782e+00
7.550000000000000287e-03,2.749999999999999112e+00,1.493812497865255384e+00
7.551999999999999685e-03,2.759999999999998010e+00,1.494146337591517160e+00
7.553999999999999951e-03,2.769999999999996909e+00,1.494480045778068478e+00
7.556000000000000216e-03,2.780000000000000249e+00,1.494813621571977391e+00
7.557999999999999614e-03,2.789999999999999147e+00,1.495147064121567615e+00
7.559999999999999880e-03,2.799999999999998046e+00,1.495480372576442285e+00
7.562000000000000145e-03,2.810000000000001386e+00,1.495813546087509938e+00
7.564000000000000411e-03,2.820000000000000284e+00,1.496146583807007602e+00
7.565999999999999809e-03,2.829999999999999183e+00,1.496479484888525668e+00
7.568000000000000074e-03,2.839999999999998082e+00,1.496812248487031871e+00
7.570000000000000340e-03,2.850000000000001421e+00,1.497144873758895267e+00
7.571999999999999738e-03,2.859999999999995879e+00,1.497477359861910218e+00
7.574000000000000003e-03,2.869999999999999218e+00,1.497809705955320592e+00
7.576000000000000269e-03,2.880000000000002558e+00,1.498141911199844856e+00
7.577999999999999667e-03,2.889999999999997016e+00,1.498473974757702054e+00
7.579999999999999932e-03,2.900000000000000355e+00,1.498805895792639342e+00
7.582000000000000198e-03,2.909999999999999254e+00,1.499137673469962184e+00
7.583999999999999596e-03,2.919999999999998153e+00,1.499469306956568992e+00
7.585999999999999861e-03,2.929999999999997051e+00,1.499800795420990873e+00
7.588000000000000127e-03,2.940000000000000391e+00,1.500132138033440254e+00
7.590000000000000392e-03,2.949999999999999289e+00,1.500463333965869950e+00
7.591999999999999790e-03,2.959999999999998188e+00,1.500794382392046211e+00
7.594000000000000056e-03,2.970000000000001528e+00,1.501125282487639323e+00
7.596000000000000321e-03,2.980000000000000426e+00,1.501456033430331738e+00
7.597999999999999719e-03,2.989999999999999325e+00,1.501786634399946863e+00
7.599999999999999985e-03,2.999999999999998224e+00,1.502117084578597161e+00
7.602000000000000250e-03,3.010000000000001563e+00,1.502447383150850690e+00
7.603999999999999648e-03,3.019999999999996021e+00,1.502777529303913617e+00
7.605999999999999914e-03,3.029999999999999361e+00,1.503107522227827841e+00
7.608000000000000179e-03,3.039999999999998259e+00,1.503437361115679494e+00
7.609999999999999577e-03,3.049999999999997158e+00,1.503767045163817428e+00
7.611999999999999843e-03,3.060000000000000497e+00,1.504096573572081041e+00
7.614000000000000108e-03,3.069999999999999396e+00,1.504425945544032306e+00
7.616000000000000374e-03,3.080000000000002736e+00,1.504755160287194027e+00
7.617999999999999772e-03,3.089999999999997193e+00,1.505084217013291203e+00
7.620000000000000037e-03,3.100000000000000533e+00,1.505413114938495722e+00
7.622000000000000303e-03,3.109999999999999432e+00,1.505741853283671050e+00
7.623999999999999701e-03,3.119999999999998330e+00,1.506070431274619814e+00
7.625999999999999966e-03,3.129999999999997229e+00,1.506398848142330937e+00
7.628000000000000232e-03,3.140000000000000568e+00,1.506727103123225886e+00
7.629999999999999630e-03,3.149999999999999467e+00,1.507055195459405805e+00
7.631999999999999895e-03,3.159999999999998366e+00,1.507383124398896213e+00
7.634000000000000161e-03,3.170000000000001705e+00,1.507710889195891468e+00
7.636000000000000426e-03,3.180000000000000604e+00,1.508038489110996805e+00
7.637999999999999824e-03,3.189999999999999503e+00,1.508365923411469023e+00
7.640000000000000090e-03,3.199999999999998401e+00,1.508693191371454745e+00
7.642000000000000355e-03,3.210000000000001741e+00,1.509020292272226671e+00
7.643999999999999753e-03,3.219999999999996199e+00,1.509347225402417392e+00
7.646000000000000019e-03,3.229999999999999538e+00,1.509673990058250759e+00
7.648000000000000284e-03,3.239999999999998437e+00,1.510000585543770368e+00
7.649999999999999682e-03,3.249999999999997335e+00,1.510327011171065825e+00
7.651999999999999948e-03,3.260000000000000675e+00,1.510653266260495231e+00
7.654000000000000213e-03,3.269999999999999574e+00,1.510979350140906119e+00
7.655999999999999611e-03,3.279999999999998472e+00,1.511305262149851947e+00
7.657999999999999877e-03,3.289999999999997371e+00,1.511631001633806815e+00
7.660000000000000142e-03,3.300000000000000711e+00,1.511956567948376851e+00
7.662000000000000408e-03,3.309999999999999609e+00,1.512281960458508046e+00
7.663999999999999806e-03,3.319999999999998508e+00,1.512607178538691199e+00
7.666000000000000071e-03,3.329999999999997407e+00,1.512932221573163982e+00
7.668000000000000337e-03,3.340000000000000746e+00,1.513257088956110108e+00
7.669999999999999735e-03,3.349999999999999645e+00,1.513581780091854068e+00
7.672000000000000000e-03,3.359999999999998543e+00,1.513906294395054752e+00
7.674000000000000266e-03,3.370000000000001883e+00,1.514230631290893525e+00
7.675999999999999664e-03,3.379999999999996341e+00,1.514554790215261182e+00
7.677999999999999929e-03,3.389999999999999680e+00,1.514878770614940473e+00
7.680000000000000195e-03,3.399999999999998579e+00,1.515202571947786403e+00
7.681999999999999593e-03,3.409999999999997478e+00,1.515526193682901868e+00
7.683999999999999858e-03,3.419999999999996376e+00,1.515849635300812182e+00
7.686000000000000124e-03,3.429999999999999716e+00,1.516172896293634942e+00
7.688000000000000389e-03,3.440000000000003055e+00,1.516495976165246784e+00
7.689999999999999787e-03,3.449999999999997513e+00,1.516818874431448139e+00
7.692000000000000053e-03,3.460000000000000853e+00,1.517141590620123992e+00
7.694000000000000318e-03,3.469999999999999751e+00,1.517464124271401316e+00
7.695999999999999716e-03,3.479999999999998650e+00,1.517786474937804719e+00
7.697999999999999982e-03,3.489999999999997549e+00,1.518108642184407220e+00
7.700000000000000247e-03,3.500000000000000888e+00,1.518430625588979455e+00
7.701999999999999645e-03,3.509999999999995346e+00,1.518752424742135787e+00
7.703999999999999911e-03,3.519999999999998685e+00,1.519074039247476193e+00
7.706000000000000176e-03,3.530000000000002025e+00,1.519395468721726372e+00
7.707999999999999574e-03,3.539999999999996483e+00,1.519716712794874525e+00
7.709999999999999840e-03,3.549999999999999822e+00,1.520037771110305247e+00
7.712000000000000105e-03,3.559999999999998721e+00,1.520358643324930537e+00
7.714000000000000370e-03,3.570000000000002061e+00,1.520679329109317468e+00
7.715999999999999769e-03,3.579999999999996518e+00,1.520999828147813870e+00
7.718000000000000034e-03,3.589999999999999858e+00,1.521320140138670451e+00
7.720000000000000299e-03,3.599999999999998757e+00,1.521640264794160480e+00
7.721999999999999698e-03,3.609999999999997655e+00,1.521960201840696358e+00
7.723999999999999963e-03,3.620000000000000995e+00,1.522279951018943756e+00
7.726000000000000228e-03,3.629999999999999893e+00,1.522599512083932849e+00
7.727999999999999627e-03,3.639999999999998792e+00,1.522918884805167128e+00
7.729999999999999892e-03,3.649999999999997691e+00,1.523238068966728864e+00
7.732000000000000157e-03,3.660000000000001030e+00,1.523557064367382807e+00
7.734000000000000423e-03,3.669999999999999929e+00,1.523875870820676548e+00
7.735999999999999821e-03,3.679999999999998828e+00,1.524194488155038441e+00
7.738000000000000086e-03,3.689999999999997726e+00,1.524512916213873082e+00
7.740000000000000352e-03,3.700000000000001066e+00,1.524831154855654125e+00
7.741999999999999750e-03,3.709999999999999964e+00,1.525149203954014876e+00
7.744000000000000015e-03,3.719999999999998863e+00,1.525467063397835776e+00
7.746000000000000281e-03,3.730000000000002203e+00,1.525784733091329892e+00
7.747999999999999679e-03,3.739999999999996660e+00,1.526102212954125736e+00
7.749999999999999944e-03,3.750000000000000000e+00,1.526419502921347870e+00
7.752000000000000210e-03,3.759999999999998899e+00,1.526736602943695065e+00
7.753999999999999608e-03,3.769999999999997797e+00,1.527053512987515793e+00
7.755999999999999873e-03,3.779999999999996696e+00,1.527370233034881730e+00
7.758000000000000139e-03,3.790000000000000036e+00,1.527686763083658361e+00
7.760000000000000404e-03,3.800000000000003375e+00,1.528003103147574482e+00
7.761999999999999802e-03,3.809999999999997833e+00,1.528319253256287924e+00
7.764000000000000068e-03,3.820000000000001172e+00,1.528635213455450170e+00
7.766000000000000333e-03,3.830000000000000071e+00,1.528950983806768527e+00
7.767999999999999731e-03,3.839999999999998970e+00,1.529266564388065408e+00
7.769999999999999997e-03,3.849999999999997868e+00,1.529581955293336293e+00
7.772000000000000262e-03,3.860000000000001208e+00,1.529897156632805011e+00
7.773999999999999660e-03,3.869999999999995666e+00,1.530212168532977701e+00
7.775999999999999926e-03,3.879999999999999005e+00,1.530526991136693216e+00
7.778000000000000191e-03,3.890000000000002345e+00,1.530841624603172635e+00
7.779999999999999589e-03,3.899999999999996803e+00,1.531156069108067008e+00
7.781999999999999855e-03,3.910000000000000142e+00,1.531470324843501762e+00
7.784000000000000120e-03,3.919999999999999041e+00,1.531784392018119778e+00
7.786000000000000386e-03,3.930000000000002380e+00,1.532098270857123357e+00
7.787999999999999784e-03,3.939999999999996838e+00,1.532411961602312411e+00
7.790000000000000049e-03,3.950000000000000178e+00,1.532725464512122659e+00
7.792000000000000315e-03,3.959999999999999076e+00,1.533038779861660261e+00
7.793999999999999713e-03,3.969999999999997975e+00,1.533351907942735792e+00
7.795999999999999978e-03,3.979999999999996874e+00,1.533664849063895552e+00
7.798000000000000244e-03,3.990000000000000213e+00,1.533977603550451763e+00
7.799999999999999642e-03,3.999999999999999112e+00,1.534290171744510101e+00
7.801999999999999907e-03,4.009999999999998010e+00,1.534602554004996344e+00
7.804000000000000173e-03,4.020000000000001350e+00,1.534914750707680353e+00
7.805999999999999571e-03,4.029999999999995808e+00,1.535226762245199161e+00
7.807999999999999836e-03,4.039999999999999147e+00,1.535538589027077849e+00
7.810000000000000102e-03,4.049999999999998046e+00,1.535850231479748418e+00
7.812000000000000367e-03,4.060000000000001386e+00,1.536161690046568218e+00
7.813999999999999765e-03,4.069999999999995843e+00,1.536472965187834827e+00
7.816000000000000031e-03,4.079999999999999183e+00,1.536784057380801372e+00
7.818000000000000296e-03,4.090000000000002522e+00,1.537094967119688294e+00
7.820000000000000562e-03,4.100000000000001421e+00,1.537405694915695342e+00
7.822000000000000827e-03,4.110000000000004761e+00,1.537716241297010455e+00
7.823999999999999358e-03,4.119999999999994778e+00,1.538026606808817753e+00
7.825999999999999623e-03,4.129999999999998117e+00,1.538336792013304644e+00
7.827999999999999889e-03,4.139999999999997016e+00,1.538646797489665818e+00
7.830000000000000154e-03,4.150000000000000355e+00,1.538956623834107251e+00
7.832000000000000420e-03,4.159999999999999254e+00,1.539266271659848195e+00
7.834000000000000685e-03,4.170000000000002593e+00,1.539575741597121628e+00
7.835999999999999216e-03,4.179999999999997051e+00,1.539885034293173138e+00
7.837999999999999481e-03,4.189999999999995950e+00,1.540194150412259155e+00
7.839999999999999747e-03,4.199999999999999289e+00,1.540503090635642280e+00
7.842000000000000012e-03,4.209999999999998188e+00,1.540811855661587293e+00
7.844000000000000278e-03,4.220000000000001528e+00,1.541120446205354266e+00
7.846000000000000543e-03,4.230000000000000426e+00,1.541428862999190352e+00
7.848000000000000809e-03,4.240000000000003766e+00,1.541737106792321566e+00
7.849999999999999339e-03,4.249999999999993783e+00,1.542045178350941903e+00
7.851999999999999605e-03,4.259999999999997122e+00,1.542353078458201798e+00
7.853999999999999870e-03,4.270000000000000462e+00,1.542660807914195020e+00
7.856000000000000136e-03,4.279999999999999361e+00,1.542968367535945129e+00
7.858000000000000401e-03,4.290000000000002700e+00,1.543275758157389266e+00
7.860000000000000667e-03,4.300000000000001599e+00,1.543582980629362167e+00
7.861999999999999197e-03,4.309999999999996056e+00,1.543890035819578177e+00
7.863999999999999463e-03,4.319999999999994955e+00,1.544196924612612598e+00
7.865999999999999728e-03,4.329999999999998295e+00,1.544503647909881261e+00
7.867999999999999994e-03,4.339999999999997193e+00,1.544810206629619431e+00
7.870000000000000259e-03,4.350000000000000533e+00,1.545116601706859383e+00
7.872000000000000525e-03,4.360000000000003872e+00,1.545422834093407083e+00
7.874000000000000790e-03,4.370000000000002771e+00,1.545728904757817768e+00
7.875999999999999321e-03,4.379999999999997229e+00,1.546034814685369962e+00
7.877999999999999586e-03,4.389999999999996128e+00,1.546340564878039281e+00
7.879999999999999852e-03,4.399999999999999467e+00,1.546646156354470225e+00
7.882000000000000117e-03,4.409999999999998366e+00,1.546951590149948208e+00
7.884000000000000383e-03,4.420000000000001705e+00,1.547256867316368911e+00
7.886000000000000648e-03,4.430000000000000604e+00,1.547561988922208309e+00
7.887999999999999179e-03,4.439999999999995062e+00,1.547866956052490695e+00
7.889999999999999444e-03,4.449999999999998401e+00,1.548171769808756260e+00
7.891999999999999710e-03,4.459999999999997300e+00,1.548476431309027124e+00
7.893999999999999975e-03,4.470000000000000639e+00,1.548780941687773360e+00
7.896000000000000241e-03,4.479999999999999538e+00,1.549085302095876804e+00
7.898000000000000506e-03,4.490000000000002878e+00,1.549389513700595522e+00
7.900000000000000772e-03,4.500000000000001776e+00,1.549693577685526069e+00
7.901999999999999302e-03,4.509999999999996234e+00,1.549997495250565738e+00
7.903999999999999568e-03,4.519999999999995133e+00,1.550301267611873701e+00
7.905999999999999833e-03,4.529999999999998472e+00,1.550604896001830824e+00
7.908000000000000099e-03,4.540000000000001812e+00,1.550908381668999025e+00
7.910000000000000364e-03,4.550000000000000711e+00,1.551211725878080649e+00
7.912000000000000630e-03,4.560000000000004050e+00,1.551514929909875606e+00
7.913999999999999160e-03,4.569999999999994067e+00,1.551817995061238076e+00
7.915999999999999426e-03,4.579999999999997407e+00,1.552120922645033874e+00
7.917999999999999691e-03,4.589999999999996305e+00,1.552423713990094489e+00
7.919999999999999957e-03,4.599999999999999645e+00,1.552726370441173120e+00
7.922000000000000222e-03,4.609999999999998543e+00,1.553028893358897600e+00
7.924000000000000488e-03,4.620000000000001883e+00,1.553331284119724431e+00
7.926000000000000753e-03,4.630000000000000782e+00,1.553633544115891052e+00
7.927999999999999284e-03,4.639999999999995239e+00,1.553935674755367646e+00
7.929999999999999549e-03,4.649999999999998579e+00,1.554237677461808298e+00
7.931999999999999815e-03,4.659999999999997478e+00,1.554539553674501917e+00
7.934000000000000080e-03,4.670000000000000817e+00,1.554841304848321615e+00
7.936000000000000346e-03,4.679999999999999716e+00,1.555142932453674076e+00
7.938000000000000611e-03,4.690000000000003055e+00,1.555444437976448047e+00
7.939999999999999142e-03,4.699999999999993072e+00,1.555745822917962817e+00
7.941999999999999407e-03,4.709999999999996412e+00,1.556047088794914712e+00
7.943999999999999673e-03,4.719999999999999751e+00,1.556348237139324464e+00
7.945999999999999938e-03,4.729999999999998650e+00,1.556649269498483479e+00
7.948000000000000204e-03,4.740000000000001990e+00,1.556950187434898769e+00
7.950000000000000469e-03,4.750000000000000888e+00,1.557250992526238553e+00
7.952000000000000735e-03,4.760000000000004228e+00,1.557551686365276522e+00
7.953999999999999265e-03,4.769999999999994245e+00,1.557852270559835661e+00
7.955999999999999531e-03,4.779999999999997584e+00,1.558152746732732075e+00
7.957999999999999796e-03,4.789999999999996483e+00,1.558453116521717474e+00
7.960000000000000062e-03,4.799999999999999822e+00,1.558753381579421449e+00
7.962000000000000327e-03,4.809999999999998721e+00,1.559053543573293954e+00
7.964000000000000593e-03,4.820000000000002061e+00,1.559353604185545805e+00
7.966000000000000858e-03,4.830000000000005400e+00,1.559653565113090279e+00
7.967999999999999389e-03,4.839999999999995417e+00,1.559953428067483161e+00
7.969999999999999654e-03,4.849999999999998757e+00,1.560253194774863239e+00
7.971999999999999920e-03,4.859999999999997655e+00,1.560552866975891240e+00
7.974000000000000185e-03,4.870000000000000995e+00,1.560852446425688989e+00
7.976000000000000451e-03,4.879999999999999893e+00,1.561151934893778570e+00
7.978000000000000716e-03,4.890000000000003233e+00,1.561451334164020155e+00
7.979999999999999247e-03,4.899999999999993250e+00,1.561750646034549828e+00
7.981999999999999512e-03,4.909999999999996589e+00,1.562049872317717192e+00
7.983999999999999778e-03,4.919999999999999929e+00,1.562349014840022310e+00
7.986000000000000043e-03,4.929999999999998828e+00,1.562648075442052198e+00
7.988000000000000309e-03,4.940000000000002167e+00,1.562947055978417543e+00
7.990000000000000574e-03,4.950000000000001066e+00,1.563245958317688311e+00
7.992000000000000839e-03,4.960000000000004405e+00,1.563544784342329352e+00
7.993999999999999370e-03,4.969999999999994422e+00,1.563843535948635566e+00
7.995999999999999636e-03,4.979999999999997762e+00,1.564142215046667284e+00
7.997999999999999901e-03,4.989999999999996660e+00,1.564440823560183880e+00
8.000000000000000167e-03,0.000000000000000000e+00,1.564739363426578933e+00
8.002000000000000432e-03,1.000000000000333955e-02,1.565037836596813836e+00
8.004000000000000697e-03,2.000000000000667910e-02,1.565336245035350959e+00
8.005999999999999228e-03,2.999999999999225508e-02,1.565634590671998394e+00
8.007999999999999494e-03,3.999999999999559464e-02,1.565932875402251900e+00
8.009999999999999759e-03,4.999999999999893419e-02,1.566231101087634414e+00
8.012000000000000025e-03,6.000000000000227374e-02,1.566529269556032444e+00
8.014000000000000290e-03,6.999999999999673150e-02,1.566827382602030472e+00
8.016000000000000555e-03,8.000000000000007105e-02,1.567125441987242018e+00
8.018000000000000821e-03,9.000000000000341061e-02,1.567423449440637828e+00
8.019999999999999352e-03,9.999999999999786837e-02,1.567721406658872274e+00
8.021999999999999617e-03,1.100000000000012079e-01,1.568019315306605987e+00
8.023999999999999883e-03,1.199999999999956657e-01,1.568317177016826491e+00
8.026000000000000148e-03,1.299999999999990052e-01,1.568614993391166390e+00
8.028000000000000413e-03,1.400000000000023448e-01,1.568912766000218006e+00
8.030000000000000679e-03,1.500000000000056843e-01,1.569210496383846687e+00
8.031999999999999210e-03,1.599999999999912603e-01,1.569508186051500331e+00
8.033999999999999475e-03,1.699999999999945999e-01,1.569805836482517591e+00
8.035999999999999741e-03,1.799999999999979394e-01,1.570103449126432071e+00
8.038000000000000006e-03,1.900000000000012790e-01,1.570401025403275641e+00
8.040000000000000271e-03,2.000000000000046185e-01,1.570698566703877974e+00
8.042000000000000537e-03,2.099999999999990763e-01,1.570996074390164310e+00
8.044000000000000802e-03,2.200000000000024158e-01,1.571293549795450328e+00
8.045999999999999333e-03,2.299999999999968736e-01,1.571590994224734805e+00
8.047999999999999599e-03,2.400000000000002132e-01,1.571888408954990046e+00
8.049999999999999864e-03,2.499999999999946709e-01,1.572185795235449657e+00
8.052000000000000129e-03,2.599999999999980105e-01,1.572483154287893647e+00
8.054000000000000395e-03,2.700000000000013500e-01,1.572780487306932207e+00
8.056000000000000660e-03,2.800000000000046896e-01,1.573077795460285699e+00
8.057999999999999191e-03,2.899999999999991473e-01,1.573375079889063555e+00
8.059999999999999457e-03,2.999999999999936051e-01,1.573672341708040268e+00
8.061999999999999722e-03,3.099999999999969447e-01,1.573969582005928736e+00
8.063999999999999987e-03,3.200000000000002842e-01,1.574266801845652708e+00
8.066000000000000253e-03,3.300000000000036238e-01,1.574564002264615015e+00
8.068000000000000518e-03,3.399999999999980815e-01,1.574861184274965575e+00
8.070000000000000784e-03,3.500000000000014211e-01,1.575158348863865410e+00
8.071999999999999315e-03,3.599999999999958789e-01,1.575455496993749538e+00
8.073999999999999580e-03,3.699999999999992184e-01,1.575752629602587440e+00
8.075999999999999845e-03,3.800000000000025580e-01,1.576049747604141293e+00
8.078000000000000111e-03,3.899999999999970157e-01,1.576346851888221767e+00
8.080000000000000376e-03,4.000000000000003553e-01,1.576643943320942265e+00
8.082000000000000642e-03,4.100000000000036948e-01,1.576941022744970722e+00
8.083999999999999173e-03,4.199999999999981526e-01,1.577238090979778740e+00
8.085999999999999438e-03,4.299999999999926104e-01,1.577535148821890054e+00
8.087999999999999703e-03,4.399999999999959499e-01,1.577832197045125451e+00
8.089999999999999969e-03,4.499999999999992895e-01,1.578129236400846347e+00
8.092000000000000234e-03,4.600000000000026290e-01,1.578426267618196155e+00
8.094000000000000500e-03,4.700000000000059686e-01,1.578723291404339868e+00
8.096000000000000765e-03,4.800000000000004263e-01,1.579020308444701204e+00
8.097999999999999296e-03,4.899999999999948841e-01,1.579317319403198194e+00
8.099999999999999561e-03,4.999999999999982236e-01,1.579614324922476554e+00
8.101999999999999827e-03,5.100000000000015632e-01,1.579911325624140606e+00
8.104000000000000092e-03,5.199999999999960210e-01,1.580208322108983321e+00
8.106000000000000358e-03,5.299999999999993605e-01,1.580505314957213470e+00
8.108000000000000623e-03,5.400000000000027001e-01,1.580802304728681662e+00
8.109999999999999154e-03,5.499999999999971578e-01,1.581099291963103504e+00
8.111999999999999419e-03,5.600000000000004974e-01,1.581396277180281862e+00
8.113999999999999685e-03,5.699999999999949551e-01,1.581693260880326246e+00
8.115999999999999950e-03,5.799999999999982947e-01,1.581990243543871300e+00
8.118000000000000216e-03,5.900000000000016342e-01,1.582287225632292849e+00
8.120000000000000481e-03,6.000000000000049738e-01,1.582584207587921954e+00
8.122000000000000747e-03,6.099999999999994316e-01,1.582881189834258073e+00
8.123999999999999277e-03,6.199999999999938893e-01,1.583178172776179338e+00
8.125999999999999543e-03,6.299999999999972289e-01,1.583475156800151495e+00
8.127999999999999808e-03,6.400000000000005684e-01,1.583772142274435302e+00
8.130000000000000074e-03,6.500000000000039080e-01,1.584069129549291244e+00
8.132000000000000339e-03,6.599999999999983658e-01,1.584366118957184044e+00
8.134000000000000605e-03,6.700000000000017053e-01,1.584663110812984055e+00
8.135999999999999135e-03,6.799999999999961631e-01,1.584960105414167320e+00
8.137999999999999401e-03,6.899999999999995026e-01,1.585257103041014304e+00
8.139999999999999666e-03,6.999999999999939604e-01,1.585554103956806182e+00
8.141999999999999932e-03,7.099999999999972999e-01,1.585851108408020460e+00
8.144000000000000197e-03,7.200000000000006395e-01,1.586148116624523707e+00
8.146000000000000463e-03,7.300000000000039790e-01,1.586445128819764072e+00
8.148000000000000728e-03,7.399999999999984368e-01,1.586742145190960240e+00
8.149999999999999259e-03,7.499999999999928946e-01,1.587039165919291062e+00
8.151999999999999524e-03,7.599999999999962341e-01,1.587336191170081401e+00
8.153999999999999790e-03,7.699999999999995737e-01,1.587633221092987545e+00
8.156000000000000055e-03,7.800000000000029132e-01,1.587930255822181058e+00
8.158000000000000321e-03,7.899999999999973710e-01,1.588227295476530632e+00
8.160000000000000586e-03,8.000000000000007105e-01,1.588524340159782389e+00
8.162000000000000852e-03,8.100000000000040501e-01,1.588821389960738628e+00
8.163999999999999382e-03,8.199999999999985079e-01,1.589118444953435683e+00
8.165999999999999648e-03,8.299999999999929656e-01,1.589415505197318890e+00
8.167999999999999913e-03,8.399999999999963052e-01,1.589712570737417563e+00
8.170000000000000179e-03,8.499999999999996447e-01,1.590009641604517077e+00
8.172000000000000444e-03,8.600000000000029843e-01,1.590306717815330506e+00
8.174000000000000710e-03,8.700000000000063238e-01,1.590603799372668270e+00
8.175999999999999240e-03,8.799999999999918998e-01,1.590900886265606440e+00
8.177999999999999506e-03,8.899999999999952394e-01,1.591197978469653052e+00
8.179999999999999771e-03,8.999999999999985789e-01,1.591495075946913973e+00
8.182000000000000037e-03,9.100000000000019185e-01,1.591792178646256328e+00
8.184000000000000302e-03,9.199999999999963762e-01,1.592089286503471479e+00
8.186000000000000568e-03,9.299999999999997158e-01,1.592386399441435563e+00
8.188000000000000833e-03,9.400000000000030553e-01,1.592683517370269142e+00
8.189999999999999364e-03,9.499999999999975131e-01,1.592980640187495744e+00
8.191999999999999629e-03,9.600000000000008527e-01,1.593277767778197962e+00
8.193999999999999895e-03,9.699999999999953104e-01,1.593574900015173545e+00
8.196000000000000160e-03,9.799999999999986500e-01,1.593872036759089283e+00
8.198000000000000426e-03,9.900000000000019895e-01,1.594169177858633768e+00
8.200000000000000691e-03,1.000000000000005329e+00,1.594466323150668163e+00
8.201999999999999222e-03,1.009999999999990905e+00,1.594763472460376752e+00
8.203999999999999487e-03,1.019999999999994245e+00,1.595060625601415705e+00
8.205999999999999753e-03,1.029999999999997584e+00,1.595357782376060074e+00
8.208000000000000018e-03,1.040000000000000924e+00,1.595654942575350121e+00
8.210000000000000284e-03,1.050000000000004263e+00,1.595952105979235869e+00
8.212000000000000549e-03,1.059999999999998721e+00,1.596249272356720539e+00
8.214000000000000815e-03,1.070000000000002061e+00,1.596546441466002886e+00
8.215999999999999345e-03,1.079999999999996518e+00,1.596843613054618416e+00
8.217999999999999611e-03,1.089999999999999858e+00,1.597140786859578387e+00
8.219999999999999876e-03,1.099999999999994316e+00,1.597437962607508588e+00
8.222000000000000142e-03,1.109999999999997655e+00,1.597735140014786559e+00
8.224000000000000407e-03,1.120000000000000995e+00,1.598032318787677486e+00
8.226000000000000673e-03,1.130000000000004334e+00,1.598329498622468758e+00
8.227999999999999203e-03,1.139999999999998792e+00,1.598626679205604084e+00
8.229999999999999469e-03,1.149999999999993250e+00,1.598923860213815162e+00
