# Time,Velocity,Height,Radius
0.418,8.709535999999998,3.648714948266673,nan
0.419,8.709536,3.657424484266673,nan
0.42,8.709535999999998,3.6661340202666732,nan
0.421,8.709536,3.6748435562666733,nan
0.422,8.709535999999998,3.6835530922666733,nan
0.423,8.709536,3.6922626282666733,nan
0.424,8.709535999999998,3.7009721642666733,nan
0.425,8.709536,3.7096817002666733,nan
0.426,8.709535999999998,3.7183912362666733,nan
0.427,8.709536,3.7271007722666734,nan
0.428,8.709535999999998,3.7358103082666734,nan
0.429,8.709536,3.7445198442666734,nan
0.43,8.709535999999998,3.7532293802666734,nan
0.431,8.709536,3.7619389162666734,nan
0.432,8.709535999999998,3.7706484522666734,nan
0.433,8.709536,3.7793579882666735,nan
0.434,8.709535999999998,3.7880675242666735,nan
0.435,8.709536,3.7967770602666735,nan
0.436,8.709535999999998,3.8054865962666735,nan
0.437,8.709536,3.8141961322666735,nan
0.438,8.709535999999998,3.8229056682666736,nan
0.439,8.709536,3.8316152042666736,nan
0.44,8.709535999999998,3.8403247402666736,nan
0.441,8.709536,3.8490342762666736,nan
0.442,8.709535999999998,3.8577438122666736,nan
0.443,8.709536,3.8664533482666736,nan
0.444,8.709535999999998,3.8751628842666737,nan
0.445,8.709536,3.8838724202666737,nan
0.446,8.709535999999998,3.8925819562666737,nan
0.447,8.709536,3.9012914922666737,nan
0.448,8.709535999999998,3.9100010282666737,nan
0.449,8.709536,3.9187105642666737,nan
0.45,8.709535999999998,3.9274201002666738,nan
0.451,8.709536,3.936129636266674,nan
0.452,8.709535999999998,3.944839172266674,nan
0.453,8.709536,3.953548708266674,nan
0.454,8.709535999999998,3.962258244266674,nan
0.455,8.709536,3.970967780266674,nan
0.456,8.709535999999998,3.979677316266674,nan
0.457,8.709536,3.988386852266674,nan
0.458,8.709535999999998,3.997096388266674,nan
0.459,8.709536,4.0058059242666735,nan
0.46,8.709535999999998,4.014515460266673,nan
0.461,8.709536,4.023224996266673,nan
0.462,8.709535999999998,4.031934532266672,nan
0.463,8.709536,4.040644068266672,nan
0.464,8.709535999999998,4.049353604266671,nan
0.465,8.709536,4.058063140266671,nan
0.466,8.709535999999998,4.0667726762666705,nan
0.467,8.709536,4.07548221226667,nan
0.468,8.709535999999998,4.08419174826667,nan
0.46900000000000003,8.709536,4.092901284266669,nan
0.47000000000000003,8.709535999999998,4.101610820266669,nan
0.47100000000000003,8.709536,4.110320356266668,nan
0.47200000000000003,8.709535999999998,4.119029892266668,nan
0.47300000000000003,8.709536,4.1277394282666675,nan
0.47400000000000003,8.709535999999998,4.136448964266667,nan
0.47500000000000003,8.709536,4.145158500266667,nan
0.47600000000000003,8.709535999999998,4.153868036266666,nan
0.47700000000000004,8.709536,4.162577572266666,nan
0.47800000000000004,8.709535999999998,4.171287108266665,nan
