frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
2.648380526435733628e+00,1.441879585519850564e-02,7.723975861057011394e-02,-1.420887184996954034e+02,-1.429717922962984460e+02,-8.830737966030279829e-01,-5.059640154394759293e+01
2.670635824977210415e+00,1.320099981144921136e-02,7.272614527385841410e-02,-1.449996292471146546e+02,-1.459137007726769468e+02,-9.140715255623017566e-01,-5.237244058780443368e+01
2.692891123518687202e+00,1.423688625899925154e-02,7.224335700804755678e-02,-1.479908733138607033e+02,-1.489003736769543309e+02,-9.095003630936294714e-01,-5.211053227088090978e+01
2.715146422060163545e+00,1.304339997229838483e-02,6.928321470326197218e-02,-1.509691635280877335e+02,-1.519456527449607961e+02,-9.764892168730816557e-01,-5.594871086686251260e+01
2.737401720601640331e+00,1.408645703496390171e-02,6.855353264962037174e-02,-1.478429488696016847e+02,-1.550611296737483826e+02,-9.349954969670892790e-01,-5.357129583995117628e+01
2.759657019143117118e+00,1.299266088599925970e-02,6.615173775079259688e-02,-1.508724285060184229e+02,-1.581574874496016889e+02,-1.001873636403676215e+00,-5.740313097135503995e+01
2.781912317684593905e+00,1.415696823969344112e-02,6.570378495353193515e-02,-1.539952894524771239e+02,-1.612371936506739019e+02,-9.587188910171962064e-01,-5.493054619474807510e+01
2.804167616226070692e+00,1.311284135303070891e-02,6.437190151230209878e-02,-1.570750410201849263e+02,-1.581046441283196486e+02,-1.029603108134696132e+00,-5.899191266966980152e+01
2.826422914767547478e+00,1.404046119825960205e-02,6.308962107187536528e-02,-1.540521974211927727e+02,-1.550345152888320683e+02,-9.823178676393010678e-01,-5.628266795602257844e+01
2.848678213309024265e+00,1.302758296784491641e-02,5.970885266764884569e-02,-1.509560128545873283e+02,-1.520151372307765030e+02,-1.059124376189166883e+00,-6.068335673506535954e+01
2.870933511850501052e+00,1.393289941929327230e-02,5.984771679442243975e-02,-1.479171308506182925e+02,-1.489306598066904996e+02,-1.013528956072226928e+00,-5.807093159723881115e+01
2.893188810391977839e+00,1.284984096743809270e-02,5.736770244385291928e-02,-1.448415545293687217e+02,-1.459056156494377490e+02,-1.064061120069026201e+00,-6.096621132391834408e+01
2.915444108933454626e+00,1.403545868641041354e-02,5.759175588012044322e-02,-1.418920007123178664e+02,-1.429307987076539064e+02,-1.038797995336044222e+00,-5.951874089940591261e+01
2.937699407474931412e+00,1.283825240492030353e-02,5.557651629846013797e-02,-1.389793712504799146e+02,-1.400629238040253597e+02,-1.083552553545445551e+00,-6.208298819877717278e+01
2.959954706016408199e+00,1.387015721809713338e-02,5.598625938650883538e-02,-1.360414618485499716e+02,-1.371326081267809798e+02,-1.091146278231020395e+00,-6.251807657404492602e+01
2.982210004557884986e+00,1.277930286914480754e-02,5.377771253311923461e-02,-1.331416592686528872e+02,-1.342246032458076570e+02,-1.082943977154757986e+00,-6.204811934007946661e+01
3.004465303099361329e+00,1.386064179819496839e-02,5.377971017153363592e-02,-1.302286756284653961e+02,-1.313435732080185403e+02,-1.114897579553149276e+00,-6.387892589774639873e+01
3.026720601640838115e+00,1.307426490002927544e-02,5.084000775612458611e-02,-1.274936922124745564e+02,-1.285561810591190692e+02,-1.062488846644498830e+00,-6.087612669245234542e+01
3.048975900182314902e+00,1.349962247634427931e-02,5.161112800137843820e-02,-1.246429737529680466e+02,-1.258091754143542289e+02,-1.166201661386186528e+00,-6.681843325857323634e+01
3.071231198723791689e+00,1.355278420568313720e-02,4.981349996143390885e-02,-1.219371707651401664e+02,-1.230266657503199497e+02,-1.089494985179770614e+00,-6.242346445146903022e+01
3.093486497265268476e+00,1.293764697709738620e-02,4.902944336849049400e-02,-1.191046357553831996e+02,-1.202585996333551037e+02,-1.153963877971904584e+00,-6.611725991833968408e+01
3.115741795806745262e+00,1.386160538396915068e-02,4.983883694409964316e-02,-1.164688523376553064e+02,-1.175844398645773339e+02,-1.115587526922027228e+00,-6.391845697006925775e+01
3.137997094348222049e+00,1.280175118954622604e-02,4.785761735967938857e-02,-1.138278314433195106e+02,-1.149592377073091143e+02,-1.131406263989609640e+00,-6.482480384126888850e+01
3.160252392889698836e+00,1.390065789722544007e-02,4.804170326126057378e-02,-1.111557698094946574e+02,-1.123131195691790936e+02,-1.157349759684433987e+00,-6.631125665039813555e+01
3.182507691431175623e+00,1.288685532582536583e-02,4.631525645475475378e-02,-1.085779201454011940e+02,-1.096875709047826177e+02,-1.109650759381411111e+00,-6.357830524604169398e+01
3.204762989972652409e+00,1.321776508475194963e-02,4.482596227465248523e-02,-1.058919281733665798e+02,-1.070957769446531387e+02,-1.203848771286555985e+00,-6.897545376672958639e+01
3.227018288514129196e+00,1.361790019968527055e-02,4.543156067654991609e-02,-1.034475565884397383e+02,-1.046263289575334596e+02,-1.178772369093713523e+00,-6.753868175570710264e+01
3.249273587055605983e+00,1.274833688810738525e-02,4.292165281882343725e-02,-1.009266755473372115e+02,-1.021206715889538827e+02,-1.193996041616665726e+00,-6.841093393996153793e+01
